date,dividend
2011-07-28,0.86
2011-10-27,0.56
2012-01-26,0.44
2012-04-26,0.69
2012-07-26,0.6
2012-10-26,0.46
2013-01-28,0.26
2013-04-26,0.48
2013-07-26,0.41
2013-10-28,0.53
2014-01-28,0.57
2014-04-28,0.52
2014-07-28,0.39
2014-10-28,0.37
2015-01-28,0.1
2015-04-28,0.16
2015-07-28,0.11
2015-10-28,0.1
2016-01-28,0.045
2016-04-28,0.05
2016-07-28,0.09
2016-10-27,0.1
2017-01-26,0.08
2017-04-27,0.21
2017-07-27,0.11
2017-10-27,0.095
2018-01-29,0.11
2018-04-27,0.18
2018-07-27,0.2
2018-10-29,0.22
2019-01-29,0.145
2019-04-29,0.16
2019-07-29,0.205
2019-10-29,0.185
2020-01-29,0.11
2020-04-29,0.03
2020-10-29,0.085
2021-01-29,0.03
2021-04-29,0.12
2021-07-29,0.16
2021-10-29,0.2
2022-01-31,0.25
2022-04-29,0.28
2022-07-29,0.38
2022-10-28,0.365
2023-01-27,0.23
2023-04-28,0.23
2023-07-28,0.21
2023-10-27,0.225
2024-01-29,0.19
2024-04-29,0.18
2024-07-30,0.18
2024-10-30,0.18
2025-01-30,0.085
2025-04-30,0.13
2025-07-30,0.11
2025-10-30,0.11
2026-01-30,0.09
2026-04-30,0.095
