fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,2024600000,None,None,None,None,356600000,334300000,None,65400000,None,-767200000,-1257400000,None,None,None,None,25000000,25000000,None,None,None,None,-1214500000,None,1.60,None,None,1648400000
2007-12-31,USD,1791000000,None,None,None,None,417500000,136300000,None,238600000,None,96100000,-1886900000,None,None,None,None,1406500000,1406500000,None,None,None,None,-1548400000,None,1.70,None,None,1182900000
2008-12-31,USD,1549200000,None,None,None,None,133600000,98500000,None,-258499968.80,None,-1312500000,-239600000,None,None,None,None,98300000,98300000,None,None,None,None,-179400000,None,1.80,None,None,-70000000
2009-12-31,USD,1486800000,None,None,None,None,127600000,66600000,-329400000,146600000,None,-1178600000,-152100000,None,None,None,None,78700000,78700000,None,None,None,None,-180600000,None,1800000,157800000,1700000,1057500000
2010-12-31,USD,1679300000,None,None,None,None,129000000,64700000,-479100000,591200000,None,-486500000,-1195400000,None,None,None,None,763700000,763700000,None,None,None,None,-258600000,None,2400000,-1800000,800000,1068300000
2011-12-31,USD,1497900000,None,None,None,None,88500000,78900000,-249600000,356800000,None,-744900000,-755700000,None,None,None,None,263600000,263600000,None,None,None,None,-997800000,None,2100000,-3200000,-500000,1015500000
2012-12-31,USD,1691400000,None,None,None,None,94400000,127700000,-333300000,946300000,None,-264900000,-1404100000,None,None,None,None,853700000,853700000,None,None,None,None,-174200000,None,63400000,23400000,1000000,902300000
2013-12-31,USD,1899900000,None,None,None,None,101300000,140400000,-325200000,864700000,None,-1356500000,-646800000,None,None,None,None,175600000,175600000,None,None,None,None,-273400000,None,64900000,-104000000,-600000,1165400000
2014-12-31,USD,1725600000,None,None,None,None,97100000,108100000,-379200000,624400000,None,-836900000,-855400000,None,None,None,None,892600000,892600000,None,None,None,None,-271400000,None,51400000,33300000,None,1281000000
2015-12-31,USD,2292900000,None,None,None,None,150500000,130700000,-591200000,1540300000,None,-1923900000,-252800000,None,None,None,None,403600000,403600000,None,None,None,None,-208500000,None,66200000,116000000,-200000,1300500000
2016-12-31,USD,2701900000,None,None,None,None,199500000,215000000,-857900000,2084300000,None,-2464500000,-250400000,None,None,None,None,519000000,519000000,None,None,None,None,-192500000,None,85200000,-12600000,400000,1057200000
2017-12-31,USD,3756800000,None,None,None,None,236100000,155700000,-1334600000,2991600000,None,-3406700000,-300900000,None,None,None,None,395400000,395400000,None,None,None,None,-62500000,None,95400000,48900000,-300000,1598100000
2018-12-31,USD,6284800000,None,None,None,None,262400000,266000000,-1603700000,3819400000,None,-7331800000,549800000,None,None,None,None,668400000,668400000,None,None,None,None,-79000000,None,77200000,-200300000,None,2621000000
2019-12-31,USD,6261600000,None,None,None,None,306100000,363500000,-2009800000,3985200000,None,-4338300000,-1770900000,None,None,None,None,1670000000,1670000000,None,None,None,None,-91300000,None,90200000,152400000,None,3980000000
2020-12-31,USD,6905600000,None,None,None,None,331800000,223500000,-1034900000,3286800000,None,-6117700000,-938800000,None,None,None,None,1577800000,1577800000,None,None,None,None,-111600000,None,89400000,-150900000,None,5704600000
2021-12-31,USD,7761700000,None,None,None,None,337400000,243500000,-1730400000,6670900000,None,-3119800000,-4516300000,None,None,None,None,3773300000,3773300000,None,None,None,None,-223000000,None,100700000,125600000,None,3350900000
2022-12-31,USD,6848800000,None,None,None,None,336600000,292000000,None,None,None,-7956200000,1126200000,None,None,None,None,260800000,260800000,None,None,None,None,-99000000,None,122700000,None,None,721500000
2023-12-31,USD,10643300000,None,None,None,None,299700000,252000000,None,7459800000,None,-10842600000,78000000,None,None,None,None,277600000,277600000,None,None,None,None,-140700000,None,121300000,None,None,3902400000
2024-12-31,USD,15119000000,None,None,None,None,284000000,285000000,None,None,None,-13749000000,-1316000000,None,None,None,None,682000000,682000000,None,None,None,None,-634000000,None,122000000,None,None,8480000000
2025-12-31,USD,17548000000,None,None,None,None,313000000,348000000,None,None,None,-14527000000,-3037000000,None,None,None,None,2871000000,2871000000,None,None,None,None,-166000000,None,3,None,None,11308000000
