fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2013-06-30,USD,87153000,26991000,8571000,8571000,11316000,5175000,60162000,11721000,None,17414000,17414000,29593000,None,None,None,1929000,None,110869000,27804000,9425000,None,None,None,83065000,None,75300000,None,None,75300000,18379000,None,-23716000,None,-32666000,10000,11139000
2014-06-30,USD,96142000,34037000,12539000,12539000,11685000,4406000,62105000,12891000,None,17193000,17193000,29593000,None,None,None,5407000,None,99929000,41950000,13020000,None,None,8621000,57979000,None,57359000,65980000,None,65980000,20127000,None,-3787000,None,-12739000,10000,17210426
2015-06-30,USD,89676000,29329000,1167000,1167000,11541000,2653000,60347000,13233000,None,16971000,16971000,29593000,None,None,None,13968000,None,131929000,63767000,14808000,None,None,18275000,68162000,None,60487000,18275000,None,78762000,30460000,None,-42253000,None,-51205000,10000,17210426
2016-06-30,USD,82533000,18092000,73000,73000,13268000,2971000,64441000,13826000,None,16750000,16750000,29593000,None,None,0,1780000,None,90912000,44381000,13112000,None,None,7885000,46531000,None,44342000,7885000,None,52227000,22276000,2189000,-8379000,0,-120940000,186000,18257007
2017-06-30,USD,83321000,21652000,4038000,4038000,11676000,3500000,61669000,14827000,None,16643000,16643000,29593000,None,None,90000,2438000,None,71560000,36885000,11008000,None,None,3687000,34675000,None,30790000,3687000,None,34477000,21410000,2932000,11761000,0,-101370000,186000,18620708
2018-06-30,USD,176924000,37186000,7909000,7909000,20467000,5515000,139738000,22265000,None,51046000,51046000,65792000,None,None,525000,3295000,None,124402000,50906000,17266000,None,None,5069000,73496000,None,70087000,5069000,None,75156000,27866000,1982000,52522000,0,-61717000,187000,18714531
2019-06-30,USD,248773000,54364000,5826000,5826000,30660000,13414000,194409000,33636000,None,79799000,79799000,74030000,None,None,None,4464000,None,176457000,68546000,17974000,None,None,8725000,107911000,None,105016000,8725000,None,113741000,41421000,2895000,72316000,None,-43454000,188000,18768207
2020-06-30,USD,207923000,56743000,16319000,16319000,25636000,11069000,151180000,40481000,None,63849000,63849000,29593000,None,None,None,3719000,None,159053000,55427000,10510000,None,None,8932000,103626000,None,99666000,8932000,None,108598000,35426000,3960000,48870000,None,-67501000,189000,18734482
2021-06-30,USD,276460000,110227000,39252000,39252000,53481000,12435000,166233000,60495000,None,59899000,59899000,29593000,None,None,None,5059000,None,168672000,74289000,23861000,None,None,2866000,94383000,None,90277000,2866000,None,93143000,44988000,276000,107788000,None,-11331000,189000,18951521
2022-06-30,USD,297052000,146110000,34203000,34203000,58595000,22472000,150942000,61747000,None,37418000,37418000,28493000,None,None,0,30840000,None,153404000,93172000,23375000,None,None,2873000,60232000,198000,53676000,2873000,None,56549000,60877000,6556000,143648000,None,46883000,181000,18636512
2023-06-30,USD,353976000,195499000,19817000,19817000,58298000,15741000,158477000,77921000,None,35462000,35462000,28493000,None,None,91560000,10083000,None,161887000,102540000,20391000,None,None,4381000,59347000,2702000,49295000,4381000,None,53676000,71019000,7350000,191969000,None,115820000,173000,17765117
2024-06-30,USD,317984000,155074000,7394000,7394000,36972000,11954000,162910000,None,None,33650000,33650000,28493000,None,None,78846000,19908000,None,134105000,77936000,10431000,None,None,4374000,56169000,None,44887000,4374000,None,49261000,61097000,2733000,183679000,None,123620000,167000,17038305
2025-06-30,USD,259948000,121213000,28926000,28926000,30469000,4294000,138735000,None,None,31850000,31850000,28493000,None,None,50518000,7006000,None,76362000,65210000,8255000,None,None,None,11152000,None,None,None,None,None,53214000,2085000,183386000,None,130663000,164000,16543502
