fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2013-06-30,USD,15992000,None,None,None,None,1975000,2994000,None,3336000,None,-2392000,-7000000,None,None,None,None,None,None,None,None,None,None,None,None,23000,None,None,2816000
2014-06-30,USD,21914000,None,None,None,None,2472000,3421000,None,275000,None,-2381000,-15565000,None,None,None,None,44000000,44000000,None,None,None,None,91161000,None,2000,None,None,19927000
2015-06-30,USD,25254000,None,None,None,None,3278000,3467000,None,-632000,None,-3477000,-33149000,None,None,None,None,44000000,44000000,None,None,None,None,91161000,None,7954000,None,None,5534000
2016-06-30,USD,30747000,None,None,None,None,3444000,3817000,-286000,-2086000,None,-3817000,-28024000,None,None,None,None,79945000,79945000,None,None,None,None,-4502000,None,13687000,-1094000,None,10210000
2017-06-30,USD,26232000,None,None,None,None,3231000,4135000,-551000,1193000,None,-4135000,-18132000,None,None,None,None,0,0,None,None,None,None,-4000,None,711000,3965000,None,19570000
2018-06-30,USD,49397000,None,None,None,None,5086000,5305000,-211000,-2754000,None,-85720000,40194000,None,None,None,None,0,0,None,None,None,None,0,None,1186000,3871000,None,39653000
2019-06-30,USD,55886000,None,None,None,None,7787000,14064000,-1835000,-449000,None,-95786000,37817000,None,None,None,None,None,None,None,None,None,None,None,None,1678000,-2083000,None,21354000
2020-06-30,USD,30198000,None,None,None,None,10527000,14241000,6291000,4752000,None,-14218000,-5487000,None,None,None,None,None,None,None,None,None,None,0,None,1061000,10493000,None,-24047000
2021-06-30,USD,68538000,None,None,None,None,11630000,27862000,-5919000,-28561000,None,-27832000,-17773000,None,None,None,None,None,None,None,None,None,None,0,None,2932000,22933000,None,56170000
2022-06-30,USD,73311000,None,None,None,None,9731000,12296000,-13681000,-18105000,None,-15820000,-62540000,None,None,None,None,None,None,None,None,None,None,-25454000,None,3510000,-5049000,None,87945000
2023-06-30,USD,134196000,None,None,None,None,8396000,24563000,None,3266000,None,-121434000,-27148000,None,None,None,None,None,None,None,None,None,None,-22949000,None,3462000,None,None,93801000
2024-06-30,USD,12497000,None,None,None,None,11182000,16361000,None,10457000,None,-1785000,-23135000,None,None,None,None,None,None,None,None,None,None,-16257000,None,2598000,None,None,7800000
2025-06-30,USD,35593000,None,None,None,None,9579000,9198000,None,6568000,None,46036000,-60097000,None,None,None,None,None,None,None,None,None,None,-9767000,None,2915000,None,None,10715000
