fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1997-06-30,1997-07-24,0.12,0.12,0,0,pre-market
1997-09-30,1997-10-23,0.09,0.08,0.01,12.5,pre-market
1997-12-31,1998-01-28,0.06,0.06,0,0,pre-market
1998-03-31,1998-04-23,0.04,0.05,-0.01,-20,pre-market
1998-06-30,1998-07-23,0.04,0.04,0,0,pre-market
1998-09-30,1998-10-19,0.04,0.03,0.01,33.3333,pre-market
1998-12-31,1999-01-27,0.02,0.03,-0.01,-33.3333,pre-market
1999-03-31,1999-04-22,0.01,0.02,-0.01,-50,pre-market
1999-06-30,1999-07-22,0.01,0.02,-0.01,-50,pre-market
1999-09-30,1999-10-21,0.03,0.03,0,0,pre-market
1999-12-31,2000-01-27,0.03,0.03,0,0,pre-market
2000-03-31,2000-04-24,0.03,0.04,-0.01,-25,pre-market
2000-06-30,2000-07-17,0.04,0.04,0,0,pre-market
2000-09-30,2000-10-23,0.06,0.04,0.02,50,pre-market
2000-12-31,2001-01-30,0.06,0.05,0.01,20,pre-market
2001-03-31,2001-04-30,0.03,0.04,-0.01,-25,pre-market
2001-06-30,2001-07-18,0.01,0.03,-0.02,-66.6667,pre-market
2001-09-30,2001-10-29,0.02,None,0,None,pre-market
2001-12-31,2002-01-30,0.02,None,0,None,pre-market
2002-03-31,2002-04-29,0.01,0.02,-0.01,-50,pre-market
2002-06-30,2002-07-24,0.06,0.04,0.02,50,pre-market
2002-09-30,2002-10-24,0.03,0.03,0,0,pre-market
2002-12-31,2003-01-30,0.03,0.03,0,0,pre-market
2003-03-31,2003-04-30,0.04,0.05,-0.01,-20,pre-market
2003-06-30,2003-07-23,0.04,0.05,-0.01,-20,pre-market
2003-09-30,2003-10-23,0.07,0.06,0.01,16.6667,pre-market
2003-12-31,2004-01-30,0.09,0.11,-0.02,-18.1818,pre-market
2004-03-31,2004-04-22,0.18,0.18,0,0,pre-market
2004-06-30,2004-07-22,0.24,0.19,0.05,26.3158,post-market
2004-09-30,2004-10-21,0.26,0.23,0.03,13.0435,pre-market
2004-12-31,2005-03-15,0.53,0.34,0.19,55.8824,pre-market
2005-03-31,2005-04-21,0.37,0.39,-0.02,-5.1282,post-market
2005-06-30,2005-07-18,0.33,0.39,-0.06,-15.3846,post-market
2005-09-30,2005-10-25,0.39,0.34,0.05,14.7059,post-market
2005-12-31,2006-01-27,0.46,0.43,0.03,6.9767,pre-market
2006-03-31,2006-04-26,0.45,0.49,-0.04,-8.1633,pre-market
2006-06-30,2006-07-27,0.46,0.49,-0.03,-6.1224,post-market
2006-09-30,2006-10-27,0.55,0.8,-0.25,-31.25,pre-market
2006-12-31,2007-01-25,0.67,0.66,0.01,1.5152,post-market
2007-03-31,2007-04-26,0.6,0.62,-0.02,-3.2258,post-market
2007-06-30,2007-07-26,0.77,0.77,0,0,post-market
2007-09-30,2007-10-23,0.66,0.69,-0.03,-4.3478,post-market
2007-12-31,2008-01-28,0.33,0.62,-0.29,-46.7742,post-market
2008-03-31,2008-04-25,0.6,0.61,-0.01,-1.6393,post-market
2008-06-30,2008-07-24,0.58,0.61,-0.03,-4.918,pre-market
2008-09-30,2008-10-28,0.44,0.5,-0.06,-12,pre-market
2008-12-31,2009-01-30,0.14,0.22,-0.08,-36.3636,post-market
2009-03-31,2009-04-28,0.08,0.07,0.01,14.2857,post-market
2009-06-30,2009-07-23,0.19,0.15,0.04,26.6667,post-market
