fiscalDateEnding,reportedEPS
2001-12-31,0.1327
2002-12-31,-0.2476
2003-12-31,0.0939
2004-12-31,1.3945
2005-12-31,0.036
2006-12-31,-0.0689
2007-12-31,-0.1817
2008-12-31,0.46
2009-12-31,0.844
2010-12-31,0.7843
2011-12-31,1.2551
2012-12-31,0.84
2013-12-31,0.71
2014-12-31,0.66
2015-12-31,0.67
2016-12-31,0.97
2017-12-31,0.59
2018-12-31,0.2493
2019-12-31,0.6
2020-12-31,-0.03
2021-12-31,-0.12
2022-12-31,0.54
2023-12-31,1.25
2024-12-31,-0.4269
2025-12-31,0.96
2026-03-31,0
