fiscalDateEnding,reportedEPS
1998-12-31,-0.2491
1999-12-31,-0.598
2000-12-31,0.1694
2001-12-31,0.0666
2002-12-31,0.2965
2003-12-31,0.21
2004-12-31,0.18
2005-12-31,0.22
2006-12-31,0.38
2007-12-31,0.28
2008-12-31,0.39
2009-12-31,0.81
2010-12-31,1.33
2011-12-31,1.3
2012-12-31,1.48
2013-12-31,1.74
2014-12-31,1.66
2015-12-31,1.72
2016-12-31,1.9
2017-12-31,2.29
2018-12-31,4.61
2019-12-31,6.43
2020-12-31,9.16
2021-12-31,13.89
2022-12-31,13.55
2023-12-31,9.11
2024-12-31,2.03
2025-12-31,-1.71
2026-03-31,0
