fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2010-12-31,USD,117300000,None,None,None,None,None,13700000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,103300000
2011-03-31,USD,60300000,None,None,None,None,8900000,5300000,None,1000000,None,-158200000,97700000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,37200000
2011-06-30,USD,27400000,None,None,None,None,8800000,6000000,None,-3400000,None,-41300000,14300000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,32800000
2011-09-30,USD,53900000,None,None,None,None,9700000,10900000,None,1800000,None,54200000,-94800000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,39300000
2011-12-31,USD,40300000,None,None,None,None,8900000,27600000,None,1500000,None,-73400000,19500000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,24700000
2012-03-31,USD,50400000,None,None,None,None,9200000,17600000,None,800000,None,-54200000,8900000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,35200000
2012-06-30,USD,44500000,None,None,None,None,9200000,37200000,None,-300000,None,-171000000,121900000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,29800000
2012-09-30,USD,26900000,None,None,None,None,9400000,54400000,None,-1600000,None,337800000,-296800000,None,None,None,None,0,0,None,None,None,None,0,None,None,None,None,36900000
2012-12-31,USD,68800000,None,None,None,None,11600000,26400000,None,100000,None,-25200000,104600000,None,None,None,None,97200000,97200000,None,None,None,None,0,None,400000,None,None,42100000
2013-03-31,USD,46700000,None,None,None,None,11700000,9200000,6600000,-1800000,None,-9200000,-26300000,None,None,None,None,13300000,13300000,None,None,None,None,-12800000,None,200000,11200000,None,35300000
2013-06-30,USD,61900000,None,None,None,None,11900000,31600000,9900000,1700000,None,-31600000,-142900000,None,None,None,None,20600000,20600000,None,None,None,None,-22100000,None,300000,-112600000,None,34800000
2013-09-30,USD,58500000,None,None,None,None,12700000,40200000,3700000,1200000,None,-40200000,-46700000,None,None,None,None,21500000,21500000,None,None,None,None,0,None,300000,-28400000,None,39200000
2013-12-31,USD,45100000,None,None,None,None,12600000,25500000,4100000,200000,None,-32600000,-45300000,None,None,None,None,22400000,22400000,None,None,None,None,82700000,None,1600000,-32800000,None,36800000
2014-03-31,USD,71900000,None,None,None,None,12600000,5100000,6300000,300000,None,-6600000,-78800000,None,None,None,None,23700000,23700000,None,None,None,None,-14900000,None,400000,-13500000,None,55700000
2014-06-30,USD,56500000,None,None,None,None,12400000,8100000,2700000,300000,None,-2800000,-51100000,None,None,None,None,25000000,25000000,None,None,None,None,-10900000,None,500000,2600000,None,42900000
2014-09-30,USD,61900000,None,None,None,None,12500000,33900000,1500000,400000,None,-33700000,-39200000,None,None,None,None,26500000,26500000,None,None,None,None,0,None,500000,-11000000,None,43100000
2014-12-31,USD,56500000,None,None,None,None,12700000,31500000,6700000,200000,None,-32000000,-29400000,None,None,None,None,27900000,27900000,None,None,None,None,230100000,None,2600000,-4900000,None,36400000
2015-03-31,USD,58500000,None,None,None,None,12700000,29700000,-3500000,-100000,None,-29300000,76000000,None,None,None,None,31000000,31000000,None,None,None,None,0,None,1000000,105200000,None,45900000
2015-06-30,USD,69400000,None,None,None,None,12700000,33800000,-6400000,-100000,None,-34900000,-37000000,None,None,None,None,33000000,33000000,None,None,None,None,1300000,None,None,-2100000,None,51400000
2015-09-30,USD,57000000,None,None,None,None,12700000,57600000,3700000,100000,None,-54900000,-43000000,None,None,None,None,36000000,36000000,None,None,None,None,0,None,2000000,-40000000,None,41800000
2015-12-31,USD,54000000,None,None,None,None,50900000,142900000,-30800000,1100000,None,-1379000000,1279000000,None,None,None,None,37000000,37000000,None,None,None,None,1251100000,None,2000000,-47100000,None,17900000
2016-03-31,USD,295000000,None,None,None,None,132000000,291000000,18000000,1000000,None,-240000000,-94000000,None,None,None,None,294000000,294000000,None,None,None,None,321000000,None,2000000,-39000000,None,-37000000
2016-06-30,USD,298000000,None,None,None,None,137000000,278000000,-32000000,-4000000,None,-286000000,19000000,None,None,None,None,201000000,201000000,None,None,None,None,0,None,4000000,31000000,None,20000000
2016-09-30,USD,339000000,None,None,None,None,138000000,305000000,-15000000,-1000000,None,-323000000,157000000,None,None,None,None,230000000,230000000,None,None,None,None,189000000,None,3000000,173000000,None,143000000
2016-12-31,USD,356000000,None,None,None,None,139000000,332000000,-17000000,-4000000,None,-363000000,33000000,None,None,None,None,249000000,249000000,None,None,None,None,282000000,None,6000000,26000000,None,132000000
2017-03-31,USD,377000000,None,None,None,None,187000000,280000000,26000000,1000000,None,-953000000,607000000,None,None,None,None,1882000000,1882000000,None,None,None,None,2253000000,None,3000000,31000000,None,187000000
2017-06-30,USD,467000000,None,None,None,None,164000000,372000000,13000000,-2000000,None,-451000000,12000000,None,None,None,None,280000000,280000000,None,None,None,None,292000000,None,3000000,28000000,None,191000000
2017-09-30,USD,494000000,None,None,None,None,164000000,352000000,2000000,-1000000,None,-433000000,-351000000,None,None,None,None,731000000,731000000,None,None,None,None,1212000000,None,4000000,-290000000,None,217000000
2017-12-31,USD,569000000,None,None,None,None,168000000,407000000,30000000,-3000000,None,-470000000,-97000000,None,None,None,None,336000000,336000000,None,None,None,None,-10000000,None,10000000,2000000,None,241000000
