fiscalDateEnding,reportedEPS
1996-12-31,1.46
1997-12-31,1.57
1998-12-31,1.54
1999-12-31,1.85
2000-12-31,2.28
2001-12-31,2.36
2002-12-31,2.21
2003-12-31,1.9
2004-12-31,2.59
2005-12-31,2.72
2006-12-31,3.17
2007-12-31,3.97
2008-12-31,3.4
2009-12-31,3.99
2010-12-31,4.66
2011-12-31,5.21
2012-12-31,5.99
2013-12-31,6.78
2014-12-31,7.43
2015-12-31,8.66
2016-12-31,8.11
2017-12-31,10.45
2018-12-31,14.3
2019-12-31,16.94
2020-12-31,18.42
2021-12-31,20.47
2022-12-31,23.23
2023-12-31,25.1
2024-12-31,27.34
2025-12-31,29.85
2026-03-31,0
