fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,16023000,57051000,41028000,41028000,4534000,11489000,0,11489000,None,None,None,399000,None,None,None,1404000,4182000,1671000,None,0,None,4534000,5938000,2489000
2006-03-31,USD,20906000,65125000,44219000,44219000,6753000,13153000,0,13153000,None,None,None,421000,None,None,None,1388000,6298000,2445000,None,0,None,7753000,9141000,3819000
2006-06-30,USD,24057000,72534000,48477000,48477000,9241000,14816000,2024000,14816000,None,None,None,2139000,None,None,None,1757000,8578000,2888000,None,0,None,9241000,10998000,5660000
2006-09-30,USD,20313000,65774000,45461000,45461000,6661000,13652000,0,13652000,None,None,None,643000,None,None,None,1444000,6098000,2377000,None,0,None,6661000,8105000,3672000
2006-12-31,USD,24389000,74239000,49850000,49850000,9861000,14528000,0,14528000,None,None,None,824000,None,None,None,1924000,9285000,3573000,None,0,None,9861000,11785000,5670000
2007-03-31,USD,28185000,86405000,58220000,58220000,12272000,3000,0,15913000,None,None,None,886000,None,None,None,1836000,11585000,4023000,None,0,None,12272000,14108000,7509000
2007-06-30,USD,30022000,90782000,60760000,60760000,8196000,19174000,3329000,19174000,None,None,None,1467000,None,None,None,2048000,5061000,2300000,None,0,None,10848000,12896000,5001000
2007-09-30,USD,23851000,73613000,49762000,49762000,9157000,4000,0,14694000,None,None,None,744000,None,None,None,1755000,8418000,3237000,None,0,None,9157000,10912000,5106000
2007-12-31,USD,25346000,81894000,56548000,56548000,7968000,2000,0,17378000,None,None,None,825000,None,None,None,1805000,6964000,2729000,None,0,None,6163000,7968000,4209000
2008-03-31,USD,26627000,85838000,59211000,59211000,11658000,14970000,0,14969000,None,None,None,757000,None,None,None,1866000,10707000,2719000,None,0,None,11464000,13330000,7929000
2008-06-30,USD,29045000,90349000,61304000,61304000,10110000,19308000,2788000,19308000,None,None,None,1569000,None,None,None,2455000,9159000,2218000,None,0,None,9737000,12192000,7009000
2008-09-30,USD,20072000,72671000,52599000,52599000,3754000,2000,0,16318000,None,None,None,597000,None,None,None,2399000,3977000,1353000,None,0,None,2934000,5333000,2465000
2008-12-31,USD,22953000,81598000,58645000,58645000,5945000,17010000,0,17008000,None,None,None,714000,None,None,None,2355000,5423000,1924000,None,0,None,6137000,8492000,3433000
2009-03-31,USD,19151000,69292000,50141000,50141000,4634000,14520000,0,14517000,None,None,None,526000,None,None,None,2554000,3059000,362000,None,0,None,3585000,6139000,2850000
2009-06-30,USD,19267000,72056000,52789000,52789000,6640000,12627000,2636000,12627000,None,None,None,650000,None,None,None,2466000,5586000,2618000,None,0,None,6236000,8702000,2754000
2009-09-30,USD,9747000,47057000,37310000,37310000,-3031000,12780000,0,12778000,None,None,None,619000,None,None,None,2375000,-3710000,-1398000,None,0,None,-3091000,-716000,-2404000
2009-12-31,USD,14786000,55186000,40400000,40400000,-109000,14900000,0,14895000,None,None,None,563000,None,None,None,2497000,-809000,-300000,None,0,None,-246000,2251000,-490000
2010-03-31,USD,16505000,60977000,44472000,44472000,1950000,14560000,0,14555000,None,None,None,639000,None,None,None,2466000,1744000,244000,None,0,None,2383000,4849000,1451000
2010-06-30,USD,20023000,61395000,41372000,41372000,5246000,14658000,2347000,14777000,None,None,None,439000,None,None,None,2272000,4253000,1556000,None,0,None,4692000,6964000,2656000
2010-09-30,USD,20023000,61395000,41372000,41372000,5246000,14780000,0,14777000,None,None,None,439000,None,None,None,2272000,4253000,1556000,None,0,None,5246000,7518000,2656000
2010-12-31,USD,23757000,75160000,51403000,51403000,5118000,18639000,0,18639000,None,None,None,440000,None,None,None,2346000,4589000,529000,None,0,None,5029000,7375000,4034000
2011-03-31,USD,27782000,76471000,48689000,48689000,10728000,17050000,0,15745000,None,None,None,430000,None,None,None,2365000,10105000,5563000,None,0,None,10535000,12900000,4548000
2011-06-30,USD,36121000,97367000,61246000,61246000,13624000,22243000,2475000,11322000,None,None,None,410000,None,None,None,2921000,13082000,5416000,None,0,None,13492000,16413000,7592000
2011-09-30,USD,30768000,81330000,50562000,50562000,14859000,15909000,None,15909000,None,None,None,359000,None,-394000,None,2573000,14894000,5259000,None,9581000,None,15253000,17826000,9581000
2011-12-31,USD,29562000,82941000,53379000,53379000,9465000,20100000,0,20097000,None,None,None,381000,None,-150000,None,2738000,9234000,3368000,None,5857000,None,9615000,12353000,5857000
2012-03-31,USD,33056000,95490000,62434000,62434000,15310000,17750000,0,17746000,None,None,None,389000,None,71000,None,2699000,14850000,5412000,None,9393000,None,15310000,18009000,9393000
2012-06-30,USD,28246000,96109000,67863000,67863000,9591000,19339000,2657000,19339000,None,None,None,346000,None,None,None,2746000,5778000,4407000,None,1281000,None,6124000,8870000,1281000
2012-09-30,USD,19416000,68793000,49377000,49377000,2796000,16620000,None,16620000,None,None,None,306000,None,None,None,2632000,2363000,1096000,None,1251000,None,2670000,5302000,1232000
2012-12-31,USD,22311000,72325000,50014000,50014000,5541000,16770000,None,16770000,None,None,None,329000,None,None,None,2713000,5234000,1815000,None,3360000,None,5563000,8276000,3360000
2013-03-31,USD,17674000,68232000,50558000,50558000,269000,17410000,0,17405000,None,None,None,366000,None,None,None,2680000,32000,640000,None,-757000,None,398000,3078000,-757000
