fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,62029000,None,None,None,None,45183000,40586000,None,None,None,57090000,-66204000,None,None,None,None,None,None,None,None,None,None,-61286000,None,-267000,None,None,-134599000
2007-12-31,USD,63265000,None,None,None,None,24767000,26177000,None,None,None,-27500000,-67345000,None,None,None,None,None,None,None,None,None,None,-61006000,None,-431000,None,None,-43117000
2008-12-31,USD,44218000,None,None,None,None,23412000,16873000,None,None,None,61346000,-128215000,None,None,None,None,None,None,None,None,None,None,-61200000,None,-633000,None,None,-487937000
2009-12-31,USD,18789000,None,None,None,None,21033000,10965000,None,None,None,-10843000,-44574000,None,None,None,None,None,None,None,None,None,None,-1075000,None,4034000,None,None,-67671000
2010-12-31,USD,37125000,None,None,None,None,19229000,8650000,None,310000,None,-8650000,16249000,None,None,None,None,None,None,None,None,None,None,None,None,2970000,None,None,-18086000
2011-12-31,USD,17611000,None,None,None,None,18653000,8524000,-574000,336000,None,-9122000,-22160000,None,None,None,None,5102000,5102000,None,None,None,None,42000,None,2343000,-13671000,None,-8200000
2012-12-31,USD,40032000,None,None,None,None,16426000,9856000,-3740000,0,None,-9856000,-52765000,None,None,None,None,10313000,10313000,None,None,None,None,20675000,None,2651000,-22589000,None,13601000
2013-12-31,USD,32755000,None,None,None,None,14953000,10174000,-8706000,0,None,-10174000,-14889000,None,None,None,None,11014000,11014000,None,None,None,None,375000000,None,4771000,7692000,None,-7747000
2014-12-31,USD,54412000,None,None,None,None,14663000,8609000,-6128000,0,None,-23657000,-43317000,None,None,None,None,8865000,8865000,None,None,None,None,-12543000,None,4351000,-12562000,None,27122000
2015-12-31,USD,62283000,None,None,None,None,15989000,13696000,871000,0,None,-13696000,-31923000,None,None,None,None,9350000,9350000,None,None,None,None,2177000,None,5240000,16664000,None,25625000
2016-12-31,USD,57296000,None,None,None,None,15342000,9053000,1397000,0,None,-9553000,-34147000,None,None,None,None,11177000,11177000,None,None,None,None,780000,None,5035000,13596000,None,20405000
2017-12-31,USD,301520000,None,None,None,None,16411000,44666000,414000,0,None,-80224000,-20976000,None,None,None,None,14670000,14670000,None,None,None,None,-5330000,None,6091000,200320000,None,176293000
2018-12-31,USD,33796000,None,None,None,None,16273000,20159000,5895000,None,None,-159546000,-88628000,None,None,None,None,17782000,17782000,None,None,None,None,-13812000,None,5787000,-214378000,None,12161000
2019-12-31,USD,31539000,None,None,None,None,16648000,27583000,8610000,None,None,14364000,-59440000,None,None,None,None,16962000,16962000,None,None,None,None,-12565000,None,4377000,-13537000,None,-19712000
2020-12-31,USD,63449000,None,None,None,None,17282000,9218000,-20100000,None,None,38090000,-15482000,None,None,None,None,10531000,10531000,None,None,None,None,-525000,None,5125000,86057000,None,-1387000
2021-12-31,USD,65253000,None,None,None,None,22420000,5819000,-49109000,None,None,17269000,-16574000,None,None,None,None,8531000,8531000,None,None,None,None,-3809565000,None,9595000,65948000,None,35230000
2022-12-31,USD,78917000,None,None,None,None,25697000,11468000,-9687000,None,None,-60492000,-92821000,None,None,None,None,8539000,8539000,None,None,None,None,-11280000,None,20034000,-74396000,None,20169000
2023-12-31,USD,75196000,None,None,None,None,28007000,27327000,None,-38038000,None,-15955000,-64171000,None,None,None,None,17588000,17588000,None,None,None,None,-4057000,None,23698000,None,None,-15437000
2024-12-31,USD,74705000,None,None,None,None,20779000,8463000,None,None,None,-26822000,-57690000,None,None,None,None,17975000,17975000,None,None,None,None,-2564000,None,13848000,None,None,-148908000
2025-12-31,USD,10324000,None,None,None,None,12342000,7135000,None,None,None,-6134000,-40654000,None,None,None,None,18199000,18199000,None,None,None,None,0,None,10980000,None,None,-79167000
