fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-12-31,USD,1660850000,952382000,342979000,342979000,316416000,228502000,708468000,206160000,None,489922000,489922000,356090000,None,None,11825000,52660000,None,828326000,299358000,120954000,None,None,7522000,528968000,None,455944000,None,None,449219000,170882000,None,826553000,None,429555000,3853000,33671000
2007-12-31,USD,1729300000,956700000,290300000,290300000,341600000,235700000,772600000,223700000,None,519800000,519800000,385800000,None,None,22000000,67100000,None,810400000,289700000,108000000,None,None,1300000,520700000,None,447500000,None,None,433500000,180400000,None,915500000,None,465400000,3800000,39000000
2008-12-31,USD,1677900000,795500000,165600000,165600000,339000000,221300000,882400000,237400000,None,174600000,174600000,453200000,None,None,None,78000000,None,818100000,294500000,115200000,None,None,4500000,523600000,None,423100000,None,None,414300000,175200000,None,859800000,None,469100000,3600000,36800000
2009-12-31,USD,1593100000,796800000,258200000,258200000,266700000,181300000,796300000,206500000,None,152900000,152900000,425100000,None,None,6500000,91900000,None,711800000,307000000,102300000,None,None,50900000,404800000,None,316300000,None,None,354900000,161600000,None,881300000,None,453800000,3700000,37100000
2010-12-31,USD,1646100000,857000000,329200000,329200000,265600000,186900000,789100000,197500000,None,152600000,152600000,428000000,None,None,4000000,71300000,None,744600000,278600000,113900000,None,None,700000,466000000,None,378000000,None,None,378700000,164000000,47900000,901500000,0,492900000,3700000,37400000
2011-12-31,USD,1697500000,814600000,250600000,250600000,284200000,207100000,882900000,226700000,None,154600000,154600000,490400000,None,None,4100000,73300000,None,777700000,283600000,126500000,None,None,2000000,494100000,None,397400000,None,None,399400000,156900000,38500000,919800000,0,515100000,3600000,37500000
2012-12-31,USD,1709000000,816000000,271800000,271800000,290700000,207100000,893000000,223600000,None,146600000,146600000,508200000,None,None,2100000,55700000,None,769500000,368000000,131600000,None,None,77100000,401500000,None,307500000,None,None,384600000,157600000,48800000,939500000,0,498100000,3500000,36100000
2013-12-31,USD,1740200000,857100000,267900000,267900000,310200000,212900000,883100000,219900000,None,132400000,132400000,514800000,None,None,0,66100000,None,738100000,326900000,145600000,None,None,2200000,411200000,None,305500000,None,None,307700000,174500000,59800000,1002100000,0,513100000,3500000,35600000
2014-12-31,USD,1948000000,874300000,301100000,301100000,291600000,207800000,1073700000,203300000,None,210100000,210100000,639000000,None,None,0,73800000,None,1035600000,345700000,120800000,None,None,1900000,689900000,None,577800000,1900000,None,579700000,219300000,34700000,912400000,0,500600000,3500000,35400000
2015-12-31,USD,1692800000,809000000,296200000,296200000,240000000,186400000,883800000,184400000,None,192800000,192800000,489000000,None,None,0,86400000,None,987900000,295000000,101700000,None,None,1100000,692900000,None,576200000,1100000,None,577300000,188300000,44900000,704900000,0,317700000,3400000,34900000
2016-12-31,USD,1796800000,858000000,338400000,338400000,239400000,198000000,938800000,189700000,None,202500000,202500000,532700000,None,4600000,0,43600000,None,1062700000,425500000,101100000,None,None,139100000,637200000,None,511300000,139100000,None,650400000,181200000,41500000,734100000,0,348500000,3400000,34500000
2017-12-31,USD,1736500000,783600000,280200000,280200000,259100000,216100000,952900000,198500000,-327300000,185200000,185200000,550500000,None,5600000,0,28200000,None,907500000,327400000,123800000,None,None,22500000,580100000,None,474600000,22500000,None,497100000,177500000,50300000,829000000,0,372900000,3400000,34400000
2018-12-31,USD,1653700000,721300000,204100000,204100000,286800000,205500000,932400000,201900000,-335500000,165200000,165200000,544800000,None,6500000,None,24900000,None,765600000,348700000,127200000,None,None,30000000,416900000,None,323400000,30000000,None,353400000,184100000,51800000,888100000,None,437500000,3400000,34300000
2019-12-31,USD,1723100000,734900000,219700000,219700000,270100000,219800000,988200000,200000000,-357900000,151400000,151400000,581100000,None,1200000,None,25300000,None,745100000,419300000,123300000,None,None,105000000,325800000,None,204200000,105000000,None,309200000,182200000,83000000,978000000,None,513900000,3400000,34200000
2020-12-31,USD,1738200000,709500000,218900000,218900000,263600000,197600000,1028700000,212300000,-396300000,141800000,141800000,602400000,None,None,None,29400000,None,668400000,312800000,110100000,None,None,10700000,355600000,None,198200000,None,None,208900000,202700000,106300000,1069800000,None,560100000,3400000,34000000
2021-12-31,USD,1855600000,861500000,242000000,242000000,370700000,220900000,994100000,200700000,-408100000,128600000,128600000,600700000,None,None,None,27900000,None,682400000,408500000,143400000,None,None,10300000,273900000,None,141900000,None,None,152200000,265100000,91500000,1173200000,None,665900000,3400000,33900000
2022-12-31,USD,1930900000,950600000,310800000,310800000,375600000,233800000,980300000,196800000,-398800000,113700000,113700000,592400000,None,None,3500000,30400000,None,630300000,378700000,134300000,None,None,12100000,251600000,None,147600000,None,None,159700000,244400000,77800000,1300600000,None,795300000,3300000,33600000
2023-12-31,USD,2309400000,1061000000,350100000,350100000,399300000,259800000,1248400000,298400000,None,216100000,216100000,693000000,None,None,3400000,51800000,None,796100000,405800000,131800000,None,None,11500000,390300000,None,298300000,None,None,298300000,252100000,78500000,1513300000,None,979100000,3300000,33500000
2024-12-31,USD,2397000000,1083500000,386900000,386900000,392100000,253200000,1313500000,299700000,None,235000000,235000000,715000000,None,None,None,51300000,None,689100000,417900000,148000000,None,None,13700000,271200000,None,197000000,None,None,197000000,254600000,63300000,1707900000,None,1184800000,3300000,33500000
2025-12-31,USD,2881200000,1286100000,405500000,405500000,524299999,294000000,1595100000,297100000,None,294600000,294600000,859000000,None,None,None,62300000,None,853500000,512400000,182200000,None,None,0,341100000,None,197700000,None,None,197700000,330200000,106900000,2027700000,None,1431300000,3300000,33500000
