fiscalDateEnding,reportedEPS
1996-12-31,1.49
1997-12-31,1.89
1998-12-31,1.68
1999-12-31,1.15
2000-12-31,1.17
2001-12-31,1.12
2002-12-31,1.32
2003-12-31,1.36
2004-12-31,1.6
2005-12-31,1.68
2006-12-31,2.24
2007-12-31,2.1
2008-12-31,1.84
2009-12-31,1.54
2010-12-31,1.93
2011-12-31,2.18
2012-12-31,2.2
2013-12-31,2.21
2014-12-31,2.53
2015-12-31,2.4
2016-12-31,2.67
2017-12-31,3.02
2018-12-31,3.74
2019-12-31,4.07
2020-12-31,3.89
2021-12-31,5.53
2022-12-31,7.13
2023-12-31,8.27
2024-12-31,8.84
2025-12-31,10.58
