fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2023-03-31,None,None,133136000,133136000,133136000,None,None,-133136000,None,None,None,None,None,None,None,None,None,None,-1199028000,None,None,None,None,None,-1199028000,None,None,None,None,None,None,None,1199028000,None,None,None,334461630
2023-06-30,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,334461630
2023-09-30,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,334461630
2023-12-31,USD,5759402000,2135770000,57982000,57982000,698797000,1339727000,3623633000,None,None,1295727000,1295727000,1632496000,None,None,None,39264000,None,4612690000,1069449000,468625000,None,None,43716000,3543241000,176522000,3172108000,26676000,None,3375306000,192120000,26240000,1146712000,None,-1574295000,2812000,334461630
2024-03-31,None,None,65179000,65179000,65179000,None,None,-65179000,None,None,None,None,None,None,None,None,None,None,-1146712000,None,None,None,None,None,-1146712000,None,None,None,None,None,None,None,1146712000,None,None,None,334461630
2024-06-30,USD,5755495000,2180705000,60274000,60274000,708242000,1369107000,3574790000,None,None,1235401000,1235401000,1632496000,None,None,None,43082000,None,4596667000,999925000,507176000,None,None,47333000,3596742000,174020000,3247133000,28574000,None,3449727000,165576000,17932000,1158828000,None,-1565704000,2812000,334461630
2024-09-30,USD,6059146000,2358507000,51265000,51265000,778447000,1484634000,3700639000,None,None,1278260000,1278260000,1685923000,None,None,None,44161000,None,4895284000,1118922000,552615000,None,None,49361000,3776362000,189108000,3391411000,30609000,None,3611128000,191520000,28772000,1163862000,None,-1549268000,2812000,334461630
2024-12-31,USD,6213601000,2485134000,102581000,102581000,847018000,1505828000,3728467000,None,None,1296188000,1296188000,1685970000,None,None,None,29707000,None,3840197000,1273544000,645701000,None,None,41112000,2566653000,181887000,2207977000,23449000,None,2413313000,180051000,24628000,2373404000,None,-1563321000,3345000,327280000
2025-03-31,USD,6496074000,2794562000,140818000,140818000,875842000,1725933000,3701512000,None,None,1263866000,1263866000,1685204000,None,None,None,51969000,None,4058106000,1396045000,738930000,None,None,40496000,2662061000,178793000,2313520000,23493000,None,2515806000,197958000,22809000,2437968000,None,-1500378000,3345000,334162000
2025-06-30,USD,6482711000,2769014000,91513000,91513000,851597000,1769145000,3713697000,None,None,1231188000,1231188000,1684287000,None,None,None,56759000,None,3969428000,1285227000,643728000,None,None,43238000,2684201000,228172000,2295131000,23461000,None,2546764000,175773000,20884000,2513283000,None,-1432665000,3345000,334300000
2025-09-30,USD,6649257000,2961278000,97503000,97503000,956731000,1856752000,3687979000,None,None,1198155000,1198155000,1684255000,None,None,None,50292000,None,4064309000,1358624000,711693000,None,None,44045000,2705685000,231988000,2305360000,23482000,None,2560830000,174228000,18614000,2584948000,None,-1364545000,3345000,334407000
2025-12-31,USD,6557411000,2896459000,289717000,289717000,827691000,654390000,3660952000,None,None,244877000,244877000,1684255000,None,None,None,1124661000,None,3890100000,1316337000,679772000,None,None,45752000,2573763000,234673000,2191161000,23444000,None,2449278000,577266000,7261000,2667311000,None,-1285904000,3345000,334398000
