Symbol,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,OfficialSite,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,AnalystRatingStrongBuy,AnalystRatingBuy,AnalystRatingHold,AnalystRatingSell,AnalystRatingStrongSell,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,SharesFloat,PercentInsiders,PercentInstitutions,DividendDate,ExDividendDate
AESI,Common Stock,Atlas Energy Solutions Inc.,"Atlas Energy Solutions Inc. provides proppant and logistics services to the oil and natural gas industry within the Permian Basin of West Texas and New Mexico. The company is headquartered in Austin, Texas.",1984060,NYSE,USD,USA,ENERGY,OIL & GAS EQUIPMENT & SERVICES,"5918 WEST COURTYARD DRIVE, AUSTIN, TX, UNITED STATES, 78730",https://atlas.energy,December,2025-12-31,2138974000,179619000,None,None,9.74,0.75,0.0432,-0.41,8.95,-0.0459,-0.0809,-0.0025,-0.0448,1095310000,310815000,-0.41,-0.962,-0.081,15.36,1,4,5,1,1,-,112.36,1.953,1.769,2.483,15.21,0.568,17.81,7.64,12.94,11.48,124867000,87791000,34.642,78.774,2025-08-21,2025-08-14
