fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2020-12-31,None,521742000,58639000,36072000,36072000,9424000,11604000,463103000,None,None,100000,100000,None,None,None,None,1539000,None,190045000,46066000,5621000,None,None,35171000,143979000,None,None,None,None,174882000,5274000,None,331697000,None,-81518000,394525000,55484146
2021-03-31,None,None,36072000,-36072000,-36072000,None,None,-36072000,None,None,None,None,None,None,None,72144000,None,None,-331697000,None,None,None,None,None,-331697000,None,None,None,None,None,None,None,331697000,None,None,None,55484146
2021-06-30,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,443874294
2021-09-30,None,515683000,59590000,27297000,27297000,9561000,19927000,456093000,None,None,None,None,None,None,None,None,2805000,None,174051000,47237000,8308000,None,None,30663000,126814000,None,None,None,None,153302000,8266000,None,341632000,None,-71638000,394525000,55484146
2021-12-31,USD,543850000,84273000,40401000,40401000,10406000,29418000,459577000,None,None,200000,200000,None,None,None,None,4100000,None,205153000,40638000,12180000,None,None,15563000,164515000,308000,159712000,15563000,None,175583000,9796000,1408000,-87260000,None,-87260000,407138000,57147501
2022-03-31,USD,571600000,99844000,53836000,53836000,10670000,33146000,471756000,None,None,None,None,None,None,None,None,2192000,None,211852000,45936000,14606000,None,None,17698000,165916000,None,None,None,None,180511000,13632000,None,359748000,None,-66414000,407138000,100000000
2022-06-30,None,639844000,157486000,69009000,69009000,12168000,74029000,482358000,None,None,None,None,None,None,None,None,2280000,None,226421000,70464000,20016000,None,None,18462000,155957000,None,None,None,None,171299000,31986000,None,413423000,None,-12917000,407138000,100000000
2022-09-30,USD,706766000,179876000,90720000,90720000,13845000,72612000,526890000,520694000,None,None,None,None,None,None,None,2699000,None,243127000,89367000,29328000,None,None,19741000,153760000,0,137620000,17368000,None,154988000,40298000,13003000,37139000,None,37139000,407138000,57147501
2022-12-31,USD,750999000,178731000,82010000,82010000,16411000,74392000,572268000,564746000,None,None,None,None,None,None,None,5900000,None,239642000,88674000,31645000,None,None,24881000,150968000,None,126588000,20586000,None,147174000,30004000,21229000,84722000,None,84722000,407138000,57147501
2023-03-31,USD,1103868000,470654000,352656000,352656000,16015000,95112000,633214000,None,None,None,None,None,None,None,None,6871000,None,269448000,104230000,34512000,None,None,30790000,165217999,None,114018000,25102000,None,171278000,38928000,27733000,56465000,None,1734000,1000000,100000000
2023-06-30,USD,1198620000,454268000,341674000,341674000,16807000,85940000,744352000,None,None,None,None,None,None,None,None,9847000,None,319491000,141208000,47681000,None,None,29746000,178283000,None,101201000,29746000,None,130947000,63781000,38012000,76686000,None,31536000,1000000,100000000
2023-09-30,USD,1239271000,401524000,264538000,264538000,18872000,102234000,837747000,833453000,None,None,None,None,None,None,None,15880000,None,328112000,100559000,57520000,None,None,1435000,227553000,None,172511000,None,None,172511000,43039000,6363000,-75992000,None,-76992000,1000000,100025584
2023-12-31,USD,1261686000,318686000,210174000,210174000,21857000,71170000,943000000,None,None,1767000,1767000,0,None,None,None,15485000,None,393862000,92592000,60882000,None,None,1407000,301270000,5169000,172820000,None,None,177989000,26930000,6921000,867824000,None,-41255000,1000000,100025584
2024-03-31,USD,1941684000,425497000,187120000,187120000,34891000,185758000,1516187000,None,None,112462000,112462000,91171000,None,None,None,17728000,None,875254000,190125000,102072000,None,None,24129000,685129000,None,457170000,24129000,None,481299000,63924000,28530000,1066430000,None,-14468000,1098000,109850496
