fiscalDateEnding,reportedEPS
1996-12-31,0.75
1997-12-31,0.77
1998-12-31,0.69
1999-12-31,1.07
2000-12-31,2.86
2001-12-31,-0.52
2002-12-31,-1.15
2003-12-31,-0.55
2004-12-31,0.84
2005-12-31,-0.05
2006-12-31,0.86
2007-12-31,0.44
2008-12-31,0.18
2009-12-31,-0.28
2010-12-31,2.13
2011-12-31,1.39
2012-12-31,1.67
2013-12-31,1.05
2014-12-31,1.23
2015-12-31,1.23
2016-12-31,1.51
2017-12-31,2.34
2018-12-31,2.38
2019-12-31,2.85
2020-12-31,4.61
2021-12-31,5.98
2022-12-31,4.26
2023-12-31,2.93
2024-12-31,3.22
2025-12-31,3.89
2026-03-31,2.56
