date,dividend
1998-11-23,75.54945
1999-02-24,75.54945
1999-05-26,75.54945
1999-08-25,75.54945
1999-11-23,75.54945
2000-02-23,37.912086
2000-05-24,37.912086
2000-08-23,37.912086
2000-11-21,37.912086
2001-02-21,37.912086
2001-05-23,37.912086
2001-08-22,37.912086
2001-11-20,37.912086
2002-02-20,37.912086
2002-05-22,37.912086
2002-08-21,37.912086
2002-11-20,37.912086
2003-02-26,37.912086
2003-05-21,37.912086
2003-08-20,37.912086
2003-11-25,37.912086
2004-02-25,37.912086
2004-05-26,37.912086
2004-08-25,37.912086
2004-11-23,37.912086
2005-02-23,37.912086
2005-05-25,37.912086
2005-08-24,37.912086
2005-11-22,37.912086
