fiscalDateEnding,reportedEPS
2010-12-31,-430.0582
2011-12-31,-645.5407
2012-12-31,-325.247
2013-12-31,-191.8833
2014-12-31,-37.513
2015-12-31,-0.6991
2016-12-31,-0.7928
2017-12-31,-1.11
2018-12-31,-0.81
2019-12-31,-0.62
2020-12-31,0.74
2021-12-31,-3.23
2022-12-31,-0.74
2023-12-31,-0.6
2024-12-31,-5.32
2025-09-30,-12.9246
