fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2009-12-31,USD,8395000,None,None,None,None,2907000,5086000,None,-44000,None,-4773000,-3407000,None,None,None,None,None,None,None,None,None,None,None,None,245000,None,None,4223000
2010-12-31,USD,14012000,None,None,None,None,3483000,7069000,None,-537000,None,-6041000,-4229000,None,None,None,None,None,None,None,None,None,None,None,None,331000,None,None,10951000
2011-12-31,USD,23535000,None,None,None,None,4264000,19003000,None,-2195000,None,-18503000,-2845000,None,None,None,None,None,None,None,None,None,None,None,None,1130000,None,None,17972000
2012-12-31,USD,25306000,None,None,None,None,6080000,17397000,-4372000,-829000,None,-79248000,82786000,None,None,None,None,0,0,None,None,None,None,74505000,None,3039000,28624000,-220000,24025000
2013-12-31,USD,48441000,None,None,None,None,7569000,18753000,-2470000,-579000,None,-58481000,16111000,None,None,None,None,0,0,None,None,None,None,6496000,None,3461000,6280000,209000,35277000
2014-12-31,USD,57210000,None,None,None,None,11138000,43507000,-5304000,-896000,None,-63499000,7036000,None,None,None,None,0,0,None,None,None,None,4820000,None,4809000,290000,-457000,41635000
2015-12-31,USD,58557000,None,None,None,None,14126000,44362000,-11371000,-2097000,None,-63594000,10238000,None,None,None,None,0,0,None,None,None,None,6251000,None,6082000,4324000,-877000,46514000
2016-12-31,USD,74967000,None,None,None,None,17485000,33616000,900000,136000,None,-60755000,7847000,None,None,None,None,0,0,None,None,None,None,5715000,None,6775000,21142000,-917000,42707000
2017-12-31,USD,81748000,None,None,None,None,18474000,32635000,-9933000,-985000,None,-123975000,9192000,None,None,None,None,0,0,None,None,None,None,-4410000,None,8558000,-32088000,947000,51778000
2018-12-31,USD,122929000,None,None,None,None,26754000,87104000,-6098000,-189000,None,-63281000,-10438000,None,None,None,None,None,None,None,None,None,None,-12229000,None,10928000,48339000,-871000,76588000
2019-12-31,USD,116052000,None,None,None,None,30864000,62230000,1848000,60000,None,-44303000,-31617000,None,None,None,None,None,None,None,None,None,None,-33521000,None,10781000,40179000,47000,63655000
2020-12-31,USD,106969000,None,None,None,None,32594000,47010000,-91000,-662000,None,-95473000,-10726000,None,None,None,None,7557000,7557000,None,None,None,None,-14686000,None,14673000,770000,None,50867000
2021-12-31,USD,55242000,None,None,None,None,40488000,34209000,-20112000,-2390000,None,-94664000,-22198000,None,None,None,None,5862000,5862000,None,None,None,None,-23279000,None,19095000,-61620000,None,33372000
2022-12-31,USD,62079000,None,None,None,None,39425000,21686000,1632000,-310000,None,-43092000,-27922000,None,None,None,None,1682000,1682000,None,None,None,None,-31341000,None,17545000,-8935000,None,-103462000
2023-12-31,USD,73274000,None,None,None,None,37528000,28116000,None,112000,None,-4552000,-41858000,None,None,None,None,3835000,3835000,None,None,None,None,-43951000,None,15989000,None,None,17220000
2024-12-31,USD,77829000,None,None,None,None,35808000,9169000,None,1258000,None,-13580000,-58550000,None,None,None,None,None,None,None,None,None,None,-60278000,None,16999000,None,None,16593000
2025-12-31,USD,74504000,None,None,None,None,33814000,14842000,None,-2113000,None,-13410000,-40366000,None,None,None,None,None,None,None,None,None,None,-42963000,None,15729000,None,None,21241000
