fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2008-12-31,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1000000
2009-12-31,USD,28797000,12163000,2703000,2703000,1069000,5472000,16634000,None,None,None,None,None,None,None,1749000,1170000,None,71833000,7630000,1533000,None,None,4605000,64203000,None,None,None,None,9296000,1391000,None,-43036000,None,-48309000,1000,19930862
2010-12-31,USD,38354000,18887000,6101000,6101000,1606000,8373000,19467000,19467000,None,None,None,None,None,None,750000,2057000,None,74445000,8463000,2755000,None,None,3742000,65982000,None,1290000,None,None,5032000,1966000,None,-36091000,None,-41537000,1000,19930862
2011-12-31,USD,62326000,28077000,8135000,8135000,3797000,11533000,34249000,34249000,None,None,None,None,None,None,250000,4362000,None,15675000,9939000,4431000,None,None,780000,5736000,None,613000,None,None,1003000,4695000,None,46651000,None,-27744000,19000,13228159
2012-12-31,USD,173930000,90156000,36759000,36759000,4619000,17668000,83774000,45316000,None,0,0,0,None,36965000,25137000,5973000,None,17231000,11539000,4758000,None,None,273000,5692000,None,356000,None,None,629000,6508000,782000,156699000,0,10570000,25000,24443665
2013-12-31,USD,230175000,109795000,43039000,43039000,5166000,18320000,120380000,56101000,None,0,0,0,None,64023000,36339000,4024000,None,18532000,13663000,6455000,None,None,204000,4869000,None,159000,None,None,363000,7004000,1028000,211643000,0,45847000,26000,25859741
2014-12-31,USD,287514000,107861000,43329000,43329000,6194000,24226000,179170000,91626000,None,4083000,4083000,28916000,None,54318000,30706000,3406000,None,21975000,18759000,7882000,None,None,139000,3216000,None,10000,149000,None,149000,8785000,None,265539000,0,87482000,26000,26100320
2015-12-31,USD,361036000,138002000,47653000,47653000,9771000,42153000,223034000,125475000,None,3337000,3337000,28916000,None,64789000,33201000,5224000,None,33391000,26262000,13643000,None,None,None,7129000,None,0,None,None,None,12619000,2889000,327645000,0,133996000,26000,26320284
2016-12-31,USD,414241000,157784000,68795000,68795000,9310000,34505000,256457000,139474000,None,2655000,2655000,28916000,None,84479000,39477000,5697000,None,34408000,23427000,11322000,None,None,None,10981000,None,0,None,None,None,12105000,3978000,379833000,0,176703000,26000,26564639
2017-12-31,USD,517367000,165004000,36707000,36707000,11271000,53335000,353734000,166440000,None,17614000,17614000,129752000,None,37034000,57424000,6267000,None,56152000,42384000,15876000,None,None,5000000,13768000,None,0,5000000,None,5000000,21879000,6802000,461215000,0,224697000,27000,26845071
2018-12-31,USD,618985000,215362000,85046000,85046000,10087000,64912000,403623000,228001000,None,19850000,19850000,128752000,None,23579000,46750000,8567000,None,77488000,52734000,17411000,None,None,None,24754000,None,None,None,None,None,34832000,4592000,541497000,None,291460000,27000,27278816
2019-12-31,USD,673667000,236419000,125225000,125225000,10075000,57450000,437248000,263712000,None,17369000,17369000,128752000,None,12960000,35437000,8232000,None,87877000,47581000,16804000,None,None,3340000,40296000,11905000,None,None,None,11905000,26115000,5448000,585790000,None,324722000,27000,27049423
2020-12-31,USD,744204000,242002000,127603000,127603000,10862000,58417000,502202000,282666000,None,14350000,14350000,128752000,None,59357000,34088000,11032000,None,99848000,50254000,18248000,None,None,3824000,49594000,13329000,None,None,None,13329000,28182000,1919000,644356000,None,362901000,27000,26896357
2021-12-31,USD,928582000,183492000,65929000,65929000,13161000,81372000,745090000,287822000,None,37998000,37998000,400610000,None,14340000,11580000,11450000,None,100089000,54896000,25364000,None,None,3848000,45193000,7444000,None,None,None,7444000,25684000,5705000,828493000,None,376734000,28000,27653099
2022-12-31,USD,802168000,186568000,56558000,56558000,13578000,80267000,615600000,257785000,None,31250000,31250000,273991000,None,26419000,23568000,12597000,None,104520000,71581000,17356000,None,None,19098000,32939000,21353000,None,None,None,21353000,35127000,4362000,697648000,None,258236000,27000,27409838
2023-12-31,USD,772353000,200660000,83790000,83790000,13657000,75076000,571693000,None,None,25584000,25584000,273991000,None,8019000,19013000,9124000,None,77058000,49681000,15636000,None,None,1881000,27377000,5484000,None,None,None,5484000,32164000,5032000,695295000,None,256398000,26000,26223498
2024-12-31,USD,743512000,194854000,89071000,89071000,12305000,69410000,548658000,None,None,21422000,21422000,273991000,None,17773000,14019000,10049000,None,73361000,53271000,15504000,None,None,1596000,20090000,3516000,None,None,None,3516000,36171000,4605000,670151000,None,244406000,24000,25212000
2025-12-31,USD,760355000,233541000,110826000,110826000,14401000,81427000,526814000,None,None,18612000,18612000,273991000,None,14308000,17297000,9590000,None,89483000,67001999,15104000,None,None,1441000,22481000,3047000,None,None,None,4653000,50456999,4277000,670872000,None,240764000,None,24245199
