date,dividend
1962-02-06,0.063505
1962-05-08,0.063505
1962-08-07,0.063505
1962-11-05,0.063505
1963-02-05,0.063505
1963-05-07,0.063505
1963-08-06,0.063505
1963-11-04,0.063505
1964-02-05,0.063505
1964-05-06,0.063505
1964-08-05,0.063505
1964-11-04,0.063505
1965-02-04,0.068374
1965-05-05,0.068374
1965-08-05,0.068374
1965-11-04,0.068374
1966-02-03,0.069741
1966-05-05,0.069741
1966-08-04,0.069741
1966-11-03,0.069741
1967-02-03,0.071136
1967-05-03,0.071136
1967-08-02,0.071136
1967-11-01,0.071136
1968-01-31,0.071136
1968-05-06,0.071136
1968-08-05,0.071136
1968-11-06,0.044928
1969-02-04,0.044928
1969-05-05,0.044928
1969-08-05,0.044928
1969-11-03,0.044928
1970-02-04,0.044928
1970-05-04,0.044928
1970-08-04,0.044928
1970-11-04,0.044928
1971-02-04,0.044928
1971-05-04,0.044928
1971-08-04,0.044928
1971-11-04,0.044928
1972-02-04,0.044928
1972-05-02,0.044928
1972-08-02,0.044928
1972-11-01,0.044928
1973-02-05,0.044928
1973-04-30,0.049421
1973-08-02,0.049421
1973-10-30,0.049421
1974-02-05,0.049421
1974-05-06,0.05616
1974-07-31,0.05616
1974-11-04,0.067392
1975-02-05,0.067392
1975-05-01,0.067392
1975-08-07,0.067392
1975-11-05,0.067392
1976-02-05,0.067392
1976-05-04,0.067392
1976-08-05,0.067392
1976-11-04,0.067392
1977-02-03,0.067392
1977-05-04,0.067392
1977-08-04,0.067392
1977-11-03,0.07488
1978-02-06,0.07488
1978-05-04,0.07488
1978-08-04,0.07488
1978-11-03,0.07488
1979-02-05,0.07488
1979-05-04,0.07488
1979-08-06,0.07488
1979-11-02,0.07488
1980-02-05,0.07488
1980-05-05,0.082368
1980-11-03,0.082368
1981-02-04,0.082368
1981-05-04,0.089856
1981-08-04,0.089856
1981-11-04,0.089856
1982-02-04,0.089856
1982-05-04,0.089856
1982-08-03,0.089856
1982-11-04,0.089856
1983-02-14,0.089856
1983-05-04,0.089856
1983-08-04,0.089856
1983-11-03,0.089856
1984-02-10,0.089856
1984-05-04,0.067392
1984-08-06,0.101088
1984-11-02,0.101088
1985-02-14,0.101088
1985-05-06,0.101088
1985-11-05,0.101088
1986-02-13,0.101088
1986-05-05,0.101088
1986-08-08,0.101088
1986-11-14,0.101088
1987-02-12,0.101088
1987-05-18,0.101088
1987-08-17,0.101088
1987-11-18,0.101088
1988-02-12,0.101088
1988-05-16,0.101088
1988-08-15,0.101088
1988-08-16,0.061776
1988-11-14,0.101088
1989-02-13,0.101088
1989-05-15,0.101088
1989-08-14,0.101088
1989-11-13,0.101088
1990-02-15,0.101088
1990-05-14,0.101088
1990-08-13,0.101088
1990-11-09,0.101088
1991-02-11,0.101088
1991-05-13,0.101088
1991-08-12,0.101088
1991-11-08,0.05616
1992-02-14,0.05616
1992-05-14,0.05616
1992-08-17,0.05616
1992-11-16,0.05616
1993-02-12,0.065145
1993-05-17,0.065145
1993-08-16,0.065145
1993-11-15,0.065145
1994-02-14,0.005391
1994-05-16,0.075479
1994-08-15,0.075479
1994-11-14,0.075479
1995-02-14,0.087609
1995-05-15,0.087609
1995-08-16,0.087609
1995-11-15,0.087609
1996-02-15,0.101088
1996-05-16,0.101088
1996-08-15,0.101088
1996-11-15,0.101088
1997-02-19,0.116812
1997-05-16,0.116812
1997-08-19,0.116812
1997-11-18,0.116812
1998-02-18,0.134784
1998-05-18,0.134784
1998-08-18,0.134784
1998-11-18,0.134784
1999-02-17,0.152755
1999-05-18,0.152755
1999-08-18,0.152755
1999-11-17,0.152755
2000-02-16,0.168929
2000-05-17,0.168929
2000-08-16,0.168929
2000-11-16,0.168929
2001-02-15,0.168929
2001-07-05,0.168929
2001-08-16,0.168929
2001-11-16,0.168929
2002-02-15,0.168929
2002-05-16,0.168929
2002-08-16,0.168929
2002-11-18,0.168929
2003-02-18,0.168929
2003-05-16,0.168929
2003-08-18,0.168929
2003-11-18,0.168929
2004-02-18,0.168929
2004-05-18,0.168929
2004-08-18,0.168929
2004-11-17,0.168929
2005-02-16,0.185103
2005-05-18,0.185103
2005-08-17,0.185103
2005-11-16,0.185103
2006-02-23,0.203973
2006-05-17,0.203973
2006-08-16,0.203973
2006-11-16,0.203973
2007-02-23,0.224639
2007-05-16,0.224639
