fiscalDateEnding,reportedEPS
1996-12-31,1.8
1997-12-31,2.06
1998-12-31,2.34
1999-12-31,2.76
2000-12-31,2.84
2001-12-31,2.05
2002-12-31,2
2003-12-31,1.56
2004-12-31,1.68
2005-12-31,2.13
2006-12-31,2.53
2007-12-31,3.16
2008-12-31,3.75
2009-12-31,2.85
2010-12-31,2.61
2011-12-31,4.05
2012-12-31,4.5
2013-12-31,4.97
2014-12-31,5.56
2015-12-31,6.1
2016-12-31,6.53
2017-12-31,7.06
2018-12-31,7.94
2019-12-31,8.16
2020-12-31,7.1
2021-12-31,8.05
2022-12-31,8.78
2023-12-31,9.17
2024-12-31,9.79
2025-12-31,10.67
2026-03-31,2.45
