fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-03-31,USD,239000000,None,None,None,None,188000000,122000000,None,-183000000,None,334000000,-364000000,None,None,None,None,189000000,189000000,None,None,None,None,-325000000,None,None,None,None,436000000
2006-06-30,USD,935000000,None,None,None,None,218000000,149000000,None,-25000000,None,-593000000,-377000000,None,None,None,None,187000000,187000000,None,None,None,None,-503000000,None,None,None,None,521000000
2006-09-30,USD,796000000,None,None,None,None,190000000,162000000,None,-57000000,None,-173000000,-639000000,None,None,None,None,184000000,184000000,None,None,None,None,-192000000,None,None,None,None,541000000
2006-12-31,USD,1241000000,None,None,None,None,198000000,300000000,None,137000000,None,-182000000,-1269000000,None,None,None,None,184000000,184000000,None,None,None,None,-876000000,None,-53000000,None,None,585000000
2007-03-31,USD,578000000,None,None,None,None,200000000,120000000,None,-161000000,None,-91000000,-337000000,None,None,None,None,199000000,199000000,None,None,None,None,-1186000000,None,6000000,None,None,526000000
2007-06-30,USD,983000000,None,None,None,None,213000000,163000000,None,-41000000,None,-166000000,-573000000,None,None,None,None,193000000,193000000,None,None,None,None,-2301000000,None,151000000,None,None,611000000
2007-09-30,USD,910000000,None,None,None,None,207000000,174000000,None,-88000000,None,-648000000,-135000000,None,None,None,None,188000000,188000000,None,None,None,None,-296000000,None,135000000,None,None,618000000
2007-12-31,USD,1440000000,None,None,None,None,217000000,310000000,None,107000000,None,-877000000,-529000000,None,None,None,None,187000000,187000000,None,None,None,None,-203000000,None,-70000000,None,None,689000000
2008-03-31,USD,721000000,None,None,None,None,217000000,150000000,None,-289000000,None,-189000000,-188000000,None,None,None,None,204000000,204000000,None,None,None,None,-441000000,None,41000000,None,None,643000000
2008-06-30,USD,1042000000,None,None,None,None,229000000,189000000,None,-55000000,None,-1387000000,336000000,None,None,None,None,205000000,205000000,None,None,None,None,None,None,35000000,None,None,723000000
2008-09-30,USD,769000000,None,None,None,None,247000000,213000000,None,-49000000,None,-94000000,-511000000,None,None,None,None,201000000,201000000,None,None,None,None,-1018000000,None,31000000,None,None,719000000
2008-12-31,USD,1259000000,None,None,None,None,210000000,332000000,None,232000000,None,-353000000,-1007000000,None,None,None,None,201000000,201000000,None,None,None,None,None,None,-712000000,None,None,707000000
2009-03-31,USD,341000000,None,None,None,None,234000000,109000000,None,49000000,None,-126000000,-150000000,None,None,None,None,224000000,224000000,None,None,None,None,None,None,42000000,None,None,397000000
2009-06-30,USD,1126000000,None,None,None,None,235000000,117000000,None,205000000,None,-158000000,-524000000,None,None,None,None,228000000,228000000,None,None,None,None,None,None,35000000,None,None,450000000
2009-09-30,USD,1148000000,None,None,None,None,242000000,126000000,None,96000000,None,-566000000,-654000000,None,None,None,None,232000000,232000000,None,None,None,None,604000000,None,18000000,None,None,608000000
2009-12-31,USD,1331000000,None,None,None,None,246000000,257000000,None,129000000,None,-283000000,-824000000,None,None,None,None,234000000,234000000,None,None,None,None,0,None,23000000,None,None,698000000
