fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-03-31,USD,449100000,None,None,None,None,127000000,158600000,None,3800000,None,-539200000,33500000,None,None,None,None,20800000,20800000,None,None,None,None,-3800000,None,26600000,None,None,308000000
2007-03-31,USD,796100000,None,None,None,None,144700000,184000000,None,-32200000,None,-434600000,-95200000,None,None,None,None,20900000,20900000,None,None,None,None,-231300000,None,43600000,None,None,400900000
2008-03-31,USD,695400000,None,None,None,None,201300000,217100000,None,81800000,None,-505000000,-260500000,None,None,None,None,20500000,20500000,None,None,None,None,-475400000,None,70700000,None,None,419800000
2009-03-31,USD,774200000,None,None,None,None,184400000,185000000,None,-10500000,None,-458000000,-352100000,None,None,None,None,19900000,19900000,None,None,None,None,-169800000,None,49700000,None,None,406000000
2010-03-31,USD,906500000,None,None,None,None,181200000,201300000,None,29100000,None,-504400000,-306400000,None,None,None,None,24700000,24700000,None,None,None,None,-231000000,None,59700000,None,None,479500000
2011-03-31,USD,688700000,None,None,None,None,25400000,255000000,-50700000,-173500000,None,-299400000,-512600000,None,None,None,None,38500000,38500000,None,None,None,None,-594600000,None,70400000,-110100000,13200000,567600000
2012-03-31,USD,885300000,None,None,None,None,28900000,272200000,-114000000,-148300000,None,-249600000,-407700000,None,None,None,None,74300000,74300000,None,None,None,None,-419400000,None,77900000,218600000,-9400000,681000000
2013-03-31,USD,1018900000,None,None,None,None,232300000,276500000,82100000,-67500000,None,-113100000,-594800000,None,None,None,None,127800000,127800000,None,None,None,None,-547000000,None,87500000,302100000,-8900000,750000000
2014-03-31,USD,907000000,None,None,None,None,258000000,390000000,-104000000,-77000000,None,-488000000,-599000000,None,None,None,None,149000000,149000000,None,None,None,None,-558000000,None,93000000,-177000000,3000000,776000000
2015-03-31,USD,894000000,None,None,None,None,294000000,391000000,-96000000,-97000000,None,-689000000,-421000000,None,None,None,None,158000000,158000000,None,None,None,None,-532000000,None,81000000,-297000000,-81000000,702000000
2016-03-31,USD,1007000000,None,None,None,None,310000000,418000000,129000000,-91000000,None,-583000000,-473000000,None,None,None,None,170000000,170000000,None,None,None,None,-500000000,None,97000000,-44000000,5000000,396000000
2017-03-31,USD,952300000,None,None,None,None,307500000,284000000,54100000,120400000,None,-207800000,-518100000,None,None,None,None,164800000,164800000,None,None,None,None,-215200000,None,63600000,212000000,-14400000,-99300000
2018-03-31,USD,975100000,None,None,None,None,295200000,161600000,34500000,57800000,None,-189100000,-197500000,None,None,None,None,162400000,162400000,None,None,None,None,-17100000,None,74500000,588500000,None,162800000
2019-03-31,USD,783800000,None,None,None,None,281300000,197700000,10100000,-90800000,None,-879300000,-605700000,None,None,None,None,190700000,190700000,None,None,None,None,-502600000,None,88600000,-701200000,None,430900000
2020-03-31,USD,754600000,None,None,None,None,269500000,270300000,57600000,72300000,None,702100000,-438200000,None,None,None,None,203900000,203900000,None,None,None,None,-694800000,None,100600000,1018500000,None,384300000
2021-03-31,USD,380900000,None,None,None,None,247600000,107800000,-143000000,3700000,None,195000000,356800000,None,None,None,None,49800000,49800000,None,None,None,None,-37700000,None,72700000,932700000,None,-121100000
2022-03-31,USD,715900000,None,None,None,None,229700000,166900000,32400000,-269300000,None,-717900000,-665700000,None,None,None,None,150000000,150000000,None,None,None,None,-492600000,None,81700000,-667700000,None,600100000
2023-03-31,USD,411000000,None,None,None,None,220500000,217500000,-52600000,-106200000,None,471500000,-1208800000,None,None,None,None,198300000,198300000,None,None,None,None,-488600000,None,75500000,-326300000,None,522700000
2024-03-31,USD,1069700000,None,None,None,None,229000000,164800000,None,149100000,None,-256800000,-665600000,None,None,None,None,194600000,194600000,None,None,None,None,-449700000,None,99500000,None,None,646300000
2025-03-31,USD,1235100000,None,None,None,None,219600000,216200000,None,-52600000,None,-264100000,-704000000,None,None,None,None,201100000,201100000,None,None,None,None,-480900000,None,107900000,None,None,742900000
