fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2013-10-31,USD,68775000000,None,2182000000,2182000000,2078000000,None,None,8510000000,None,28882000000,28882000000,25945000000,None,None,None,5548000000,None,30400000000,20912000000,4335000000,None,None,None,None,None,617000000,None,None,None,14808000000,None,37988000000,None,None,None,None
2014-01-31,USD,None,1374000000,-1374000000,-1374000000,None,None,-1374000000,None,None,None,None,None,None,None,2748000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,38375000000,None,None,None,1819750000
2014-04-30,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1813500000
2014-07-31,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1801000000
2014-10-31,USD,65071000000,22031000000,2319000000,2319000000,1884000000,13339000000,43040000000,8520000000,None,2057000000,2057000000,25960000000,None,6503000000,None,4489000000,None,27899000000,19760000000,4889000000,None,None,894000000,8139000000,None,485000000,127000000,None,1379000000,6798000000,None,36776000000,None,2782000000,39024000000,1801000000
2015-01-31,USD,None,1367000000,-1367000000,-1367000000,None,None,-1367000000,None,None,None,None,None,None,None,2734000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,37172000000,None,None,None,1826000000
2015-04-30,USD,65300000000,22311000000,2719000000,2719000000,2046000000,7935000000,42989000000,8377000000,None,1693000000,1693000000,26039000000,None,None,None,10911000000,None,27063000000,18479000000,4494000000,None,None,935000000,8584000000,None,513000000,None,None,1448000000,7170000000,None,37836000000,None,None,40179000000,1826000000
2015-07-31,USD,68308000000,22793000000,2774000000,2774000000,2299000000,7957000000,45515000000,8459000000,None,2231000000,2231000000,27857000000,None,None,None,10378000000,None,27582000000,18906000000,4884000000,None,None,752000000,8676000000,None,493000000,None,None,1245000000,7193000000,None,40318000000,None,None,42568000000,1826000000
2015-10-31,USD,81270000000,29964000000,9842000000,9842000000,2198000000,14986000000,50097000000,9886000000,None,1930000000,1930000000,27261000000,None,45000000,0,2938000000,None,47352000000,22151000000,5828000000,None,None,691000000,25201000000,None,15103000000,161000000,None,15794000000,8322000000,10098000000,33535000000,0,0,38550000000,1761000000
2016-01-31,USD,77352000000,27756000000,8505000000,8505000000,2345000000,7898000000,49596000000,9700000000,None,1708000000,1708000000,27458000000,None,None,0,9008000000,None,45718000000,20351000000,4908000000,None,None,910000000,25367000000,None,15229000000,None,None,16139000000,8982000000,10138000000,31249000000,0,86000000,17000000,1778000000
