fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2005-12-31,USD,11847045000,None,65077000,65077000,27462000,186918000,None,7406785000,None,3181570000,3181570000,3181570000,None,None,7497000,244219000,None,9037758000,2496314000,133477000,None,None,None,None,None,4786518000,None,None,None,249003000,None,2809287000,None,None,1600000,None
2006-03-31,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,160000000
2006-06-30,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,162244000
2006-09-30,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,162244000
2006-12-31,USD,12783059000,412441000,31854000,31854000,23012000,253702000,12370618000,7851097000,None,2962493000,2962493000,253702000,None,None,2100000,103873000,None,7186619000,1363662000,140691000,None,None,1007128000,3679807000,None,4870879000,None,None,4103532000,215843000,None,5596440000,None,-736292000,1600000,158716667
2007-03-31,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,158716667
2007-06-30,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,158716667
2007-09-30,USD,12299176000,None,151259000,151259000,29708000,228931000,None,8149470000,None,2719634000,2719634000,2719634000,None,None,4424000,202428000,None,7784040000,719589000,124171000,None,None,None,None,None,5054565000,None,None,None,235583000,None,4515136000,None,None,1600000,158716667
2007-12-31,USD,12934072000,430354000,13481000,13481000,27458000,327583000,12503718000,8381522000,None,2456952000,2456952000,327583000,None,None,3258000,61832000,None,8363162000,774489000,168886000,None,None,316969000,5313755000,None,4699133000,None,None,4991806000,288634000,None,4570910000,None,-1079118000,1600000,160000000
2008-03-31,USD,12268004000,414874000,9202000,9202000,28961000,241116000,11853130000,8462552000,None,1706952000,1706952000,241116000,None,None,2149000,135595000,None,8454013000,871474000,119209000,None,None,458325000,4642315000,None,4666611000,None,None,5124936000,237404000,None,3813991000,None,-3809423000,3809423000,160000000
