fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2008-12-31,USD,None,None,None,None,None,None,2360000,None,None,None,None,23628000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2009-03-31,USD,-2911000,None,None,None,None,237000,34000,None,None,None,-34000,-192000,None,None,None,None,None,None,None,None,None,None,None,None,67000,None,None,-3917000
2009-06-30,USD,-3463000,None,None,None,None,240000,323000,None,None,None,-323000,22881000,None,None,None,None,None,None,None,None,None,None,-1303000,None,92000,None,None,-3522000
2009-09-30,USD,-4702000,None,None,None,None,353000,1029000,None,None,None,-989000,7957000,None,None,None,None,None,None,None,None,None,None,-43000,None,99000,None,None,-5386000
2009-12-31,USD,-5023000,None,None,None,None,681000,1596000,None,None,None,-1596000,30646000,None,None,None,None,None,None,None,None,None,None,None,None,687000,None,None,-7060000
2010-03-31,USD,-4709000,None,None,None,None,809000,141000,None,None,None,-141000,16038000,None,None,None,None,None,None,None,None,None,None,-81000,None,184000,None,None,-7859000
2010-06-30,USD,-4641000,None,None,None,None,730000,188000,None,None,None,-188000,14520000,None,None,None,None,None,None,None,None,None,None,-72000,None,1707000,None,None,-8601000
2010-09-30,USD,-6520000,None,None,None,None,634000,143000,None,522000,None,-24481000,11398000,None,None,None,None,None,None,None,None,None,None,None,None,7359000,None,None,-17308000
2010-12-31,USD,-5026000,None,None,None,None,1015000,334000,None,-717000,None,-892000,-1324000,None,None,None,None,16000,16000,None,None,None,None,153000,None,1261000,None,None,-6344000
2011-03-31,USD,-10604000,None,None,None,None,1013000,805000,None,-1468000,None,-805000,112618000,None,None,None,None,None,None,None,None,None,None,None,None,1321000,None,None,-9283000
2011-06-30,USD,-9319000,None,None,None,None,1163000,1450000,None,-1177000,None,-1450000,-517000,None,None,None,None,0,0,None,None,None,None,9000,None,1761000,None,None,-12466000
2011-09-30,USD,-5837000,None,None,None,None,1196000,1325000,None,1436000,None,-1285000,-470000,None,None,None,None,0,0,None,None,None,None,21000,None,1815000,None,None,-12305000
2011-12-31,USD,-7851000,None,None,None,None,1228000,4435000,None,1160000,None,-4493000,8964000,None,None,None,None,0,0,None,None,None,None,171000,None,1929000,None,None,-14160000
2012-03-31,USD,-16897000,None,None,None,None,788000,8045000,-92000,-1640000,None,-8094000,4388000,None,None,None,None,0,0,None,None,None,None,139000,None,4119000,-20603000,None,-19307000
2012-06-30,USD,-7530000,None,None,None,None,851000,26457000,1901000,2599000,None,-27055000,-435000,None,None,None,None,0,0,None,None,None,None,525000,None,1341000,-35020000,None,-16177000
2012-09-30,USD,-22885000,None,None,None,None,898000,16434000,393000,-943000,None,-16394000,92674000,None,None,None,None,0,0,None,None,None,None,57515000,None,1530000,53395000,None,-12051000
2012-12-31,USD,-20746000,None,None,None,None,776000,1496000,38000,-2861000,None,-1496000,-3011000,None,None,None,None,0,0,None,None,None,None,4573000,None,989000,-25253000,None,-13177000
2013-03-31,USD,-9006000,None,None,None,None,849000,1997000,-338000,2227000,None,-1997000,-1639000,None,None,None,None,0,0,None,None,None,None,176579000,None,1087000,-12642000,None,-18370000
2013-06-30,USD,-10181000,None,None,None,None,845000,761000,538000,1001000,None,-761000,-2572000,None,None,None,None,0,0,None,None,None,None,9000,None,1039000,-13514000,None,-15222000
2013-09-30,USD,-12533000,None,None,None,None,864000,1766000,-369000,-1414000,None,130000,-2524000,None,None,None,None,0,0,None,None,None,None,50000,None,957000,-14927000,None,-15885000
2013-12-31,USD,-15328000,None,None,None,None,835000,5282000,-491000,334000,None,-5047000,19339000,None,None,None,None,0,0,None,None,None,None,28964000,None,None,-1036000,None,-17329000
2014-03-31,USD,-12986000,None,None,None,None,826000,2869000,-306000,-142000,None,-2869000,-348000,None,None,None,None,0,0,None,None,None,None,2000,None,865000,-16203000,None,-11972000
2014-06-30,USD,-12234000,None,None,None,None,778000,968000,-1421000,-519000,None,-3579000,13299000,None,None,None,None,0,0,None,None,None,None,17000,None,638000,-2514000,None,-17156000
2014-09-30,USD,-7386000,None,None,None,None,1610000,716000,1042000,215000,None,-716000,16204000,None,None,None,None,0,0,None,None,None,None,18000000,None,859000,8102000,None,-938000
2014-12-31,USD,-6384000,None,None,None,None,1666000,341000,-318000,-265000,None,-341000,-926000,None,None,None,None,0,0,None,None,None,None,18000000,None,498000,-7651000,None,-11079000
2015-03-31,USD,-9489000,None,None,None,None,1662000,126000,214000,-207000,None,-126000,7609000,None,None,None,None,0,0,None,None,None,None,8825000,None,402000,-2006000,None,-7343000
2015-06-30,USD,-5396000,None,None,None,None,1619000,49000,-172000,1596000,None,95000,23476000,None,None,None,None,0,0,None,None,None,None,25175863,None,296000,18175000,None,-14370000
2015-09-30,USD,-6127000,None,None,None,None,1616000,96000,1185000,200000,None,-96000,-102000,None,None,None,None,0,0,None,None,None,None,3000,None,1255000,-6325000,None,-6519000
2015-12-31,USD,-7148000,None,None,None,None,1676000,1193000,-257000,-784000,None,-1193000,9169000,None,None,None,None,0,0,None,None,None,None,9984710,None,694000,828000,None,-7962000
2016-03-31,USD,-5504000,None,None,None,None,1621000,2247000,523000,500000,None,-2247000,-608000,None,None,None,None,0,0,None,None,None,None,65000,None,358000,-8359000,None,-3605000
2016-06-30,USD,-5861000,None,None,None,None,1661000,2600000,-806000,102000,None,-2600000,22406000,None,None,None,None,0,0,None,None,None,None,23814000,None,184000,13945000,None,-21485000
2016-09-30,USD,-4840000,None,None,None,None,1756000,673000,595000,-318000,None,-673000,13959000,None,None,None,None,0,0,None,None,None,None,15677000,None,270000,8446000,None,-9849000
2016-12-31,USD,-4311000,None,None,None,None,1709000,418000,-43000,-255000,None,-418000,1554000,None,None,None,None,0,0,None,None,None,None,1403378,None,77000,-3175000,None,-2290000
