fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2008-12-31,USD,13094000,None,9635000,9635000,None,None,None,3132000,None,None,None,None,None,None,40000,35000,None,9936000,3413000,388000,None,None,None,None,None,6409000,None,None,None,1256000,None,3158000,None,None,12000,None
2009-03-31,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2662
2009-06-30,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2662
2009-09-30,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2662
2009-12-31,USD,26383000,21542000,21240000,21240000,163000,99000,4841000,4632000,None,None,None,None,None,None,40000,203000,None,11300000,3503000,591000,None,None,None,7797000,None,7701000,None,None,7701000,2912000,None,15083000,None,-42437000,12000,2662
2010-03-31,USD,37504000,32804000,32428000,32428000,150000,186000,4700000,None,None,None,None,None,None,None,None,40000,None,14011000,5719000,980000,None,None,924000,8292000,None,None,None,None,7770000,3815000,None,23493000,None,-50317000,12000,2662
2010-06-30,USD,48810000,43757000,42119000,42119000,1295000,303000,5053000,None,None,None,None,None,None,None,None,40000,None,15869000,8942000,1312000,None,None,2174000,6927000,None,None,None,None,7839000,5456000,None,32941000,None,-59697000,12000,2662
2010-09-30,USD,57850000,30164000,22516000,22516000,3048000,2316000,27686000,23930000,None,None,None,None,None,None,945000,2284000,None,29805000,9700000,2182000,None,None,1286000,20105000,None,19034000,None,None,20320000,8414000,None,28045000,None,-77994000,175000,2662
2010-12-31,USD,51609000,23894000,15274000,15274000,3765000,2830000,27715000,23465000,None,None,None,None,None,None,None,2025000,None,31650000,12127000,4818000,None,None,1785000,19523000,None,18647000,None,None,20432000,5524000,None,19959000,None,-85327000,12000,2662
2011-03-31,USD,151157000,126569000,116483000,116483000,5233000,2982000,24588000,23569000,None,None,None,None,None,None,None,1871000,None,26681000,7751000,2518000,None,None,1855000,18930000,None,18258000,None,None,20113000,3378000,None,124476000,None,-95704000,260000,2290
2011-06-30,USD,141418000,116577000,105197000,105197000,6410000,2355000,24841000,23900000,None,0,0,0,None,None,0,2615000,None,27646000,9336000,2708000,None,None,1928000,18310000,None,17847000,None,None,19775000,4700000,None,113772000,0,-108170000,260000,4308
