fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,-91059,None,None,None,None,875,5897,None,None,None,-117603,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,133986
2006-03-31,USD,-73482,None,None,None,None,841,0,None,None,None,-55942,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,121953
2006-06-30,USD,16282482,None,None,None,None,8140159,0,None,None,None,-7521058,4241000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-376953
2006-09-30,USD,9085000,None,None,None,None,2654000,11196000,None,None,None,-11133000,-3303000,None,None,None,None,None,None,None,None,None,None,6617000,None,1899000,None,None,4245000
2006-12-31,USD,4366000,None,None,None,None,3445000,6702000,None,None,None,None,1370000,None,None,None,None,None,None,None,None,None,None,-9792000,None,None,None,None,1058000
2007-03-31,USD,-37000,None,None,None,None,3631000,4507000,None,5491000,None,-4460000,27063000,None,None,None,None,None,None,None,None,None,None,-9792000,None,173000,None,None,-580000
2007-06-30,USD,7533000,None,None,None,None,4336000,24117000,None,None,None,-24114000,15813000,None,None,None,None,None,None,None,None,None,None,None,None,-146000,None,None,902000
2007-09-30,USD,5238000,None,None,None,None,3690000,6102000,None,None,None,-6071000,-700000,None,None,None,None,None,None,None,None,None,None,None,None,2065000,None,None,4770000
2007-12-31,USD,4308000,None,None,None,None,8236000,6769000,None,37520000,None,-206547000,182126000,None,None,None,None,None,None,None,None,None,None,None,None,989000,None,None,-6342000
2008-03-31,USD,5052000,None,None,None,None,10930000,13465000,None,-12980000,None,-13183000,15829000,None,None,None,None,None,None,None,None,None,None,-66000,None,547000,None,None,-523000
2008-06-30,USD,36539000,None,None,None,None,11474000,24473000,None,None,None,-24098000,-10013000,None,None,None,None,None,None,None,None,None,None,-4000,None,341000,None,None,-5862000
2008-09-30,USD,26661000,None,None,None,None,11252000,29887000,None,None,None,-29182000,-8319000,None,None,None,None,None,None,None,None,None,None,-6000,None,6743000,None,None,28488000
2008-12-31,USD,6202000,None,None,None,None,14299000,18173000,None,-23406000,None,-16105000,3908000,None,None,None,None,None,None,None,None,None,None,-6000,None,2563000,None,None,-160175000
2009-03-31,USD,3165000,None,None,None,None,8944000,13385000,None,-6219000,None,-13152000,9952000,None,None,None,None,None,None,None,None,None,None,-6000,None,541000,None,None,-38093000
2009-06-30,USD,13749000,None,None,None,None,7560000,4724000,None,664000,None,-4311000,-7363000,None,None,None,None,None,None,None,None,None,None,None,None,552000,None,None,-11806000
2009-09-30,USD,2109000,None,None,None,None,7304000,4123000,None,7812000,None,1820000,-6017000,None,None,None,None,None,None,None,None,None,None,-6000,None,539000,None,None,-2717000
2009-12-31,USD,13349000,None,None,None,None,7842000,8243000,None,14946000,None,-8278000,-5058000,None,None,None,None,None,None,None,None,None,None,-22000,None,547000,None,None,-5767000
2010-03-31,USD,7812000,None,None,None,None,6714000,8075000,None,8855000,None,-7613000,-227000,None,None,None,None,None,None,None,None,None,None,-324000,None,686000,None,None,2418000
2010-06-30,USD,13389000,None,None,None,None,6891000,10949000,None,11160000,None,-10929000,-2543000,None,None,None,None,None,None,None,None,None,None,-2000,None,785000,None,None,2729000
2010-09-30,USD,8102000,None,None,None,None,6782000,9173000,None,9241000,None,-9173000,1082000,None,None,None,None,None,None,None,None,None,None,-5000,None,813000,None,None,1564000
2010-12-31,USD,8572000,None,None,None,None,6838000,6203000,None,236000,None,42685000,-51249000,None,None,None,None,None,None,None,None,None,None,-456000,None,826000,None,None,-4294000
2011-03-31,USD,4204000,None,None,None,None,5273000,5839000,None,-1981000,None,-5366000,1167000,None,None,None,None,None,None,None,None,None,None,-43000,None,669000,None,None,-9911000
2011-06-30,USD,8839000,None,None,None,None,5196000,8130000,None,-51000,None,-8130000,-297000,None,None,None,None,None,None,None,None,None,None,-65000,None,686000,None,None,8936000
2011-09-30,USD,10770000,None,None,None,None,5185000,6134000,None,-686000,None,-6134000,-5046000,None,None,None,None,None,None,None,None,None,None,-9000,None,872000,None,None,11776000
2011-12-31,USD,6022000,None,None,None,None,5691000,5783000,None,-422000,None,-5746000,-271000,None,None,None,None,None,None,None,None,None,None,-66000,None,1357000,None,None,-12204000
2012-03-31,USD,-9199000,None,None,None,None,5979000,24615000,None,46000,None,-28378000,723311000,None,None,None,None,592556000,592556000,None,None,None,None,-2139000,None,1935000,None,None,-33322000
2012-06-30,USD,6491000,None,None,None,None,5956000,447155000,None,-213000,None,-472431000,-635000,None,None,None,None,None,None,None,None,None,None,None,None,530000,None,None,7659000
2012-09-30,USD,16276000,None,None,None,None,22726000,274165000,None,-1398000,None,-1123197000,905839000,None,None,None,None,None,None,None,None,None,None,None,None,1401000,None,None,-20181000
2012-12-31,USD,104606000,None,None,None,None,-28449000,509652000,None,2759000,None,-1242274000,1122048000,None,None,None,None,88445000,88445000,None,None,None,None,1361243000,None,707000,None,None,-8041000
