fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2010-12-31,USD,361832000,64497000,53984000,53984000,223000,7215000,297335000,None,None,None,None,None,None,None,None,3298000,None,87893000,21682000,786000,None,None,None,66211000,None,None,None,None,52000000,20896000,None,273939000,None,None,None,33000000
2011-12-31,USD,713723835,112756,112756,112756,None,None,713611079,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,713723835,None,None,None,33000000
2012-12-31,USD,637845277,194538,194538,194538,None,None,637650739,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,637845277,None,None,637845277,33000000
2013-12-31,USD,571396467,85352,85352,85352,None,None,571311115,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,571396467,None,None,571396467,33000000
2014-12-31,USD,528372769,249068,249068,249068,None,None,528123701,None,None,None,None,None,None,528123701,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,528372769,None,None,528372768,33000000
2015-12-31,USD,121009502,107851,107851,107851,None,None,120901651,None,None,None,None,None,None,120901651,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,121009502,None,None,121009502,33000000
2016-12-31,USD,107324542,184331,184331,184331,None,None,107140211,107140210,None,None,None,None,None,107140211,None,0,None,0,None,None,None,None,0,None,None,None,None,None,None,None,None,107324542,None,None,107324542,33000000
2017-12-31,USD,94099933,366773,366773,366773,None,None,93733160,93733160,None,None,None,None,None,93733160,None,0,None,0,None,None,None,None,0,None,None,None,None,None,None,None,None,94099933,None,None,94099933,33000000
2018-12-31,USD,84084189,827169,827169,827169,None,None,83257020,83257020,None,None,None,None,None,83257020,None,None,None,0,None,None,None,None,0,None,None,None,None,None,None,None,None,84084189,None,None,84084189,33000000
2019-12-31,USD,77256621,90665,90665,90665,None,None,77165956,77165960,None,None,None,None,None,77165956,None,-90665,None,34818,34818,None,None,None,0,34818,None,34818,None,None,34818,34818,34818,77221803,None,77221803,77221803,33000000
2020-12-31,USD,71294671,29639,29639,29639,None,None,71265032,71265030,None,None,None,None,None,None,None,-29639,None,348821,348821,None,None,None,0,348821,None,348821,None,None,348821,348821,348821,70945850,None,70945850,70945850,33000000
2021-12-31,USD,65192767,67116,67116,67116,None,None,65125651,65125650,None,None,None,None,None,None,None,-67116,None,65192767,0,None,None,None,0,0,None,None,None,None,None,None,None,65192767,None,4354611,65192767,33000000
2022-12-31,USD,60564545,922913,922913,922913,None,None,59641632,None,None,None,None,None,None,None,None,-922913,None,60564545,None,None,None,None,None,None,None,None,None,None,None,None,None,60564545,None,4354,60564545,33000000
2023-12-31,USD,51628130,1394697,1394697,1394697,None,None,50233433,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,None,None,None,51628130,None,None,51628130,33000000
2024-12-31,USD,44086189,2193787,2193787,2193787,None,None,41892402,None,None,None,None,None,None,None,2191593213,None,None,150000,None,None,None,None,None,150000,None,None,None,None,None,None,150000,43936189,None,None,43936189,33000000
2025-12-31,USD,38968032000,2733791000,2733791000,2733791000,None,None,36234241000,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,0,None,None,None,None,None,None,None,38968032,None,None,None,33000000
