fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2016-12-31,USD,227800000,None,None,None,None,65600000,84800000,None,56400000,None,-79800000,-144200000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,123000000
2017-03-31,USD,64500000,None,None,None,None,16000000,18100000,None,36600000,None,-17100000,-50900000,None,None,None,None,None,None,None,None,None,None,None,None,2100000,None,None,23600000
2017-06-30,USD,28700000,None,None,None,None,15400000,13700000,None,-14500000,None,-18400000,-8900000,None,None,None,None,None,None,None,None,None,None,None,None,2300000,None,None,21900000
2017-09-30,USD,41100000,None,None,None,None,16800000,14100000,None,-1700000,None,-55800000,13000000,None,None,None,None,None,None,None,None,None,None,None,None,2300000,None,None,20600000
2017-12-31,USD,27700000,None,None,None,None,17500000,36500000,None,3900000,None,-35100000,4000000,None,None,None,None,None,None,None,None,None,None,None,None,2300000,None,None,23600000
2018-03-31,USD,89600000,None,None,None,None,17100000,7600000,None,14500000,None,-31900000,-57800000,None,None,None,None,None,None,None,None,None,None,None,None,2200000,None,None,22200000
2018-06-30,USD,9500000,None,None,None,None,15800000,12800000,None,-28500000,None,-12400000,6800000,None,None,None,None,2500000,2500000,None,None,None,None,None,None,2600000,None,None,22600000
2018-09-30,USD,19400000,None,None,None,None,16800000,12600000,None,-17600000,None,-11100000,-8500000,None,None,None,None,2500000,2500000,None,None,None,None,None,None,2700000,None,None,3200000
2018-12-31,USD,-100000,None,None,None,None,17900000,11800000,None,1700000,None,-309100000,398100000,None,None,None,None,2500000,2500000,None,None,None,None,-3500000,None,2400000,None,None,27700000
2019-03-31,USD,125000000,None,None,None,None,19800000,18000000,85200000,-17500000,None,-17300000,-89100000,None,None,None,None,2500000,2500000,None,None,None,None,-6200000,None,3400000,18600000,None,27700000
2019-06-30,USD,16200000,None,None,None,None,21700000,20900000,-19900000,-14700000,None,-42200000,-8700000,None,None,None,None,2500000,2500000,None,None,None,None,-5900000,None,3700000,-34700000,None,31800000
2019-09-30,USD,77800000,None,None,None,None,21700000,22100000,20800000,-15500000,None,-27900000,-5700000,None,None,None,None,2400000,2400000,None,None,None,None,-3000000,None,4000000,44200000,None,32700000
2019-12-31,USD,139800000,None,None,None,None,22600000,24400000,12900000,25000000,None,-22000000,-4900000,None,None,None,None,2500000,2500000,None,None,None,None,-300000,None,3500000,112900000,None,21100000
2020-03-31,USD,41500000,None,None,None,None,26800000,21100000,7200000,-7900000,None,-325400000,244200000,None,None,None,None,2500000,2500000,None,None,None,None,-2000000,None,3700000,-122700000,None,31600000
2020-06-30,USD,78800000,None,None,None,None,26900000,22500000,-19500000,-6800000,None,-25100000,-106000000,None,None,None,None,2400000,2400000,None,None,None,None,-3300000,None,5100000,-209900000,None,33300000
2020-09-30,USD,106400000,None,None,None,None,28200000,13300000,17400000,29600000,None,-59200000,-6600000,None,None,None,None,2400000,2400000,None,None,None,None,-2200000,None,5200000,281200000,None,31200000
2020-12-31,USD,33200000,None,None,None,None,59500000,25200000,-18600000,17700000,None,-118500000,-7900000,None,None,None,None,2500000,2500000,None,None,None,None,-4300000,None,6000000,-93200000,None,10500000
2021-03-31,USD,400000,None,None,None,None,31400000,19900000,-31900000,-14700000,None,-10400000,-3900000,None,None,None,None,2400000,2400000,None,None,None,None,-100000,None,4700000,-13900000,None,15900000
2021-06-30,USD,50700000,None,None,None,None,37200000,21600000,2500000,-24000000,None,-408700000,376400000,None,None,None,None,2500000,2500000,None,None,None,None,-14000000,None,4100000,18400000,None,20800000
2021-09-30,USD,25700000,None,None,None,None,35300000,19300000,-47500000,2600000,None,-150200000,90300000,None,None,None,None,2500000,2500000,None,None,None,None,-4900000,None,4000000,-34200000,None,23700000
2021-12-31,USD,89700000,None,None,None,None,114500000,24300000,51000000,11500000,None,-1000000,-81900000,None,None,None,None,2400000,2400000,None,None,None,None,-500000,None,5200000,6800000,None,9200000
2022-03-31,USD,24500000,None,None,None,None,37800000,25900000,-69300000,-18200000,None,-5300000,-3500000,None,None,None,None,2400000,2400000,None,None,None,None,-100000,None,4400000,15700000,None,20200000
2022-06-30,USD,86700000,None,None,None,None,77300000,27000000,-5700000,800000,None,-93400000,-2500000,None,None,None,None,2600000,2600000,None,None,None,None,-24600000,None,5700000,-9200000,None,39000000
2022-09-30,USD,71400000,None,None,None,None,39600000,33000000,23000000,-21700000,None,-30800000,-6000000,None,None,None,None,2400000,2400000,None,None,None,None,-100000,None,5400000,34600000,None,32000000
2022-12-31,USD,-8300000,None,None,None,None,76800000,52100000,-13900000,12400000,None,90700000,-165500000,None,None,None,None,2400000,2400000,None,None,None,None,-2700000,None,3600000,46400000,None,154600000
2023-03-31,USD,27300000,None,None,None,None,38800000,44400000,-66400000,-10900000,None,-34100000,-4400000,None,None,None,None,2400000,2400000,None,None,None,None,-100000,None,5500000,-11200000,None,55700000
2023-06-30,USD,127600000,None,None,None,None,4000000,52500000,35700000,-23700000,None,-52000000,-26900000,None,None,None,None,2400000,2400000,None,None,None,None,-11000000,None,7100000,48700000,None,40900000
2023-09-30,USD,43900000,None,None,None,None,4100000,47900000,None,-5800000,None,-131500000,-41100000,None,None,None,None,2500000,2500000,None,None,None,None,-11100000,None,5700000,None,None,35500000
2023-12-31,USD,62200000,None,None,None,None,40700000,58700000,None,-43100000,None,-154300000,41600000,None,None,None,None,2500000,2500000,None,None,None,None,-14100000,None,5600000,None,None,27000000
