fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,237184000,None,None,None,None,87112000,136258000,None,-47275000,None,-404336000,-18097000,None,None,None,None,8802000,8802000,None,None,None,None,None,None,1082000,None,None,194559000
2007-12-31,USD,62166000,None,None,None,None,104274000,135725000,None,-71595000,None,-124805000,34907000,None,None,None,None,11778000,11778000,None,None,None,None,None,None,2873000,None,None,114729000
2008-12-31,USD,186089000,None,None,None,None,111926000,172561000,None,199904000,None,-171952000,51188000,None,None,None,None,13456000,13456000,None,None,None,None,None,None,4178000,None,None,-29543000
2009-12-31,USD,235522000,None,None,None,None,123199000,99769000,None,-41450000,None,-103186000,23017000,None,None,None,None,14510000,14510000,None,None,None,None,None,None,5638000,None,None,52995000
2010-12-31,USD,283284000,None,None,None,None,128732000,81269000,None,-80611000,None,-80275000,181698000,None,None,None,None,16014000,16014000,None,None,None,None,None,None,6164000,None,None,221393000
2011-12-31,USD,362296000,None,None,None,None,131397000,176843000,-45766000,-40749000,None,-202785000,36091000,None,None,None,None,18265000,18265000,None,None,None,None,-2518000,None,6391000,195602000,None,258966000
2012-12-31,USD,624054000,None,None,None,None,144541000,391190000,6450000,91479000,None,-466971000,-192906000,None,None,None,None,285521000,285521000,None,None,None,None,-10784000,None,6127000,-35823000,None,385555000
2013-12-31,USD,752729000,None,None,None,None,157808000,679358000,-14830000,-46633000,None,-1002238000,-79268000,None,None,None,None,55236000,55236000,None,None,None,None,-32918000,None,6966000,-328777000,None,610425000
2014-12-31,USD,1032376000,None,None,None,None,208486000,431104000,33161000,51087000,None,-773205000,164640000,None,None,None,None,77656000,77656000,None,None,None,None,-52630000,None,9261000,419300000,-4511000,685016000
2015-12-31,USD,1078836000,None,None,None,None,245757000,491426000,62722000,99430000,None,-1006176000,-286812000,None,None,None,None,91551000,91551000,None,None,None,None,-162459000,None,10196000,-218076000,-3924000,665045000
2016-12-31,USD,833852000,None,None,None,None,377666000,628483000,50291000,-61985000,None,-2562800000,1533217000,None,None,None,None,96560000,96560000,None,None,None,None,-67406000,None,14193000,-203072000,-7341000,419859000
2017-12-31,USD,1538000000,None,None,None,None,601000000,577000000,-40000000,-32000000,None,-652000000,160000000,None,None,None,None,103000000,103000000,None,None,None,None,978000000,None,23000000,1072000000,26000000,1339000000
2018-12-31,USD,1409000000,None,None,None,None,641000000,702000000,-58000000,-123000000,None,-754000000,-1427000000,None,None,None,None,120000000,120000000,None,None,None,None,-106000000,None,22000000,-772000000,None,1034000000
2019-12-31,USD,1301000000,None,None,None,None,713000000,787000000,59000000,112000000,None,-1954000000,630000000,None,None,None,None,132000000,132000000,None,None,None,None,-30000000,None,25000000,-23000000,None,462000000
2020-12-31,USD,1297000000,None,None,None,None,773000000,525000000,-161000000,29000000,None,-509000000,-216000000,None,None,None,None,137000000,137000000,None,None,None,None,-54000000,None,29000000,572000000,None,373000000
2021-12-31,USD,2394000000,None,None,None,None,840000000,658000000,-528000000,-309000000,None,-3213000000,1437000000,None,None,None,None,145000000,145000000,None,None,None,None,-30000000,None,31000000,618000000,None,2070000000
2022-12-31,USD,3395000000,None,None,None,None,1056000000,1108000000,325000000,-140000000,None,-2479000000,-587000000,None,None,None,None,169000000,169000000,None,None,None,None,-101000000,None,36000000,329000000,None,2297000000
2023-12-31,USD,2336000000,None,None,None,None,1097000000,1034000000,None,250000000,None,-1037000000,-245000000,None,None,None,None,221000000,221000000,None,None,None,None,-23000000,None,43000000,None,None,522000000
2024-12-31,USD,1314000000,None,None,None,None,1114000000,1008000000,None,-97000000,None,-1001000000,-650000000,None,None,None,None,264000000,264000000,None,None,None,None,-60000000,None,41000000,None,None,647000000
2025-12-31,USD,465000000,None,None,None,None,1178000000,995000000,None,51000000,None,-1223000000,530000000,None,None,None,None,272000000,272000000,None,None,None,None,-63000000,None,41000000,None,None,-1471000000
