fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,264086000,1263297000,999211000,999211000,107638000,109191000,70263000,156448000,None,None,None,15403000,None,None,None,31592000,88143000,30621000,None,None,None,88724000,120316000,57522000
2007-12-31,USD,296572000,1374874000,1078302000,1078302000,108623000,111115000,76834000,187949000,None,None,None,11557000,None,None,None,29126000,100424000,21874000,None,None,None,105265000,134391000,80767000
2008-12-31,USD,314494000,1617431000,1302937000,1302937000,116360000,116382000,81752000,198134000,None,None,None,12046000,None,None,None,27967000,105326000,32099000,None,None,None,118373000,146340000,73227000
2009-12-31,USD,463260000,1530122000,1066862000,1066862000,262288000,114900000,86072000,200972000,None,None,None,11716000,None,None,None,31573000,239376000,77093000,None,None,None,262288000,293861000,162283000
2010-12-31,USD,515459000,1797392000,1281933000,1281933000,287304000,136967000,91188000,228155000,None,None,None,17261000,None,-10047000,None,37667000,259996000,82871000,None,177125000,None,287304000,324971000,177125000
2011-12-31,USD,559027000,2149558000,1590531000,1590531000,340585000,151602000,105496000,218442000,None,None,None,18820000,None,18048000,None,41749000,303717000,96810000,None,206907000,None,320953000,362702000,206907000
2012-12-31,USD,637530000,2223309000,1585779000,1585779000,365476000,154209000,117845000,272054000,None,None,None,10815000,None,-13270000,None,43389000,341391000,101798000,None,239593000,None,362138000,405527000,239593000
2013-12-31,USD,653296000,2280355000,1627059000,1627059000,351845000,164878000,136573000,301451000,None,None,None,17796000,None,7262000,None,46144000,341311000,98964000,None,242347000,None,359107000,405251000,264742000
2014-12-31,USD,665423000,2335405000,1669982000,1669982000,362720000,163520000,139183000,302703000,None,None,None,16567000,None,-7054000,None,41538000,339099000,105844000,None,233255000,None,355666000,397204000,233255000
2015-12-31,USD,679056000,2140830000,1461774000,1461774000,356720000,164082000,158254000,322336000,None,None,14652000,14652000,None,-3097000,None,42265000,338971000,100368000,None,238603000,None,353623000,395888000,238603000
2016-12-31,USD,680761000,2049451000,1368690000,1368690000,362690000,161112000,156959000,318071000,None,-16785000,16785000,16785000,None,-2697000,None,43860000,343208000,99767000,None,243441000,None,361026000,404886000,243441000
2017-12-31,USD,642018000,2198404000,1556386000,1556386000,336769000,165056000,140193000,305249000,None,-21856000,21856000,21856000,None,529000,None,81340000,315442000,124933000,None,190509000,None,311298000,392638000,190509000
2018-12-31,USD,585363000,2289675000,1704312000,1704312000,292674000,152400000,140289000,292689000,None,-26723000,26723000,26723000,None,24334000,None,101759000,290285000,55551000,None,234734000,None,287008000,388767000,234734000
2019-12-31,USD,629869000,2190295000,1560426000,1560426000,337321000,148083000,144465000,292548000,None,-29241000,29241000,29241000,None,23510000,None,87560000,331590000,77304000,None,254286000,None,360831000,448391000,254286000
2020-12-31,USD,595032000,2010931000,1415899000,1415899000,311802000,142863000,140367000,283230000,None,-26328000,26328000,26328000,None,45813000,None,84002000,331287000,60719000,None,270568000,None,357615000,441617000,270568000
2021-12-31,USD,547707000,2356110000,1808403000,1808403000,257782000,145973000,143952000,289925000,None,-34218000,34218000,34218000,None,23987000,None,119320000,247551000,56643000,None,190908000,None,281769000,401089000,190908000
2022-12-31,USD,640497000,2764799000,2124302000,2124302000,355139000,145106000,140252000,285358000,None,-35202000,35202000,35202000,None,27797000,None,82285000,347734000,68196000,None,279538000,None,382936000,465221000,279538000
2023-12-31,USD,772513000,2698419000,1925906000,1925906000,483045000,150474000,137998000,289468000,None,-40592000,37359000,37359000,None,None,None,78010000,488962000,100098000,None,398976000,None,483045000,483045000,388864000
2024-12-31,USD,886346000,2786558000,1900212000,1900212000,590036000,171412000,124898000,296310000,None,-57366000,57366000,57366000,None,None,None,116957000,584107000,121694000,None,462413000,None,641473000,758430000,462413000
2025-12-31,USD,857400000,2725169000,1867769000,1867769000,543725000,181584000,132091000,313675000,None,-39693000,39693000,39693000,None,None,None,122422000,560562000,141815000,None,418747000,None,543725000,666147000,418747000
