fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-03-31,USD,6349000,None,None,None,None,7963000,4329000,None,None,None,-4329000,-1905000,None,None,None,None,2148000,2148000,None,None,None,None,None,None,240000,None,None,13772000
2006-06-30,USD,10306000,None,None,None,None,7860000,5704000,None,None,None,-2213000,689000,None,None,None,None,2148000,2148000,None,None,None,None,None,None,-10280000,None,None,20369000
2006-09-30,USD,26370000,None,None,None,None,7750000,4357000,None,None,None,924000,-3478000,None,None,None,None,4324000,4324000,None,None,None,None,None,None,-9853000,None,None,18921000
2006-12-31,USD,-5949000,None,None,None,None,8019000,16247000,None,-24348000,None,-16229000,-7247000,None,None,None,None,2155000,2155000,None,None,None,None,None,None,744000,None,None,4460000
2007-03-31,USD,28188000,None,None,None,None,7824000,12406000,None,None,None,-14196000,-1828000,None,None,None,None,2162000,2162000,None,None,None,None,None,None,494000,None,None,16242000
2007-06-30,USD,17722000,None,None,None,None,6961000,15493000,None,None,None,12683000,4897000,None,None,None,None,183000,183000,None,None,None,None,None,None,-19446000,None,None,30926000
2007-09-30,USD,34760000,None,None,None,None,7079000,3715000,None,None,None,-7376000,-54433000,None,None,None,None,2350000,2350000,None,None,None,None,None,None,-9336000,None,None,21157000
2007-12-31,USD,28907000,None,None,None,None,7262000,7942000,None,-2758000,None,-7942000,-32189000,None,None,None,None,1946000,1946000,None,None,None,None,-33189000,None,18483000,None,None,26996000
2008-03-31,USD,-9244000,None,None,None,None,6999000,10162000,None,None,None,-9112000,-6098000,None,None,None,None,3154000,3154000,None,None,None,None,-6811000,None,-852000,None,None,19772000
2008-06-30,USD,6377000,None,None,None,None,7118000,21834000,None,None,None,-21834000,6946000,None,None,None,None,3093000,3093000,None,None,None,None,None,None,-1788000,None,None,17624000
2008-09-30,USD,14430000,None,None,None,None,7081000,18881000,None,None,None,-33602000,15346000,None,None,None,None,5843000,5843000,None,None,None,None,-19999000,None,-587000,None,None,34476000
2008-12-31,USD,9085000,None,None,None,None,6769000,23742000,None,-36437000,None,-34324000,16000000,None,None,None,None,3041000,3041000,None,None,None,None,26810000,None,-14015000,None,None,1355000
2009-03-31,USD,96669000,None,None,None,None,7763000,15305000,None,None,None,-19305000,-37591000,None,None,None,None,3041000,3041000,None,None,None,None,None,None,3666000,None,None,28688000
2009-06-30,USD,58060000,None,None,None,None,7805000,23655000,None,None,None,-25005000,13117000,None,None,None,None,3801000,3801000,None,None,None,None,None,None,-14683000,None,None,30658000
2009-09-30,USD,39888000,None,None,None,None,7917000,27949000,None,None,None,-32369000,13847000,None,None,None,None,3802000,3802000,None,None,None,None,None,None,9475000,None,None,56687000
2009-12-31,USD,29827000,None,None,None,None,8088000,22224000,None,26097000,None,-19024000,7005000,None,None,None,None,5703000,5703000,None,None,None,None,None,None,-28697000,None,None,46250000
2010-03-31,USD,42796000,None,None,None,None,8779000,6677000,None,None,None,-53055000,-52036000,None,None,None,None,5641000,5641000,None,None,None,None,-14276000,None,1734000,None,None,42138000
2010-06-30,USD,30367000,None,None,None,None,8939000,11359000,None,0,None,-18421000,-52606000,None,None,None,None,5396000,5396000,None,None,None,None,-64944000,None,967000,None,None,39856000
2010-09-30,USD,32164000,None,None,None,None,10113000,7107000,None,0,None,-13986000,-15773000,None,None,None,None,5359000,5359000,None,None,None,None,-9749000,None,-796000,None,None,45719000
2010-12-31,USD,60314000,None,None,None,None,9836000,11263000,None,-74852000,None,-2444000,-57662000,None,None,None,None,6212000,6212000,None,None,None,None,-32548000,None,-13596000,None,None,49412000
2011-03-31,USD,16196000,None,None,None,None,10167000,24151000,None,0,None,-23282000,5704000,None,None,None,None,903000,903000,None,None,None,None,-27427000,None,-6238000,611000,1993000,49589000
2011-06-30,USD,30977000,None,None,None,None,10604000,10639000,None,0,None,-16021000,-3348000,None,None,None,None,6398000,6398000,None,None,None,None,-4085000,None,-2616000,11085000,-523000,52259000
2011-09-30,USD,73212000,None,None,None,None,10378000,7981000,None,0,None,-19144000,-58772000,None,None,None,None,15233000,15233000,None,None,None,None,-54380000,None,-26276000,-6426000,-1722000,71361000
2011-12-31,USD,64213000,None,None,None,None,10600000,10744000,-16225000,-33154000,None,-12509000,-54672000,None,None,None,None,10054000,10054000,None,None,None,None,-12201000,None,-17788000,-4092000,-1124000,33698000
2012-03-31,USD,63090000,None,None,None,None,10065000,7432000,None,0,None,-6645000,-35343000,None,None,None,None,10054000,10054000,None,None,None,None,0,None,-3546000,22376000,1274000,66547000
2012-06-30,USD,34379000,None,None,None,None,10612000,9535000,None,0,None,-15101000,-41102000,None,None,None,None,10053000,10053000,None,None,None,None,0,None,6916000,-23391000,-1567000,55268000
2012-09-30,USD,87860000,None,None,None,None,11772000,8477000,None,0,None,-3958000,-55420000,None,None,None,None,10064000,10064000,None,None,None,None,0,None,183000,30352000,1870000,64715000
2012-12-31,USD,87482000,None,None,None,None,10940000,13309000,-15027000,-12945000,None,-13082000,-65081000,None,None,None,None,345510000,345510000,None,None,None,None,0,None,217000,9422000,103000,53063000
2013-03-31,USD,27128000,None,None,None,None,11796000,16109000,None,0,None,-16109000,-33810000,None,None,None,None,11998000,11998000,None,None,None,None,-22508000,None,244000,-25116000,-3658000,67835000
2013-06-30,USD,95778000,None,None,None,None,14088000,15740000,None,0,None,-15740000,-74709000,None,None,None,None,11982000,11982000,None,None,None,None,-4290000,None,232000,9532000,-1348000,64010000
2013-09-30,USD,85493000,None,None,None,None,10042000,15314000,None,0,None,124697000,-41608000,None,None,None,None,11934000,11934000,None,None,None,None,-14358000,None,239000,173720000,6087000,43126000
2013-12-31,USD,69535000,None,None,None,None,10218000,11313000,-8606000,3133000,None,-11313000,-69716000,None,None,None,None,14454000,14454000,None,None,None,None,-51039000,None,1000000,-8562000,1938000,54001000
