fiscalDateEnding,reportedEPS
1996-03-31,1.26
1997-03-31,1.47
1998-03-31,1.74
1999-03-31,2.13
2000-03-31,2.53
2001-03-31,2.28
2002-03-31,2.01
2003-03-31,2.56
2004-03-31,2.83
2005-03-31,3.17
2006-03-31,3.33
2007-03-31,3.81
2008-03-31,3.6992
2009-03-31,4.07
2010-03-31,5.27
2011-03-31,4.72
2012-03-31,3.24
2013-03-31,2.51
2014-03-31,3.91
2015-03-31,4.65
2016-03-31,3.81
2017-03-31,3.1
2018-03-31,7.95
2019-03-31,8.37
2020-03-31,5.57
2021-03-31,2.43
2022-03-31,3.49
2023-03-31,3.47
2024-03-31,3.17
2025-03-31,3.43
2026-03-31,1.89
