fiscalDateEnding,reportedEPS
1996-06-30,1.35
1997-06-30,1.38
1998-06-30,1.62
1999-06-30,0.92
2000-06-30,1.05
2001-06-30,1.1
2002-06-30,0.99
2003-06-30,0.72
2004-06-30,1.08
2005-06-30,1.63
2006-06-30,1.95
2007-06-30,2.28
2008-06-30,2.77
2009-06-30,0.8
2010-06-30,1.12
2011-06-30,2.98
2012-06-30,3.85
2013-06-30,2.49
2014-06-30,2.54
2015-06-30,2
2016-06-30,1.09
2017-06-30,1.51
2018-06-30,2.64
2019-06-30,3.02
2020-06-30,0.95
2021-06-30,1.04
2022-06-30,1.79
2023-06-30,1.51
2024-06-30,1.45
2025-06-30,1.35
2026-03-31,0.81
