fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,199737000,585258000,385521000,385521000,53017000,145282000,0,146720000,None,None,None,7984000,None,None,None,18113000,46129000,14531000,None,0,None,52609000,70722000,31087000
2006-03-31,USD,217302000,631114000,413812000,413812000,61673000,148498000,0,155629000,None,None,None,7728000,None,None,None,17750000,53828000,20143000,None,0,None,65966000,83716000,32903000
2006-06-30,USD,215257000,544038000,328781000,328781000,81086000,138465000,26100000,134171000,None,None,None,7478000,None,None,None,17513000,303858000,123169000,None,0,None,81086000,98599000,164196000
2006-09-30,USD,187031000,542811000,355780000,355780000,50047000,135044000,0,136984000,None,None,None,7427000,None,None,None,18387000,43940000,13929000,None,0,None,50047000,68434000,30361000
2006-12-31,USD,198150000,569321000,371171000,371171000,55866000,140329000,0,142284000,None,None,None,7286000,None,None,None,19163000,49205000,15006000,None,0,None,36703000,55866000,30051000
2007-03-31,USD,220838000,615884000,395046000,395046000,76127000,136933000,0,144711000,None,None,None,6915000,None,None,None,18674000,71015000,18520000,None,0,None,57453000,76127000,51738000
2007-06-30,USD,235543000,657477000,421934000,421934000,89066000,142328000,28800000,146477000,None,None,None,7513000,None,None,None,22439000,85335000,23012000,None,0,None,89066000,111505000,62094000
2007-09-30,USD,212091000,615076000,402985000,402985000,64114000,145032000,0,147977000,None,None,None,7799000,None,None,None,21794000,57418000,21667000,None,0,None,42320000,64114000,34879000
2007-12-31,USD,220938000,647423000,426485000,426485000,69391000,147921000,0,151547000,None,None,None,8531000,None,None,None,23923000,61853000,10670000,None,0,None,45468000,69391000,50146000
2008-03-31,USD,237866000,689669000,451803000,451803000,48918000,150461000,0,188948000,None,None,None,8005000,None,None,None,23603000,40528000,16616000,None,0,None,84303000,107906000,23170000
2008-06-30,USD,252345000,752961000,500616000,500616000,121367000,161590000,32600000,130978000,None,None,None,7393000,None,None,None,25413000,75013000,15104000,None,0,None,121367000,146780000,59580000
2008-09-30,USD,218778000,669265000,450487000,450487000,61687000,153682000,0,157091000,None,None,None,7116000,None,None,None,24697000,44756000,8504000,None,0,None,61687000,86384000,35467000
2008-12-31,USD,163315000,568684000,405369000,405369000,29698000,130348000,0,133617000,None,None,None,8026000,None,None,None,24221000,20258000,4700000,None,0,None,28287000,52508000,15659000
2009-03-31,USD,103782000,441311000,337529000,337529000,-7468000,108054000,0,111250000,None,None,None,6672000,None,None,None,23606000,-152373000,-14660000,None,0,None,-174550000,-150944000,-137874000
2009-06-30,USD,90664000,320599000,229935000,229935000,-10079000,97483000,27600000,100743000,None,None,None,5430000,None,None,None,23857000,-25137000,-9749000,None,0,None,-10079000,13778000,-32994000
2009-09-30,USD,117801000,409395000,291594000,291594000,-1701000,116162000,0,119502000,None,None,None,6371000,None,None,None,3340000,-12950000,-5129000,None,0,None,13571000,16911000,-9817000
2009-12-31,USD,140088000,442865000,302777000,302777000,18819000,117902000,0,121269000,None,None,None,5954000,None,None,None,3367000,11383000,5090000,None,0,None,18819000,22186000,5967000
2010-03-31,USD,170324000,493165000,322841000,322841000,47023000,120062000,0,123301000,None,None,None,6531000,None,None,None,3239000,21268000,11065000,None,0,None,48352000,51591000,9685000
2010-06-30,USD,199515000,538642000,339127000,339127000,73010000,123361000,28000000,126505000,None,None,None,6347000,None,None,None,25160000,56901000,15951000,None,0,None,73010000,98170000,40584000
2010-09-30,USD,188740000,529158000,340418000,340418000,60772000,125020000,0,127968000,None,None,None,5963000,None,-1911000,None,2948000,49638000,13682000,None,35956000,None,75426000,78374000,34921000
2010-12-31,USD,200025000,565768000,365743000,365743000,65008000,132105000,0,135017000,None,None,None,5564000,None,253000,None,2912000,56306000,12016000,None,44290000,None,81928000,84840000,43469000
2011-03-31,USD,229981000,614830000,384849000,384849000,88823000,138322000,0,141158000,None,None,None,5767000,None,-1413000,None,2836000,80597000,15394000,None,65203000,None,106646000,109482000,64683000
2011-06-30,USD,265645000,693737000,428092000,428092000,114190000,143083000,33300000,145989000,None,None,None,5466000,None,291000,None,2906000,109593000,22764000,None,86828000,None,136762000,139668000,86655000
2011-09-30,USD,251060000,658877000,407817000,407817000,101610000,145989000,0,149450000,None,None,None,5487000,None,-574000,None,3461000,95549000,21976000,None,73573000,None,121735000,125196000,71986000
2011-12-31,USD,231886000,641741000,409855000,409855000,94048000,134566000,0,137838000,None,None,None,5256000,None,1258000,None,3272000,90050000,15579000,None,74471000,None,94048000,97320000,73697000
2012-03-31,USD,246446000,696411000,449965000,449965000,103292000,138904000,0,143154000,None,None,None,8003000,None,486000,None,4250000,95775000,19538000,None,76237000,None,103292000,107542000,75499000
2012-06-30,USD,264857000,739216000,474359000,474359000,117458000,142031000,38300000,147399000,None,None,None,8469000,None,-395000,None,5369000,108595000,22043000,None,86552000,None,141623000,146992000,86048000
2012-09-30,USD,208348000,629459000,421111000,421111000,64381000,138860000,0,143967000,None,None,None,5956000,None,902000,None,5107000,59327000,12280000,None,47047000,None,64381000,69488000,46390000
2012-12-31,USD,199447000,633144000,433697000,433697000,66469000,127778000,0,132978000,None,None,None,6970000,None,-655000,None,5200000,58844000,15535000,None,43309000,None,87390000,92590000,42142000
2013-03-31,USD,208495000,655360000,446865000,446865000,74973000,128329000,0,133522000,None,None,None,7504000,None,-749000,None,5194000,66720000,12344000,None,54376000,None,98015000,103209000,53916000
2013-06-30,USD,228714000,671410000,442696000,442696000,90573000,132883000,39700000,138141000,None,None,None,7042000,None,-1811000,None,5258000,81719000,19535000,None,62184000,None,88761000,94019000,60818000
2013-09-30,USD,198237000,619808000,421571000,421571000,58830000,133166000,0,139407000,None,None,None,7081000,None,-611000,None,5143000,51138000,12580000,None,38558000,None,87081000,92224000,37837000
2013-12-31,USD,206971000,689936000,482965000,482965000,49716000,146713000,0,154945000,None,None,None,8037000,None,-856000,None,6524000,40823000,16656000,None,24167000,None,79742000,86266000,24209000
2014-03-31,USD,238955000,755242000,516287000,516287000,76830000,150051000,0,159422000,None,None,None,8883000,None,561000,None,7124000,68508000,16514000,None,51994000,None,107606000,114730000,50865000
2014-06-30,USD,252840000,772204000,519364000,519364000,78057000,152330000,44000000,162189000,None,None,None,8450000,None,-1266000,None,7404000,68340000,20861000,None,47479000,None,129238000,136642000,45455000
2014-09-30,USD,218099000,694941000,476842000,476842000,61021000,146388000,0,155515000,None,None,None,8210000,None,1813000,None,7027000,54624000,14497000,None,40127000,None,95729000,102756000,39488000
2014-12-31,USD,199458000,675631000,476173000,476173000,-333771000,134046000,0,144390000,None,None,None,7960000,None,-2223000,None,6931000,-343954000,43751000,None,-387705000,None,-340702000,-333771000,-388302000
2015-03-31,USD,199470000,638970000,439500000,439500000,-120392000,137366000,0,144427000,None,None,None,7760000,None,378000,None,6402000,-127774000,-82223000,None,-45551000,None,-126794000,-120392000,-46229000
2015-06-30,USD,188966000,637653000,448687000,448687000,35320000,129232000,45100000,137248000,None,None,None,7537000,None,1706000,None,6325000,29488000,7321000,None,22168000,None,81915000,88240000,21146000
2015-09-30,USD,151224000,555354000,404130000,404130000,6614000,124880000,10000000,135490000,None,None,None,6979000,None,-1087000,None,6247000,-1452000,4252000,None,-5704000,None,47046000,53293000,-6226000
2015-12-31,USD,140806000,524021000,383215000,383215000,-233956000,120176000,0,129218000,None,None,None,6803000,None,732000,None,5638000,-240027000,-71216000,None,-168811000,None,-208106000,-202468000,-169227000
2016-03-31,USD,157353000,497837000,340484000,340484000,27335000,115605000,0,125433000,None,None,None,7113000,None,1938000,None,4429000,22160000,5465000,None,16695000,None,61688000,66117000,16000000
