date,dividend
2013-02-04,0.224
2013-05-03,0.385
2013-08-02,0.395
2013-11-05,0.405
2014-01-31,0.415
2014-05-02,0.425
2014-08-05,0.475
2014-11-04,0.49
2015-02-04,0.51
2015-04-30,0.53
2015-08-04,0.55
2015-11-04,0.57
2016-02-03,0.59
2016-05-03,0.61
2016-08-03,0.63
2016-11-03,0.655
2017-02-03,0.68
2017-05-03,0.69
2017-08-02,0.705
2017-11-06,0.715
2018-02-01,0.725
2018-05-04,0.75
2018-08-02,0.77
2018-11-01,0.79
2019-02-01,0.81
2019-05-06,0.82
2019-08-02,0.85
2019-11-01,0.88
2020-02-03,0.885
2020-05-04,0.89
2020-08-06,0.9
2020-11-05,0.905
2021-02-01,0.91
2021-05-07,0.92
2021-08-04,0.94
2021-11-04,0.95
2022-01-31,0.975
2022-05-04,0.98
2022-08-03,0.985
2022-11-03,0.99
2023-02-01,1.02
2023-05-05,1.025
2023-08-04,1.035
2023-11-03,1.045
2024-02-02,1.055
2024-05-07,1.07
2024-08-09,1.09
2024-11-08,1.1
2025-02-04,1.105
2025-05-08,1.11
2025-08-08,1.115
2025-11-07,1.12
2026-02-05,1.125
