fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2010-12-31,USD,24883000,504408000,479525000,479525000,17753000,4247000,0,0,None,None,None,2564000,None,None,None,None,15189000,5102000,None,0,None,0,None,10087000
2011-03-31,USD,8284000,159096000,150812000,150812000,6447000,1147000,0,1837000,None,None,None,467000,None,None,None,690000,5980000,2223000,None,0,None,6447000,7137000,3757000
2011-06-30,USD,5831000,198158000,192327000,192327000,3112000,1540000,0,2719000,None,None,None,521000,None,None,None,1179000,2591000,590000,None,0,None,3112000,4291000,2001000
2011-09-30,USD,8458000,199825000,191367000,191367000,5754000,1273000,0,2704000,None,None,None,480000,None,None,None,1431000,5274000,1874000,None,0,None,5754000,7185000,3400000
2011-12-31,USD,8061000,187000000,178939000,178939000,4708000,1835000,0,3353000,None,None,None,543000,None,None,None,1520000,4165000,676000,None,0,None,4708000,6228000,3489000
2012-03-31,USD,9464000,239083000,229619000,229619000,4918000,2407000,0,4546000,None,None,None,488000,None,None,None,2134000,4430000,1920000,None,0,None,4918000,7052000,2510000
2012-06-30,USD,8536000,262480000,253944000,253944000,3935000,2346000,0,4606000,None,None,None,622000,None,None,None,2260000,3313000,826000,None,0,None,3935000,6195000,2487000
2012-09-30,USD,9946000,271806000,261860000,261860000,6072000,1614000,0,3869000,None,None,None,667000,None,None,None,2255000,5405000,2437000,None,0,None,6072000,8327000,2968000
2012-12-31,USD,11844000,249216000,237372000,237372000,7791000,2022000,0,4049000,None,None,None,906000,None,None,None,2027000,6885000,-19207000,None,0,None,7791000,9818000,8410000
2013-03-31,USD,17172000,210894000,193722000,193722000,13143000,1677000,0,4029000,None,None,None,817000,None,None,None,2352000,12326000,122000,None,0,None,8793000,11145000,12204000
2013-06-30,USD,16108000,230141000,214033000,214033000,12625000,1111000,0,3483000,None,None,None,752000,None,None,None,2372000,11873000,118000,None,0,None,7776000,10148000,11755000
2013-09-30,USD,17599000,243295000,225696000,225696000,12887000,1868000,0,4712000,None,None,None,1194000,None,None,None,2844000,11693000,307000,None,0,None,10681000,13525000,12545000
2013-12-31,USD,18554000,223097000,204543000,204543000,13342000,1684000,0,5046000,None,None,None,1807000,None,None,None,3362000,11535000,210000,None,0,None,13508000,16870000,11325000
