date,dividend
1988-12-16,0.033333
1989-01-09,0.05
1989-04-10,0.05
1989-07-10,0.05
1989-10-17,0.05
1990-01-08,0.058333
1990-04-06,0.058333
1990-07-09,0.058333
1991-01-08,0.058333
1991-04-05,0.058333
1991-07-08,0.058333
1992-01-07,0.058333
1992-04-06,0.058333
1992-07-17,0.0625
1992-10-23,0.0625
1993-01-07,0.0625
1993-04-02,0.0625
1993-07-01,0.0625
1993-10-22,0.0625
1994-01-10,0.0625
1994-04-04,0.0625
1994-07-01,0.0625
1994-10-21,0.0625
1995-01-09,0.0625
1995-04-03,0.0625
1995-07-12,0.0625
2000-10-10,0.05
2001-10-09,0.075
2002-10-08,0.075
2003-10-08,0.075
2004-10-05,0.15
2005-09-16,0.15
2006-09-15,0.2
2007-03-29,0.1
2007-09-14,0.15
2008-03-27,0.1
2010-09-13,0.05
2011-09-13,0.05
2012-03-20,0.05
2013-03-14,0.05
2014-03-13,0.05
2015-03-24,0.06
2016-03-17,0.08
2016-08-11,0.02
2016-11-09,0.02
2017-02-27,0.04
2017-05-11,0.04
2017-08-16,0.89
2017-11-13,0.04
2018-03-08,0.08
2018-05-15,0.08
2018-08-15,0.08
2018-11-14,0.08
2019-03-12,0.1
2019-05-14,0.1
2019-08-13,0.1
2019-11-13,0.1
2020-03-12,0.12
2020-05-21,0.12
2020-08-20,0.12
2020-11-19,0.12
2021-03-11,0.12
2021-05-20,0.12
2021-08-19,0.12
2021-11-18,0.12
2022-03-10,0.12
2022-05-19,0.12
2022-08-18,0.12
2022-11-17,0.12
2023-03-09,0.12
2023-05-18,0.12
2023-08-17,0.12
2023-11-16,0.12
2024-03-14,0.12
2024-05-16,0.12
2024-08-16,0.12
2024-11-15,0.12
2025-03-14,0.12
2025-05-16,0.12
2025-08-15,0.12
2025-11-14,0.12
2026-03-13,0.12
