fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,2540000000,None,None,None,None,1334000000,1329000000,None,23000000,None,-788000000,-1803000000,None,None,None,None,476000000,476000000,None,None,None,None,-1072000000,None,-45000000,None,None,1149000000
2007-12-31,USD,2439000000,None,None,None,None,1259000000,1211000000,None,-13000000,None,-761000000,-1946000000,None,None,None,None,495000000,495000000,None,None,None,None,-1421000000,None,-26000000,None,None,1163000000
2008-12-31,USD,2575000000,None,None,None,None,1238000000,1221000000,None,134000000,None,-1183000000,-1256000000,None,None,None,None,531000000,531000000,None,None,None,None,-410000000,None,48000000,None,None,1087000000
2009-12-31,USD,2362000000,None,None,None,None,1166000000,1179000000,29000000,-4000000,None,-1250000000,-457000000,None,None,None,None,619000000,619000000,None,None,None,None,-226000000,None,30000000,660000000,5000000,1060000000
2010-12-31,USD,2275000000,None,None,None,None,1194000000,1104000000,-159000000,47000000,None,-1606000000,-1273000000,None,None,None,None,604000000,604000000,None,None,None,None,-501000000,None,36000000,-601000000,3000000,1002000000
2011-12-31,USD,2469000000,None,None,None,None,1229000000,1324000000,-110000000,-23000000,None,-2185000000,-566000000,None,None,None,None,696000000,696000000,None,None,None,None,-575000000,None,45000000,-281000000,1000000,1009000000
2012-12-31,USD,2295000000,None,None,None,None,1297000000,1510000000,-131000000,-67000000,None,-1830000000,-530000000,None,None,None,None,658000000,658000000,None,None,None,None,-575000000,None,29000000,-64000000,1000000,860000000
2013-12-31,USD,2455000000,None,None,None,None,1333000000,1271000000,44000000,-3000000,None,-1900000000,-687000000,None,None,None,None,683000000,683000000,None,None,None,None,-239000000,None,58000000,-136000000,-4000000,130000000
2014-12-31,USD,2331000000,None,None,None,None,1292000000,1151000000,-268000000,3000000,None,995000000,-2072000000,None,None,None,None,693000000,693000000,None,None,None,None,-600000000,None,65000000,1249000000,-5000000,1338000000
2015-12-31,USD,2498000000,None,None,None,None,1245000000,1233000000,178000000,9000000,None,-1608000000,-2155000000,None,None,None,None,695000000,695000000,None,None,None,None,-600000000,None,72000000,-1268000000,-3000000,752000000
2016-12-31,USD,3003000000,None,None,None,None,1301000000,1339000000,-78000000,352000000,None,-1932000000,-1084000000,None,None,None,None,726000000,726000000,None,None,None,None,-725000000,None,90000000,-7000000,None,1180000000
2017-12-31,USD,3180000000,None,None,None,None,1376000000,1509000000,-271000000,-16000000,None,-1620000000,-1361000000,None,None,None,None,750000000,750000000,None,None,None,None,-750000000,None,101000000,-10000000,None,1949000000
2018-12-31,USD,3570000000,None,None,None,None,1477000000,1694000000,-16000000,-30000000,None,-2169000000,-1508000000,None,None,None,None,802000000,802000000,None,None,None,None,-1004000000,None,89000000,-107000000,None,1923000000
2019-12-31,USD,3874000000,None,None,None,None,1574000000,1818000000,-53000000,-243000000,None,-2376000000,1964000000,None,None,None,None,876000000,876000000,None,None,None,None,-248000000,None,86000000,3462000000,None,1671000000
2020-12-31,USD,3403000000,None,None,None,None,1671000000,1632000000,-179000000,216000000,None,-4847000000,-1559000000,None,None,None,None,927000000,927000000,None,None,None,None,-402000000,None,94000000,-3003000000,None,1496000000
2021-12-31,USD,4338000000,None,None,None,None,1999000000,1904000000,28000000,-234000000,None,-1894000000,-2900000000,None,None,None,None,970000000,970000000,None,None,None,None,-1350000000,None,108000000,-456000000,None,1817000000
2022-12-31,USD,4536000000,None,None,None,None,1284000000,2587000000,-329000000,None,None,-3063000000,-1216000000,None,None,None,None,1077000000,1077000000,None,None,None,None,-1500000000,None,84000000,257000000,None,2240000000
2023-12-31,USD,4719000000,None,None,None,None,1326000000,2895000000,None,59000000,None,-3091000000,-1524000000,None,None,None,None,1136000000,1136000000,None,None,None,None,-1302000000,None,93000000,None,None,2276000000
2024-12-31,USD,5390000000,None,None,None,None,1472000000,3231000000,None,None,None,-10601000000,5155000000,None,None,None,None,1210000000,1210000000,None,None,None,None,-262000000,None,118000000,None,None,2745000000
2025-12-31,USD,6043000000,None,None,None,None,3005000000,3227000000,None,None,None,-3566000000,-2673000000,None,None,None,None,1334000000,1334000000,None,None,None,None,61000000,None,169000000,None,None,2708000000
