fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1996-03-31,1996-04-29,0.07,0.05,0.02,40,pre-market
1996-06-30,1996-07-29,0.07,0.07,0,0,pre-market
1996-09-30,1996-11-11,0.07,0.06,0.01,16.6667,pre-market
1996-12-31,1997-01-27,0.19,0.14,0.05,35.7143,pre-market
1997-03-31,1997-04-28,0.22,0.23,-0.01,-4.3478,pre-market
1997-06-30,1997-07-28,0.21,0.2,0.01,5,pre-market
1997-09-30,1997-11-11,0.22,0.23,-0.01,-4.3478,pre-market
1997-12-31,1998-01-26,0.21,0.22,-0.01,-4.5455,pre-market
1998-03-31,1998-04-27,0.1,0.12,-0.02,-16.6667,pre-market
1998-06-30,1998-07-27,0.2,0.18,0.02,11.1111,pre-market
1998-09-30,1998-11-16,0.28,0.28,0,0,pre-market
1998-12-31,1999-02-01,0.24,0.21,0.03,14.2857,pre-market
1999-03-31,1999-05-03,0.28,0.27,0.01,3.7037,pre-market
1999-06-30,1999-08-02,0.34,0.33,0.01,3.0303,pre-market
1999-09-30,1999-11-15,0.34,0.34,0,0,pre-market
1999-12-31,2000-01-31,0.25,0.24,0.01,4.1667,pre-market
2000-03-31,2000-05-01,0.23,0.15,0.08,53.3333,pre-market
2000-06-30,2000-07-31,0.18,0.19,-0.01,-5.2632,pre-market
2000-09-30,2000-11-13,0.08,0.38,-0.3,-78.9474,pre-market
2000-12-31,2001-01-29,0.12,0.1,0.02,20,pre-market
2001-03-31,2001-04-30,0.04,0.01,0.03,300,pre-market
2001-06-30,2001-07-30,0.09,0.07,0.02,28.5714,pre-market
2001-09-30,2001-11-12,0.22,0.2,0.02,10,pre-market
2001-12-31,2002-01-28,0.36,0.35,0.01,2.8571,pre-market
2002-03-31,2002-04-29,0.18,0.18,0,0,pre-market
2002-06-30,2002-07-29,0.25,0.26,-0.01,-3.8462,pre-market
2002-09-30,2002-11-11,0.3,0.26,0.04,15.3846,pre-market
2002-12-31,2003-01-27,0.15,0.16,-0.01,-6.25,pre-market
2003-03-31,2003-04-28,0.03,None,0,None,pre-market
2003-06-30,2003-07-28,0.2,0.21,-0.01,-4.7619,pre-market
2003-09-30,2003-11-10,0.42,0.37,0.05,13.5135,pre-market
