fiscalDateEnding,reportedEPS
1996-09-30,0.41
1997-09-30,0.84
1998-09-30,0.79
1999-09-30,1.2
2000-09-30,0.74
2001-09-30,0.47
2002-09-30,1.09
2003-09-30,0.8
2004-09-30,1.31
2005-09-30,1.01
2006-09-30,-0.37
2007-09-30,0.74
2008-09-30,0.28
2009-09-30,0.27
2010-09-30,2.19
2011-09-30,1.89
2012-09-30,1.91
2013-09-30,2.23
2014-09-30,2.94
2015-09-30,3.15
2016-09-30,4.39
2017-09-30,5.31
2018-09-30,6.16
2019-09-30,5.46
2020-09-30,5.78
2021-09-30,8.28
2022-09-30,8.73
2023-09-30,1.33
2024-09-30,3.1
2025-09-30,4.12
2026-03-31,0.97
