fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-03-31,USD,53716000,None,None,None,None,24549000,650000,None,None,None,-80481000,236433000,None,None,None,None,105059000,105059000,None,None,None,None,19611000,None,2756000,None,None,17988000
2006-06-30,USD,33570000,None,None,None,None,21470000,5339000,None,None,None,-1021911000,1102253000,None,None,None,None,None,None,None,None,None,None,None,None,48000,None,None,16644000
2006-09-30,USD,59382000,None,None,None,None,14313000,6271000,None,None,None,-92307000,-15347000,None,None,None,None,None,None,None,None,None,None,None,None,47500,None,None,30226000
2006-12-31,USD,54407000,None,None,None,None,10584000,8775000,None,None,None,-79684000,-93273000,None,None,None,None,None,None,None,None,None,None,27126000,None,9871000,None,None,63035000
2007-03-31,USD,77996000,None,None,None,None,9839000,4077000,None,None,None,91699000,1559000,None,None,None,None,None,None,None,None,None,None,2178000,None,3476000,None,None,18316000
2007-06-30,USD,102301000,None,None,None,None,9796000,3699000,None,None,None,-23958000,3406000,None,None,None,None,None,None,None,None,None,None,None,None,49700,None,None,56129000
2007-09-30,USD,-63307000,None,None,None,None,9661000,5901000,None,None,None,1792819000,-1045848000,None,None,None,None,None,None,None,None,None,None,None,None,52000,None,None,364993000
2007-12-31,USD,56246000,None,None,None,None,9594000,4812000,None,None,None,-2682000,13088000,None,None,None,None,None,None,None,None,None,None,16818000,None,16746000,None,None,78963000
2008-03-31,USD,216112000,None,None,None,None,15912000,13929000,None,None,None,-1933737000,1128331000,None,None,None,None,None,None,None,None,None,None,816000000,None,5000000,None,None,121363000
2008-06-30,USD,56408000,None,None,None,None,22193000,12545000,None,None,None,-53790000,1361000,None,None,None,None,None,None,None,None,None,None,None,None,7000000,None,None,101637000
2008-09-30,USD,-106072000,None,None,None,None,27624000,12561000,None,None,None,-795018000,916045000,None,None,None,None,None,None,None,None,None,None,None,None,6000000,None,None,60116000
2008-12-31,USD,241277000,None,None,None,None,26849000,15684000,None,None,None,-366125000,-16863000,None,None,None,None,None,None,None,None,None,None,7641000,None,25681000,None,None,36764000
2009-03-31,USD,83000000,None,None,None,None,24000000,16000000,None,None,None,-44000000,-78000000,None,None,None,None,1000000,1000000,None,None,None,None,1000000,None,8000000,None,None,94000000
2009-06-30,USD,141000000,None,None,None,None,26000000,15000000,None,None,None,63000000,-133000000,None,None,None,None,None,None,None,None,None,None,None,None,9000000,None,None,68000000
2009-09-30,USD,4000000,None,None,None,None,28000000,15000000,None,None,None,-8000000,-121000000,None,None,None,None,None,None,None,None,None,None,None,None,8000000,None,None,59000000
2009-12-31,USD,354000000,None,None,None,None,26000000,13000000,None,None,None,-64000000,-4000000,None,None,None,None,None,None,None,None,None,None,None,None,10000000,None,None,42000000
2010-03-31,USD,-16000000,None,None,None,None,25000000,11000000,None,None,None,33000000,-68000000,None,None,None,None,1677000000,1677000000,None,None,None,None,-46000000,None,8000000,None,None,60000000
2010-06-30,USD,239000000,None,None,None,None,25000000,9000000,None,0,None,-47000000,-190000000,None,None,None,None,0,0,None,None,None,None,-154000000,None,9000000,None,None,94000000
2010-09-30,USD,34000000,None,None,None,None,25000000,12000000,None,0,None,-65000000,-172000000,None,None,None,None,1000000,1000000,None,None,None,None,-100000000,None,8000000,None,None,100000000
2010-12-31,USD,183000000,None,None,None,None,28000000,10000000,None,0,None,-39000000,-165000000,None,None,None,None,734000000,734000000,None,None,None,None,-497000000,None,8000000,None,None,135000000
2011-03-31,USD,171000000,None,None,None,None,27000000,10000000,-26000000,0,None,-24000000,-27000000,None,None,None,None,5000000,5000000,None,None,None,None,5000000,None,7000000,124000000,4000000,104000000
2011-06-30,USD,259000000,None,None,None,None,26000000,14000000,-17000000,0,None,-52000000,-69000000,None,None,None,None,0,0,None,None,None,None,3000000,None,10000000,139000000,1000000,92000000
2011-09-30,USD,6000000,None,None,None,None,28000000,27000000,-1000000,0,None,-20000000,-9000000,None,None,None,None,0,0,None,None,None,None,1000000,None,9000000,-35000000,-12000000,108000000
2011-12-31,USD,233000000,None,None,None,None,28000000,37000000,33000000,0,None,-50000000,-220000000,None,None,None,None,250000000,250000000,None,None,None,None,-100000000,None,10000000,-37000000,None,81000000
2012-03-31,USD,108000000,None,None,None,None,26000000,16000000,-20000000,0,None,63000000,-159000000,None,None,None,None,0,0,None,None,None,None,-50000000,None,10000000,19000000,7000000,84000000
2012-06-30,USD,210000000,None,None,None,None,25000000,25000000,-15000000,0,None,-77000000,-158000000,None,None,None,None,22000000,22000000,None,None,None,None,-125000000,None,12000000,-34000000,-9000000,92000000
2012-09-30,USD,38000000,None,None,None,None,26000000,22000000,9000000,0,None,-13000000,-86000000,None,None,None,None,21000000,21000000,None,None,None,None,-50000000,None,12000000,-53000000,8000000,88000000
