fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2014-12-31,USD,199000,199000,5771000,5771000,-5697000,2857000,3196000,5896000,None,None,None,632000,None,None,None,None,-7200000,0,None,-7200000,None,-5697000,None,-7200000
2015-03-31,None,46000,46000,None,None,-818000,379000,485000,847000,None,None,None,None,None,None,None,42000,-969000,None,None,None,None,-818000,-776000,-969000
2015-06-30,None,47000,47000,None,None,-1499000,897000,649000,1842000,None,None,None,None,None,None,None,47000,-1975000,None,None,None,None,-1499000,-1452000,-1975000
2015-09-30,USD,46000,46000,None,None,-7840000,3261000,4625000,7886000,None,None,None,156000,None,None,None,47000,-8029000,123000,None,None,None,-7873000,-7826000,-8029000
2015-12-31,USD,102000,102000,15704000,15704000,-5488000,4128000,1462000,5590000,None,None,None,351000,None,None,None,46000,-7200000,-246000,None,-18173000,None,-6085000,-6039000,-7200000
2016-03-31,USD,46000,46000,2699000,2699000,-2399000,1975000,470000,2445000,None,None,None,48000,None,None,None,46000,-2488000,16000,None,0,None,-2440000,-2394000,-2488000
2016-06-30,USD,84000,84000,1969000,1969000,-1933000,1352000,665000,2017000,None,None,None,29000,None,None,None,48000,-1982000,112000,None,0,None,-1953000,-1905000,-1982000
2016-09-30,USD,131000,131000,2712000,2712000,-2630000,1932000,829000,2761000,None,None,None,15000,None,None,None,49000,-2704000,15000,None,0,None,-2689000,-2640000,-2704000
2016-12-31,USD,57000,57000,2258000,2258000,-3554000,2870000,741000,3611000,None,None,None,5000,None,None,None,53000,-3621000,-87000,None,-10795000,None,-3750000,-3697000,-3621000
2017-03-31,USD,3000,7000,4000,4000,-3459000,2639000,823000,3462000,None,None,None,14000,None,18000,None,59000,-3455000,22000,None,-3455000,None,-3441000,-3382000,-3455000
2017-06-30,USD,-2000,10000,12000,12000,-3607000,2632000,973000,3605000,None,None,None,8000,None,32000,None,95000,-3583000,-56000,None,-3583000,None,-3575000,-3480000,-3583000
2017-09-30,USD,6000,17000,11000,11000,-2950000,2235000,721000,2956000,None,None,None,33000,None,46000,None,119000,-2937000,70000,None,-2937000,None,-2905000,-2786000,-2937000
2017-12-31,USD,-170000,18000,18000,18000,-2300000,1626000,674000,2300000,None,None,None,31000,None,None,None,118000,-2311000,42000,None,-9733000,None,-2280000,-2162000,-2311000
2018-03-31,USD,0,19000,19000,19000,-2662000,2028000,634000,2662000,None,None,None,22000,None,19000,None,117000,-2665000,35000,None,-2665000,None,-2643000,-2526000,-2665000
2018-06-30,USD,16000,36000,20000,20000,-4085000,3465000,636000,4101000,None,None,None,22000,None,-6000,None,107000,-4113000,15000,None,-4113000,None,-4091000,-3984000,-4113000
2018-09-30,USD,-9000,105000,114000,114000,-2498000,2013000,476000,2489000,None,None,None,16000,None,14000,None,108000,-2500000,29000,None,-2500000,None,-2484000,-2376000,-2500000
2018-12-31,USD,49000,137000,88000,88000,-2635000,2026000,658000,2684000,None,None,None,14000,None,None,None,115000,-2630000,16000,None,-2630000,None,-2635000,-2520000,-2630000
2019-03-31,USD,7000,19000,12000,12000,-2361000,1904000,464000,2368000,None,2000,2000,13000,None,10000,None,111000,-2364000,8000,None,-2364000,None,-2351000,-2240000,-2364000
2019-06-30,USD,3000,24000,21000,21000,-2291000,1831000,463000,2294000,None,0,11000,11000,None,13000,None,102000,-2289000,-89000,None,-2289000,None,-2288000,-2186000,-2289000
2019-09-30,USD,11000,36000,25000,25000,-2594000,2173000,432000,2605000,None,9000,19000,10000,None,19000,None,101000,-2585000,19000,None,-2585000,None,-2575000,-2474000,-2585000
2019-12-31,USD,21000,64000,43000,43000,-3041000,2513000,549000,3062000,None,-8000,0,8000,None,None,None,99000,-2780000,277000,None,-2780000,None,-2772000,-2673000,-2780000
2020-03-31,USD,15000,37000,22000,22000,-2326000,2045000,296000,2341000,None,-6000,2000,8000,None,17000,None,77000,-2317000,23000,None,-2317000,None,-2309000,-2232000,-2317000
2020-06-30,USD,28000,71000,43000,43000,-1625000,1427000,226000,1653000,None,-7000,0,7000,None,3000,None,71000,-1629000,10000,None,-1629000,None,-1622000,-1551000,-1629000
