fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2014-12-31,USD,-2527000,None,None,None,None,125000,614000,None,119000,None,-614000,3820000,None,None,None,None,176000,176000,None,None,None,None,3105000,None,2510000,None,None,-7200000
2015-12-31,USD,-3666000,None,None,None,None,182000,130000,None,388000,None,-130000,3116000,None,None,None,None,176000,176000,None,None,None,None,211000,None,11315000,None,None,-18173000
2016-12-31,USD,-6696000,None,None,None,None,196000,57000,3000,-57000,None,-57000,18438000,None,None,None,None,176000,176000,None,None,None,None,1764000,None,2689000,11685000,None,-10795000
2017-12-31,USD,-9321000,None,None,None,None,391000,898000,-6000,-483000,None,-5902000,5498000,None,None,None,None,0,0,None,None,None,None,5253000,None,3728000,-9725000,None,-12286000
2018-12-31,USD,-9129000,None,None,None,None,447000,239000,-123000,-721000,None,5016000,6932000,None,None,None,None,None,None,None,None,None,None,-58000,None,3413000,2819000,None,-11908000
2019-12-31,USD,-8058000,None,None,None,None,413000,71000,-133000,81000,None,-71000,5145000,None,None,None,None,55000,55000,None,None,None,None,-55000,None,873000,-2984000,None,-10018000
2020-12-31,USD,-7108000,None,None,None,None,288000,114000,124000,235000,None,-67000,8882000,None,None,None,None,436000,436000,None,None,None,None,436000,None,645000,1707000,None,-7937000
2021-12-31,USD,-7779000,None,None,None,None,303000,100000,None,-56000,None,-99000,13561000,None,None,None,None,17000,17000,None,None,None,None,-17000,None,765000,None,None,-8268000
2022-12-31,USD,-8577000,None,None,None,None,183000,174000,None,148000,None,-170000,4196000,None,None,None,None,None,None,None,None,None,None,None,None,711000,None,None,-9695000
2023-12-31,USD,-7566000,None,None,None,None,135000,149000,None,58000,None,-149000,8335000,None,None,None,None,None,None,None,None,None,None,-11000,None,555000,None,None,-7710000
2024-12-31,USD,-6033000,None,None,None,None,156000,84000,None,1000,None,-56000,2001000,None,None,None,None,None,None,None,None,None,None,None,None,326000,None,None,-6184000
2025-12-31,USD,-5750000,None,None,None,None,135000,138000,None,-200000,None,-1102000,13120000,None,None,None,None,None,None,None,None,None,None,None,None,264000,None,None,-6383000
