date,dividend
1986-12-08,0.09
1987-02-09,0.106667
1987-04-27,0.106667
1987-07-31,0.11
1987-12-10,0.11
1988-02-08,0.125
1988-04-28,0.125
1988-08-01,0.125
1988-10-31,0.125
1989-02-08,0.14
1989-04-27,0.14
1989-07-31,0.14
1989-10-30,0.14
1990-02-08,0.15
1990-05-07,0.15
1990-07-30,0.15
1990-10-30,0.15
1991-01-31,0.16
1991-05-06,0.16
1991-07-29,0.16
1991-10-30,0.16
1992-02-06,0.17
1992-05-06,0.17
1992-08-10,0.17
1992-11-06,0.17
1993-02-04,0.17
1993-05-06,0.17
1993-08-09,0.18
1993-11-08,0.18
1994-02-04,0.18
1994-05-09,0.18
1994-08-08,0.19
1994-11-07,0.19
1995-02-06,0.19
1995-05-08,0.19
1995-08-09,0.21
1995-11-08,0.21
1996-02-07,0.21
1996-05-08,0.21
1996-08-07,0.23
1996-11-06,0.23
1997-02-05,0.23
1997-05-07,0.23
1997-08-06,0.24
1997-11-05,0.24
1998-02-04,0.24
1998-05-06,0.24
1998-08-05,0.25
1998-11-04,0.25
1999-02-03,0.25
1999-05-05,0.25
1999-08-04,0.26
1999-11-03,0.26
2000-02-09,0.26
2000-05-03,0.26
2000-08-03,0.27
2000-11-01,0.27
2001-01-31,0.27
2001-04-26,0.27
2001-08-08,0.27
2001-10-31,0.27
2002-02-06,0.27
2002-05-01,0.27
2002-08-07,0.27
2002-10-30,0.27
2003-02-05,0.27
2003-04-30,0.27
2003-08-06,0.28
2003-10-30,0.28
2004-02-04,0.28
2004-04-28,0.28
2004-08-04,0.28
2004-08-18,1.0
2004-11-03,0.28
2005-02-09,0.28
2005-04-27,0.28
2005-08-03,0.28
2005-11-02,0.28
2006-02-08,0.29
2006-04-26,0.29
2006-08-02,0.29
2006-11-01,0.29
2007-02-08,0.29
2007-04-25,0.29
2007-08-01,0.29
2007-10-31,0.29
2008-02-13,0.29
2008-05-01,0.29
2008-07-31,0.29
2008-10-30,0.29
2009-02-11,0.29
2009-05-06,0.29
2009-07-30,0.29
2009-10-29,0.29
2010-02-10,0.29
2010-05-06,0.29
2010-07-15,0.29
2010-11-03,0.29
2011-02-03,0.29
2011-05-05,0.29
2011-07-14,0.29
2011-10-28,1.3
2011-11-03,1.3
2012-02-09,0.3
2012-05-03,0.3
2012-07-18,0.3
2012-11-01,0.3
2013-02-14,0.3
2013-05-02,0.3
2013-07-18,0.3
2013-10-31,0.3
2014-02-13,0.3
2014-05-01,0.3
2014-07-17,0.3
2014-10-30,0.3
2015-02-12,0.3
2015-04-30,0.3
2015-07-16,0.3
2015-11-24,0.3
2016-02-11,0.3
2016-04-28,0.3
2016-07-14,0.3
2016-10-27,0.3
2017-05-04,0.3
2017-07-27,0.3
2017-11-03,0.3
2018-02-09,0.3
2018-05-04,0.3
2018-07-27,0.3
2018-11-08,0.31
2019-02-15,0.31
2019-05-03,0.31
2019-07-26,0.31
2019-11-07,0.31
2020-02-14,0.31
2020-05-08,0.31
2020-07-24,0.31
2020-11-06,0.31
2021-02-12,0.31
2021-05-07,0.31
2021-07-23,0.31
2021-11-05,0.32
2022-02-11,0.32
2022-05-06,0.32
2022-07-22,0.32
2022-11-04,0.34
2023-02-10,0.34
2023-05-05,0.34
2023-08-04,0.34
2023-11-03,0.34
2024-02-15,0.34
2024-05-10,0.34
2024-07-29,0.34
2024-11-12,0.34
2025-02-18,0.34
2025-05-12,0.34
2025-07-28,0.34
2025-11-10,0.34
2026-02-17,0.34
