fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
2012-03-31,2012-05-30,0.0645,None,0,None,pre-market
2012-06-30,2012-07-26,0.12,0.11,0.01,9.0909,post-market
2012-09-30,2012-10-23,0.12,0.11,0.01,9.0909,post-market
2012-12-31,2013-01-30,0.17,0.15,0.02,13.3333,post-market
2013-03-31,2013-05-01,0.12,0.13,-0.01,-7.6923,post-market
2013-06-30,2013-07-24,0.19,0.14,0.05,35.7143,post-market
2013-09-30,2013-10-30,0.25,0.19,0.06,31.5789,post-market
2013-12-31,2014-01-29,0.31,0.27,0.04,14.8148,post-market
2014-03-31,2014-04-23,0.34,0.24,0.1,41.6667,post-market
2014-06-30,2014-07-23,0.42,0.32,0.1,31.25,post-market
2014-09-30,2014-10-28,0.42,0.4,0.02,5,post-market
2014-12-31,2015-01-28,0.54,0.49,0.05,10.2041,post-market
2015-03-31,2015-04-22,0.42,0.4,0.02,5,post-market
2015-06-30,2015-07-29,0.5,0.47,0.03,6.383,post-market
2015-09-30,2015-11-04,0.57,0.52,0.05,9.6154,post-market
2015-12-31,2016-01-27,0.79,0.68,0.11,16.1765,post-market
2016-03-31,2016-04-27,0.77,0.62,0.15,24.1935,post-market
2016-06-30,2016-07-27,0.97,0.82,0.15,18.2927,post-market
2016-09-30,2016-11-02,1.09,0.97,0.12,12.3711,post-market
2016-12-31,2017-02-01,1.41,1.31,0.1,7.6336,post-market
2017-03-31,2017-05-04,1.36,1.12,0.24,21.4286,post-market
2017-06-30,2017-07-26,1.32,1.12,0.2,17.8571,post-market
2017-09-30,2017-11-01,1.59,1.28,0.31,24.2188,post-market
2017-12-31,2018-01-31,2.21,1.97,0.24,12.1827,post-market
2018-03-31,2018-04-25,1.69,1.34,0.35,26.1194,post-market
2018-06-30,2018-07-25,1.74,1.7,0.04,2.3529,post-market
2018-09-30,2018-10-30,1.76,1.44,0.32,22.2222,post-market
2018-12-31,2019-01-30,2.38,2.18,0.2,9.1743,post-market
2019-03-31,2019-04-24,1.89,1.6,0.29,18.125,post-market
2019-06-30,2019-07-24,1.99,1.88,0.11,5.8511,post-market
2019-09-30,2019-10-30,2.12,1.88,0.24,12.766,post-market
2019-12-31,2020-01-29,2.56,2.57,-0.01,-0.3891,post-market
2020-03-31,2020-04-29,1.71,1.7,0.01,0.5882,post-market
2020-06-30,2020-07-30,1.8,1.37,0.43,31.3869,post-market
2020-09-30,2020-10-29,2.4,1.91,0.49,25.6545,post-market
2020-12-31,2021-01-27,3.88,3.24,0.64,19.7531,post-market
2021-03-31,2021-04-28,3.3,2.34,0.96,41.0256,post-market
2021-06-30,2021-07-28,3.61,3.06,0.55,17.9739,post-market
2021-09-30,2021-10-25,3.22,3.18,0.04,1.2579,post-market
2021-12-31,2022-02-02,3.67,3.83,-0.16,-4.1775,post-market
2022-03-31,2022-04-27,2.72,2.53,0.19,7.5099,post-market
2022-06-30,2022-07-27,2.46,2.55,-0.09,-3.5294,post-market
2022-09-30,2022-10-26,1.64,1.85,-0.21,-11.3514,post-market
2022-12-31,2023-02-01,1.76,2.23,-0.47,-21.0762,post-market
2023-03-31,2023-04-26,2.2,1.95,0.25,12.8205,post-market
2023-06-30,2023-07-26,2.98,2.87,0.11,3.8328,post-market
2023-09-30,2023-10-25,4.39,3.6,0.79,21.9444,post-market
2023-12-31,2024-02-01,5.33,4.96,0.37,7.4597,post-market
2024-03-31,2024-04-24,4.71,4.32,0.39,9.0278,post-market
2024-06-30,2024-07-31,5.16,4.78,0.38,7.9498,post-market
2024-09-30,2024-10-30,6.03,5.29,0.74,13.9887,post-market
2024-12-31,2025-01-29,8.02,6.68,1.34,20.0599,post-market
2025-03-31,2025-04-30,6.43,5.21,1.22,23.4165,post-market
2025-06-30,2025-07-30,7.14,5.86,1.28,21.843,post-market
2025-09-30,2025-10-29,7.25,6.71,0.54,8.0477,post-market
2025-12-31,2026-01-28,8.88,8.18,0.7,8.5575,post-market
2026-03-31,2026-04-29,None,6.64,0,None,post-market
