fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,-32921472,-1521230135,-1488308663,-1488308663,-3487828,10900000,0,-29433644,None,None,None,4482642,None,None,None,-1942950,17309259000000,9908676,None,0,None,22009494659836,22009492716886,1057783
2006-03-31,USD,32217000,1351023000,1318806000,1318806000,15688000,10900000,0,16529000,None,None,None,2320000,None,None,None,1072000,13368000,680000,None,0,None,15688000,16760000,12688000
2006-06-30,USD,20644000,1031353000,1010709000,1010709000,5556000,9400000,0,15088000,None,None,None,1786000,None,None,None,1088000,3770000,290000,None,0,None,4468000,5556000,3480000
2006-09-30,USD,25721000,995834000,970113000,970113000,9743000,10300000,0,15978000,None,None,None,3414000,None,None,None,1127000,6329000,95000,None,0,None,8616000,9743000,6234000
2006-12-31,USD,34644000,1094208000,1059564000,1059564000,15526000,12400000,0,19118000,None,None,None,4381000,None,None,None,823000,11660000,601000,None,0,None,15526000,16349000,11059000
2007-03-31,USD,42252000,1573176000,1530924000,1530924000,22598000,13400000,0,19655000,None,None,None,3316000,None,None,None,1269000,33400000,525000,None,0,None,22597000,23866000,32875000
2007-06-30,USD,21622000,1384090000,1362468000,1362468000,3496000,11500000,0,18126000,None,None,None,2523000,None,None,None,2067000,973000,363000,None,0,None,1429000,3496000,610000
2007-09-30,USD,23947000,1598461000,1574514000,1574514000,7144000,9500000,0,16803000,None,None,None,4614000,None,None,None,2771000,2530000,-363000,None,0,None,4373000,7144000,2530000
2007-12-31,USD,39163000,2202107000,2162944000,2162944000,18256000,11200000,0,20907000,None,None,None,6955000,None,None,None,3506000,11301000,303000,None,0,None,18256000,21762000,10998000
2008-03-31,USD,35616000,2720992000,2685376000,2685376000,14794000,11100000,0,20822000,None,None,None,6030000,None,None,None,3682000,8764000,145000,None,0,None,11112000,14794000,8619000
2008-06-30,USD,22673000,2297709000,2275036000,2275036000,2983000,10200000,0,19690000,None,None,None,4087000,None,None,None,3810000,-1104000,150000,None,0,None,-827000,2983000,-1254000
2008-09-30,USD,25928000,2272079000,2246151000,2246151000,6304000,10500000,0,19624000,None,None,None,5297000,None,None,None,3749000,1007000,17000,None,0,None,2555000,6304000,990000
2008-12-31,USD,35574000,1728343000,1692769000,1692769000,18985000,10300000,0,16589000,None,None,None,5385000,None,None,None,3885000,13540000,857000,None,0,None,18985000,22870000,12683000
2009-03-31,USD,50714000,1632955000,1582241000,1582241000,23364000,8475000,0,27350000,None,None,None,3776000,None,None,None,3713000,19588000,725000,None,0,None,19651000,23364000,18487000
2009-06-30,USD,27789000,1201149000,1173360000,1173360000,4550000,9137000,0,23239000,None,None,None,3422000,None,None,None,3747000,1128000,150000,None,0,None,803000,4550000,911000
2009-09-30,USD,29273000,1285331000,1256058000,1256058000,6001000,8666000,0,23272000,None,None,None,3742000,None,None,None,3689000,2259000,200000,None,0,None,2312000,6001000,1973000
2009-12-31,USD,42052000,1698976000,1656924000,1656924000,16836000,8765000,0,25216000,None,None,None,4248000,None,None,None,3591000,12588000,354000,None,0,None,16836000,20427000,11443000
2010-03-31,USD,45407000,1962384000,1916977000,1916977000,19479000,8659000,0,25928000,None,None,None,4064000,None,None,None,691000,15415000,387000,None,0,None,19479000,20170000,17050000
2010-06-30,USD,27711000,1530451000,1502740000,1502740000,3283000,9803000,0,24428000,None,None,None,4374000,None,None,None,3904000,-1091000,50000,None,0,None,3283000,7187000,-1141000
2010-09-30,USD,35095000,1546839000,1511744000,1511744000,6439000,10405000,0,28656000,None,None,None,5888000,None,None,None,1005000,551000,72000,None,0,None,5434000,6439000,479000
2010-12-31,USD,51894000,2755274000,2703380000,2703380000,13536000,18914000,0,38358000,None,None,None,7984000,None,None,None,7349000,5552000,-387000,None,0,None,13536000,20885000,6457000
2011-03-31,USD,56250000,3551072000,3494822000,3494822000,16173000,17804000,0,40077000,None,None,None,7880000,None,None,None,7505000,8293000,200000,None,0,None,8668000,16173000,8093000
2011-06-30,USD,44571000,3412148000,3367577000,3367577000,6803000,17755000,0,37768000,None,None,None,7651000,None,None,None,7601000,-848000,0,None,-848000,None,-798000,6803000,-848000
2011-09-30,USD,49279000,3765765000,3716486000,3716486000,9805000,19373000,0,37755000,None,None,None,7947000,None,None,None,7619000,1858000,7947000,None,1858000,None,2186000,9805000,1716000
2011-12-31,USD,59498000,4106744000,4047246000,4047246000,17848000,54932000,0,41339000,None,None,None,7731000,None,None,None,7634000,10117000,68000,None,0,None,17848000,25482000,9820000
2012-03-31,USD,55319000,3975481000,3920162000,3920162000,7920000,23358000,0,47399000,None,None,None,9320000,None,None,None,9216000,-1400000,100000,None,0,None,7920000,17136000,-1400000
2012-06-30,USD,90675000,3916063000,3825388000,3825388000,27213000,37138000,0,63462000,None,None,None,9148000,None,None,None,12181000,18065000,-450000,None,0,None,27213000,39394000,18206000
2012-09-30,USD,82620000,4617194000,4534574000,4534574000,16808000,40196000,0,65812000,None,None,None,9237000,None,None,None,11266000,7571000,678000,None,0,None,16808000,28074000,6577000
2012-12-31,USD,104874000,5117259000,5012385000,5012385000,32647000,39721000,0,72227000,None,None,None,8563000,None,None,None,12795000,24084000,1349000,None,0,None,32647000,45442000,22256000
2013-03-31,USD,95852000,5589190000,5493338000,5493338000,21376000,43340000,0,74476000,None,None,None,8916000,None,None,None,16691000,12460000,-1875000,None,-22316000,None,-14307000,2384000,14825000
2013-06-30,USD,97857000,4771756000,4673899000,4673899000,17736000,47367000,0,80121000,None,None,None,9024000,None,None,None,19547000,8712000,379000,None,5204000,None,17736000,37283000,8694000
2013-09-30,USD,96280000,4433426000,4337146000,4337146000,13805000,46713000,0,82475000,None,None,None,9111000,None,None,None,6676000,4694000,2727000,None,25136000,None,13805000,20481000,3407000
2013-12-31,USD,133600000,4795200000,4661600000,4661600000,44400000,48293000,0,83348000,None,None,None,11424000,None,None,None,21600000,33000000,-33000,None,33029000,None,44400000,66000000,34000000
2014-03-31,USD,158361000,5116928000,4958567000,4958567000,68583000,47952000,0,89778000,None,None,None,11107000,None,None,None,4528000,57476000,322000,None,57154000,None,64055000,68583000,55502000
2014-06-30,USD,87288000,4569620000,4482332000,4482332000,62000,51029000,0,87226000,None,None,None,12246000,None,None,None,4524000,-12184000,94000,None,0,None,-4462000,62000,-12719000
2014-09-30,USD,155435000,4050458000,3895023000,3895023000,56190000,41400000,0,99245000,None,None,None,12324000,None,None,None,4522000,43866000,244000,None,43622000,None,51668000,56190000,40885000
2014-12-31,USD,141521000,3532948000,3391427000,3391427000,40872000,51774000,0,100649000,None,None,None,12087000,None,None,None,5293000,28785000,303000,None,116980000,None,62012000,67305000,26093000
2015-03-31,USD,168558000,2979116000,2810558000,2810558000,45338000,68656000,0,122783000,None,None,None,13963000,None,None,None,5341000,31375000,966000,None,30409000,None,39997000,45338000,28236000
2015-06-30,USD,144188000,2680088000,2535900000,2535900000,23346000,72168000,0,120629000,None,None,None,16451000,None,None,None,3070000,6895000,-719000,None,7614000,None,20276000,23346000,7218000
2015-09-30,USD,152299000,2486203000,2333904000,2333904000,29511000,77309000,0,122108000,None,None,None,20643000,None,None,None,2319000,8868000,722000,None,8146000,None,27192000,29511000,8212000
2015-12-31,USD,132624000,2169445000,2036821000,2036821000,16528000,72174000,0,115329000,None,None,None,22275000,None,None,None,2769000,-5747000,-2842000,None,-2905000,None,43561000,46330000,-2282000
2016-03-31,USD,130059000,1750812000,1620753000,1620753000,14225000,72236000,0,109729000,None,None,None,22980000,None,None,None,28669000,-8755000,-920000,None,-7835000,None,-14444000,14225000,-7024000
