fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,113226000,4472418000,4359192000,4359192000,46513000,43000000,None,66713000,None,None,None,11901000,None,None,None,4110000,35127000,1666000,None,None,None,42403000,46513000,33461000
2007-12-31,USD,126984000,6757834000,6630850000,6630850000,51494000,46000000,None,75490000,None,None,None,17408000,None,None,None,9613000,48204000,1191000,None,None,None,41881000,51494000,47013000
2008-12-31,USD,119791000,9019123000,8899332000,8899332000,43066000,42000000,None,76725000,None,None,None,20799000,None,None,None,15126000,22207000,1152000,None,None,None,27880000,43006000,21055000
2009-12-31,USD,149828000,5818411000,5668583000,5668583000,50751000,61000000,None,99077000,None,None,None,15188000,None,None,None,2986000,35563000,1429000,None,None,None,50751000,53737000,33343000
2010-12-31,USD,166718000,7801559000,7634841000,7634841000,49348000,65000000,None,117370000,None,None,None,22310000,None,None,None,20082000,27038000,None,None,None,None,49348000,69430000,27038000
2011-12-31,USD,209598000,14835729000,14626131000,14626131000,50629000,78000000,0,156939000,None,None,None,31209000,None,None,None,30359000,19420000,68000,None,None,None,55352000,85711000,19352000
2012-12-31,USD,333488000,17625997000,17292509000,17292509000,84588000,97000000,0,248900000,None,None,None,36268000,None,None,None,45458000,48320000,1577000,None,46743000,None,84588000,130046000,46743000
2013-12-31,USD,405829000,19589608000,19183779000,19183779000,85409000,115000000,0,320420000,None,None,None,43537000,None,None,None,19216000,41872000,819000,None,41053000,None,142054000,161270000,42615000
2014-12-31,USD,542605000,17269954000,16727349000,16727349000,165707000,153961000,0,376898000,None,None,None,47764000,None,None,None,18867000,117943000,963000,None,116980000,None,233204000,252071000,114709000
2015-12-31,USD,597669000,10314852000,9717183000,9717183000,114723000,177043000,0,480849000,None,None,73332000,73332000,None,None,None,13499000,41391000,-1873000,None,43264000,None,101224000,114723000,43563000
2016-12-31,USD,546490000,8239639000,7693149000,7693149000,-152251000,149673000,0,447609000,None,-86319000,86319000,86319000,None,None,None,111942000,-238570000,53000,None,-238623000,None,-154051000,-42109000,-199412000
2017-12-31,USD,583052000,8920552000,8337500000,8337500000,119784000,163327000,0,464083000,None,-86230000,86230000,86230000,None,None,None,105652000,33554000,-23563000,None,57117000,None,119784000,225436000,58752000
2018-12-31,USD,650409000,12672602000,12022193000,12022193000,197171000,109375000,0,450450000,None,-89145000,89145000,89145000,None,None,None,106838000,108026000,5623000,None,102403000,None,197171000,304009000,103905000
2019-12-31,USD,662757000,13081730000,12418973000,12418973000,139208000,213041000,None,523549000,None,-89856000,89856000,89856000,None,-13080000,None,108192000,36272000,1094000,None,35178000,None,126128000,234320000,35867000
2020-12-31,USD,721138000,8321599000,7600461000,7600461000,192266000,192533000,None,528872000,None,-83539000,83539000,83539000,None,-7164000,None,100135000,101563000,-119000,None,101682000,None,185102000,285237000,102210000
2021-12-31,USD,719263000,13248277000,12529014000,12529014000,142218000,259570000,None,577045000,None,-80086000,80086000,80086000,None,None,None,102241000,62132000,1336000,None,60796000,None,142218000,244459000,60796000
2022-12-31,USD,1097649000,18877886000,17780237000,17780237000,460288000,321321000,None,637361000,None,-81259000,81259000,81259000,None,None,None,104796000,379029000,16822000,None,362207000,None,460288000,565084000,362207000
2023-12-31,USD,973640000,16492174000,15518534000,15518534000,243770000,273269000,None,729870000,None,-84645000,83128000,85631000,None,None,None,110090000,160642000,8136000,None,154704000,None,246273000,356363000,152506000
2024-12-31,USD,1057896000,17163566000,16105670000,16105670000,251223000,292073000,None,806673000,None,-134773000,136287000,134773000,None,None,None,139685000,114936000,4609000,None,110327000,None,249709000,389394000,107693000
2025-12-31,USD,491622999,18561421000,18069798000,18069798000,191279000,305702000,None,300344000,None,-137162000,132653000,137162000,None,None,None,142583000,99040000,1063000,None,97977000,None,236202000,378785000,79218000
