fiscalDateEnding,reportedEPS
1996-12-31,2.47
1997-12-31,2.91
1998-12-31,1.39
1999-12-31,0.07
2000-12-31,0.28
2001-12-31,0.43
2002-12-31,1.16
2003-12-31,1.24
2004-12-31,1.8
2005-12-31,1.46
2006-12-31,1.12
2007-12-31,2.52
2008-12-31,4.09
2009-12-31,1.55
2010-12-31,2.32
2011-12-31,4.47
2012-12-31,5.24
2013-12-31,6.01
2014-12-31,4.69
2015-12-31,3.25
2016-12-31,2.48
2017-12-31,3.02
2018-12-31,3.89
2019-12-31,4.44
2020-12-31,5.6
2021-12-31,10.37
2022-12-31,12.41
2023-12-31,15.55
2024-12-31,7.5
2025-12-31,5.28
