fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1996-02-29,1996-03-19,0.08,0.08,0,0,pre-market
1996-05-31,1996-06-18,0.1,0.1,0,0,pre-market
1996-08-31,1996-10-17,0.11,0.11,0,0,pre-market
1996-11-30,1996-12-18,0.08,0.09,-0.01,-11.1111,pre-market
1997-02-28,1997-03-19,0.06,0.08,-0.02,-25,pre-market
1997-05-31,1997-06-18,0.09,0.09,0,0,pre-market
1997-08-31,1997-10-16,0.11,0.09,0.02,22.2222,pre-market
1997-11-30,1997-12-17,0.07,0.08,-0.01,-12.5,pre-market
1998-02-28,1998-03-17,0.07,0.07,0,0,pre-market
1998-05-31,1998-06-17,0.09,0.09,0,0,pre-market
1998-08-31,1998-10-15,0.13,0.1,0.03,30,pre-market
1998-11-30,1998-12-16,0.08,0.07,0.01,14.2857,pre-market
1999-02-28,1999-03-17,0.07,0.06,0.01,16.6667,pre-market
1999-05-31,1999-06-16,0.1,0.07,0.03,42.8571,pre-market
1999-08-31,1999-10-14,0.14,0.1,0.04,40,pre-market
1999-11-30,1999-12-14,0.09,0.08,0.01,12.5,pre-market
2000-02-29,2000-03-15,0.09,0.08,0.01,12.5,pre-market
2000-05-31,2000-06-15,0.1,0.11,-0.01,-9.0909,pre-market
2000-08-31,2000-10-16,0.12,0.12,0,0,pre-market
2000-11-30,2000-12-18,0.05,0.08,-0.03,-37.5,pre-market
2001-02-28,2001-03-15,0.02,0.03,-0.01,-33.3333,pre-market
2001-05-31,2001-05-31,0.1023,None,0,None,pre-market
2001-08-31,2001-10-15,0.1348,None,0,None,pre-market
2001-11-30,2001-12-17,0.0829,None,0,None,pre-market
2002-02-28,2002-03-15,0.0588,None,0,None,pre-market
2002-05-31,2002-06-18,0.141,None,0,None,pre-market
2002-08-31,2002-10-15,0.0768,None,0,None,pre-market
2002-11-30,2002-12-18,0.019,None,0,None,pre-market
2003-02-28,2003-03-18,0.0254,None,0,None,pre-market
2003-05-31,2003-06-17,0.06,0.06,0,0,pre-market
2003-08-31,2003-10-14,0.1,0.05,0.05,100,pre-market
2003-11-30,2003-12-17,0.12,0.08,0.04,50,pre-market
2004-02-29,2004-03-23,0.13,0.09,0.04,44.4444,pre-market
2004-05-31,2004-06-22,0.42,0.43,-0.01,-2.3256,pre-market
2004-08-31,2004-10-19,0.39,0.46,-0.07,-15.2174,pre-market
2004-11-30,2004-12-20,0.61,0.44,0.17,38.6364,pre-market
2005-02-28,2005-03-22,0.46,0.65,-0.19,-29.2308,pre-market
2005-05-31,2005-06-21,0.57,0.63,-0.06,-9.5238,pre-market
2005-08-31,2005-10-25,0.69,0.67,0.02,2.9851,pre-market
2005-11-30,2005-12-21,0.57,0.59,-0.02,-3.3898,pre-market
2006-02-28,2006-03-21,0.63,0.5,0.13,26,pre-market
2006-05-31,2006-06-20,0.85,0.85,0,0,pre-market
2006-08-31,2006-10-24,1.04,0.76,0.28,36.8421,pre-market
2006-11-30,2006-12-21,0.71,0.74,-0.03,-4.0541,pre-market
2007-02-28,2007-03-20,0.54,0.61,-0.07,-11.4754,pre-market
2007-05-31,2007-06-20,0.82,0.79,0.03,3.7975,pre-market
2007-08-31,2007-10-30,0.86,0.92,-0.06,-6.5217,pre-market
2007-11-30,2007-12-19,0.57,0.62,-0.05,-8.0645,pre-market
2008-02-29,2008-03-25,0.45,0.59,-0.14,-23.7288,pre-market
2008-05-31,2008-06-18,0.5,0.7,-0.2,-28.5714,pre-market
2008-08-31,2008-10-30,0.56,0.94,-0.38,-40.4255,pre-market
2008-11-30,2008-12-17,0.49,0.34,0.15,44.1176,pre-market
2009-02-28,2009-03-24,-0.07,0.03,-0.1,-333.3333,pre-market
2009-05-31,2009-06-23,-0.1,-0.13,0.03,23.0769,pre-market
2009-08-31,2009-10-30,0.07,0.02,0.05,250,pre-market
2009-11-30,2009-12-22,-0.28,-0.04,-0.24,-600,pre-market
2010-02-28,2010-03-24,-1.19,-0.86,-0.33,-38.3721,pre-market
2010-05-31,2010-06-22,-0.08,-0.11,0.03,27.2727,pre-market
2010-08-31,2010-10-29,0.07,0.09,-0.02,-22.2222,pre-market
2010-11-30,2010-12-21,0.01,0.01,0,0,pre-market
2011-02-28,2011-03-22,-0.4,-0.05,-0.35,-700,pre-market
2011-05-31,2011-06-21,0.35,0.2,0.15,75,pre-market
2011-08-31,2011-10-28,0.17,0.1,0.07,70,pre-market
2011-11-30,2012-01-06,0.2,0.19,0.01,5.2632,pre-market
2012-02-29,2012-03-28,0.24,0.09,0.15,166.6667,pre-market
2012-05-31,2012-06-27,0.26,0.37,-0.11,-29.7297,pre-market
2012-08-31,2012-10-24,0.06,0.27,-0.21,-77.7778,pre-market
2012-11-30,2013-01-07,0.15,0.17,-0.02,-11.7647,pre-market
2013-02-28,2013-03-28,0.04,0.18,-0.14,-77.7778,pre-market
2013-05-31,2013-06-27,0.25,0.18,0.07,38.8889,pre-market
2013-08-31,2013-10-23,0.19,0.17,0.02,11.7647,pre-market
2013-11-30,2014-01-07,0.26,0.23,0.03,13.0435,pre-market
2014-02-28,2014-03-27,0.12,0.1,0.02,20,pre-market
2014-05-31,2014-06-27,0.29,0.3,-0.01,-3.3333,pre-market
2014-08-31,2014-10-29,0.29,0.25,0.04,16,pre-market
2014-11-30,2015-01-06,0.32,0.28,0.04,14.2857,pre-market
2015-02-28,2015-03-26,0.53,0.19,0.34,178.9474,pre-market
2015-05-31,2015-06-25,0.58,0.44,0.14,31.8182,pre-market
2015-08-31,2015-10-28,-0.05,0.43,-0.48,-111.6279,pre-market
2015-11-30,2016-01-05,0.22,0.22,0,0,pre-market
2016-02-29,2016-03-24,0.15,0.12,0.03,25,pre-market
2016-05-31,2016-06-23,0.3,0.29,0.01,3.4483,pre-market
2016-08-31,2016-10-27,0.22,0.3,-0.08,-26.6667,pre-market
2016-11-30,2017-01-09,0.06,0.16,-0.1,-62.5,pre-market
2017-02-28,2017-03-23,0.25,0.13,0.12,92.3077,pre-market
2017-05-31,2017-06-22,0.34,0.25,0.09,36,pre-market
2017-08-31,2017-10-26,0.33,0.19,0.14,73.6842,post-market
2017-11-30,2018-01-03,0.34,0.17,0.17,100,pre-market
2018-02-28,2018-03-22,0.26,0.29,-0.03,-10.3448,pre-market
2018-05-31,2018-06-21,0.41,0.42,-0.01,-2.381,pre-market
2018-08-31,2018-10-25,0.51,0.42,0.09,21.4286,pre-market
2018-11-30,2019-01-07,0.35,0.33,0.02,6.0606,pre-market
2019-02-28,2019-03-21,0.29,0.27,0.02,7.4074,pre-market
2019-05-31,2019-06-20,0.67,0.62,0.05,8.0645,pre-market
2019-08-31,2019-10-23,0.76,0.7,0.06,8.5714,pre-market
2019-11-30,2020-01-06,0.73,0.54,0.19,35.1852,pre-market
2020-02-29,2020-03-19,0.53,0.49,0.04,8.1633,pre-market
2020-05-31,2020-06-18,0.59,0.31,0.28,90.3226,pre-market
2020-08-31,2020-10-15,0.79,0.57,0.22,38.5965,pre-market
2020-11-30,2021-01-11,0.58,0.55,0.03,5.4545,pre-market
2021-02-28,2021-03-18,0.66,0.61,0.05,8.1967,pre-market
2021-05-31,2021-06-17,1.04,0.84,0.2,23.8095,pre-market
2021-08-31,2021-10-14,1.26,1.34,-0.08,-5.9701,pre-market
2021-11-30,2022-01-10,1.62,1.22,0.4,32.7869,pre-market
2022-02-28,2022-03-17,1.53,1.33,0.2,15.0376,pre-market
2022-05-31,2022-06-16,2.61,1.85,0.76,41.0811,pre-market
2022-08-31,2022-10-13,2.45,2.23,0.22,9.8655,pre-market
2022-11-30,2023-01-09,2.24,1.96,0.28,14.2857,pre-market
2023-02-28,2023-03-23,1.51,1.37,0.14,10.219,pre-market
2023-05-31,2023-06-22,2.02,1.82,0.2,10.989,pre-market
2023-08-31,2023-10-12,1.69,1.82,-0.13,-7.1429,pre-market
2023-11-30,2024-01-08,1.63,1.47,0.16,10.8844,pre-market
2024-02-29,2024-03-21,0.88,0.75,0.13,17.3333,pre-market
2024-05-31,2024-06-20,1.02,1.02,0,0,pre-market
2024-08-31,2024-10-17,0.9,0.86,0.04,4.6512,pre-market
2024-11-30,2025-01-06,0.78,0.792,-0.012,-1.5152,pre-market
2025-02-28,2025-03-20,0.22,0.27,-0.05,-18.5185,pre-market
2025-05-31,2025-06-23,0.74,0.85,-0.11,-12.9412,pre-market
2025-08-31,2025-10-16,1.37,1.34,0.03,2.2388,pre-market
2025-11-30,2026-01-08,1.84,1.5,0.34,22.6667,pre-market
2026-02-28,2026-03-26,1.16,1.3,-0.14,-10.7692,pre-market
