fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-03-31,USD,1642001000,725824000,23968000,23968000,358933000,229632000,916177000,444108000,None,7471000,7471000,323733000,None,None,None,113291000,None,861892000,391560000,141642000,None,None,61513000,470332000,None,282212000,None,None,343725000,175545000,None,780109000,-168349000,845444000,39331000,61954000
2006-06-30,USD,1701574000,766559000,30273000,30273000,359456000,265067000,935015000,453173000,None,7263000,7263000,324190000,None,None,None,111763000,None,858369000,390248000,160793000,None,None,42468000,468121000,None,282004000,None,None,324472000,174025000,None,843205000,-166971000,893789000,39331000,62118000
2006-09-30,USD,1861078000,929238000,44717000,44717000,366120000,396867000,931840000,457561000,None,13382000,13382000,317551000,None,None,None,121534000,None,986183000,530863000,157571000,None,None,177699000,455320000,None,275261000,None,None,452960000,182502000,None,874895000,-166529000,924015000,39331000,61898462
2006-12-31,USD,1877817000,978241000,144029000,144029000,411890000,353108000,899576000,462307000,None,19339000,19339000,309707000,None,None,None,60368000,None,935608000,466686000,142405000,None,None,151676000,468922000,None,274658000,None,None,426334000,160715000,None,942209000,-167578000,995604000,39331000,61655000
2007-03-31,USD,1797894000,870018000,26848000,26848000,475958000,320443000,927876000,486390000,None,19220000,19220000,311563000,None,None,None,46769000,None,790006000,300917000,150811000,None,None,8048000,489089000,None,275050000,None,None,283098000,126872000,None,1007888000,-164430000,1047113000,78661000,62508000
2007-06-30,USD,1938553000,895153000,24701000,24701000,470886000,338644000,1043400000,530501000,None,41040000,41040000,354085000,None,None,None,60922000,None,874062000,402220000,166944000,None,None,72865000,471842000,None,271203000,None,None,344068000,147148000,None,1064491000,-164230000,1092123000,78661000,62625000
2007-09-30,USD,2078032000,1126907000,24922000,24922000,467454000,476756000,951125000,534936000,None,39956000,39956000,364863000,None,None,119474000,38301000,None,943429000,502297000,165660000,None,None,147750000,441132000,None,262647000,None,None,410397000,173428000,None,1134603000,-164962000,1165545000,78661000,62913000
2007-12-31,USD,1988794000,1023192000,88400000,88400000,492274000,333000000,965602000,537637000,None,38702000,38702000,365392000,None,None,None,179700000,None,869899000,388187000,132500000,None,None,58571000,481712000,None,262809000,None,None,321400000,181400000,None,1118895000,-221692000,1199553000,78661000,60594000
2008-03-31,USD,2029989000,1083443000,56805000,56805000,503652000,414357000,946546000,530052000,None,77572000,77572000,314887000,None,None,42179000,66450000,None,989244000,392506000,181201000,None,None,39193000,596738000,None,418015000,None,None,457208000,156286000,None,1040745000,-224781000,1128093000,78661000,60594000
2008-06-30,USD,2324200000,1202300000,118200000,118200000,452200000,478800000,1121900000,488400000,None,155400000,155400000,407800000,None,None,None,153100000,None,1232200000,553000000,204300000,None,None,130200000,679200000,None,493100000,None,None,623300000,204300000,None,1092000000,-225000000,1173500000,78700000,61372000
