fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-03-31,USD,219654000,437423000,217769000,217769000,110268000,48300000,61083000,109386000,None,None,None,9100000,None,None,None,5861000,118096000,31759000,None,0,None,104407000,110268000,86337000
2006-06-30,USD,274151000,525596000,251445000,251445000,159406000,53900000,60824000,114745000,None,None,None,677000,None,None,None,6196000,168804000,46655000,None,0,None,159406000,165602000,122149000
2006-09-30,USD,313164000,604387000,291223000,291223000,194833000,56700000,61623000,118331000,None,None,None,14500000,None,None,None,6410000,225181000,41663000,None,0,None,188423000,194833000,183518000
2006-12-31,USD,322916000,633400000,310484000,310484000,194505000,59400000,69060000,128411000,None,None,None,13000000,None,None,None,7823000,207597000,40271000,None,0,None,186682000,194505000,167326000
2007-03-31,USD,326245000,650270000,324025000,324025000,188973000,62200000,75064000,137272000,None,None,None,15100000,None,None,None,11452000,203724000,38983000,None,0,None,177521000,188973000,164741000
2007-06-30,USD,342700000,678500000,335800000,335800000,200300000,62800000,79600000,142400000,None,None,None,17817000,None,None,None,10900000,211200000,41000000,None,0,None,200300000,211200000,170200000
2007-09-30,USD,343900000,684600000,340700000,340700000,197900000,69700000,76300000,146000000,None,None,None,8500000,None,None,None,11200000,205500000,56900000,None,0,None,197900000,209100000,148600000
2007-12-31,USD,307661000,610320000,302659000,302659000,161334000,62800000,80243000,146327000,None,None,None,677000,None,None,None,11754000,161297000,46238000,None,0,None,184515000,161334000,115059000
2008-03-31,USD,287208000,613810000,326602000,326602000,86283000,74500000,80576000,200925000,None,None,None,17817000,None,None,None,13888000,135888000,32364000,None,0,None,88357000,102245000,103524000
2008-06-30,USD,234650000,566160000,331510000,331510000,63928000,77000000,86652000,170722000,None,None,None,12674000,None,None,None,16701000,74272000,2094000,None,0,None,70294000,86995000,72178000
2008-09-30,USD,183110000,440361000,257251000,257251000,16519000,68300000,81563000,166591000,None,None,None,2553000,None,None,None,17896000,25536000,16663000,None,0,None,28089000,45985000,8873000
2008-12-31,USD,101352000,283409000,182057000,182057000,-37392000,59000000,68781000,138744000,None,None,None,2483000,None,None,None,17177000,-44625000,-20453000,None,0,None,-42142000,-24965000,-24172000
2009-03-31,USD,36515000,174412000,137897000,137897000,-195184000,58500000,70434000,231699000,None,None,None,1146000,None,None,None,19650000,-181687000,16672000,None,0,None,-180541000,-160891000,-198359000
2009-06-30,USD,67757000,217764000,150007000,150007000,-65186000,47200000,67491000,132943000,None,None,None,315000,None,None,None,17694000,-62317000,26173000,None,0,None,-62002000,-44308000,-88490000
2009-09-30,USD,134435000,318548000,184113000,184113000,29252000,52119000,71199000,105183000,None,None,None,189000,None,None,None,17681000,28884000,12087000,None,0,None,29073000,46754000,16797000
2009-12-31,USD,221187000,487176000,265989000,265989000,91348000,60100000,82171000,129839000,None,None,None,245000,None,None,None,18184000,91290000,21716000,None,0,None,91535000,109719000,69574000
2010-03-31,USD,292871000,632763000,339892000,339892000,149093000,61900000,81845000,143778000,None,None,None,434000,None,None,None,17872000,150709000,30408000,None,0,None,151143000,169015000,120301000
