fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2021-03-31,None,117956,874,874,874,None,None,117082,None,None,None,None,None,None,None,None,None,None,94082,94082,None,None,None,78632,None,None,None,None,None,78632,15450,None,23874,None,-1126,431,215625
2021-06-30,None,301318,431,431,431,None,None,300886,None,None,None,None,None,None,None,None,None,None,277887,277887,None,None,None,114906,None,None,None,None,None,114906,162981,None,23431,None,-1569,431,215625
2021-09-30,None,151388896,1123781,758091,758091,None,None,150265114,None,None,None,None,None,None,None,None,365690,None,11707702,325602,3000,None,None,None,11382100,None,None,None,None,None,322602,None,139681194,None,-10319181,150000375,187500
2021-12-31,USD,150871760,680933,343399,343399,2900000,14578000,150190826,None,None,None,None,None,None,24752000,None,337534,None,11611356,751356,85534,None,None,2050000,10860000,5333000,None,None,None,5333000,-4860178,823000,139260404,None,-10739971,150000375,187500
2022-03-31,USD,150492633,376381,8315,8315,None,None,150116252,None,None,None,None,None,None,None,256636000,368066,None,14774951,3144951,68034000000,None,None,None,11630000,None,None,None,None,None,-251708855049,None,135717682,None,-14282693,150000375,676405
2022-06-30,USD,150618244,353256,7802,7802,None,None,150264988,None,None,None,None,None,None,None,None,345454,None,11546300,3326300,72906,None,None,418360,8220000,None,None,None,None,None,3326300,None,139071944,None,-10928431,150000375,9222214
2022-09-30,USD,135590000,88815000,50370000,50370000,None,26436000,46775000,None,None,None,None,None,None,26037000,124932468,12009000,None,543230000,49047000,1488000,None,None,2205000,494183000,3815000,None,None,None,3815000,42054293,823000,-407640000,None,-434863000,301548231,676405
2022-12-31,USD,152493867,197316,6671,6671,4163999,29695000,152296551,26658000,None,None,None,None,None,25551000,0,190645,None,9713609,6873239,2494997,None,None,798000,2840370,7413000,None,None,None,7413000,4378242,51591000,142780258,None,-8333750,151114008,21799680
2023-03-31,USD,307957000,240647000,145118000,145118000,668000,27737000,67310000,None,None,None,None,None,None,24825000,49103000,18021000,None,78145000,34077000,11522000,None,None,807000,44068000,6746000,None,None,None,6746000,18706000,27958000,229812000,None,-761086000,19000,1165309
2023-06-30,USD,302337000,208917000,110719000,110719000,670000,29542000,93420000,28862000,None,None,None,None,None,25154000,49704000,18282000,None,90699000,32615000,11153000,None,None,1356000,58084000,7394000,None,None,None,7394000,17154000,42566000,211638000,None,-787872000,19000,1955376
2023-09-30,USD,246347000,177483000,91397000,91397000,673000,34398000,68864000,None,None,None,None,None,None,34364000,35011000,16004000,None,117872000,33743000,5779000,None,None,1951000,84129000,7201000,None,None,None,7201000,22881000,32116000,128475000,None,-813198000,19000,1958695
2023-12-31,USD,241624000,172700000,75585000,75585000,5345000,39395000,68924000,None,None,None,None,None,None,22056000,45159000,6517000,None,127153000,27782000,4060000,None,None,126000,99371000,19942000,None,None,None,19942000,20398000,33799000,114471000,None,-831872000,19000,1966424
2024-03-31,USD,214496000,146904000,56747000,56747000,1,39848000,67592000,None,None,None,None,None,None,21344000,34819000,14788000,None,122680000,21323000,2072000,None,None,128000,101357000,19457000,None,None,None,19457000,15309000,24398000,91816000,None,-857380000,19000,1969745
2024-06-30,USD,211875000,124995000,62186000,62186000,None,35257000,86880000,None,None,None,None,None,None,31582000,12890000,14662000,None,144339000,28389000,4010000,None,None,156000,115950000,29383000,None,None,None,29383000,18211000,18150000,67536000,None,-885179000,19000,1977465
2024-09-30,USD,216216000,136607000,58741000,58741000,None,33764000,79609000,None,None,None,None,None,None,25849000,28121000,15981000,None,202611000,46917000,3121000,None,None,158000,155694000,28969000,61577000,None,None,90546000,37189000,10158000,13605000,None,-942610000,19000,1977733
2024-12-31,USD,174683000,99334000,43499000,43499000,5739000,9456000,75349000,None,None,None,None,None,None,19353000,12374000,5875000,None,161236000,30447000,5289000,None,None,None,130789000,30777000,51112000,None,None,None,7654000,13810000,13447000,None,-969603000,None,1977891
2025-03-31,USD,125835000,57671000,13778000,13778000,None,22325000,68164000,None,None,None,None,None,None,14990000,7411000,14157000,None,127009000,26520000,6434000,None,None,166000,100489000,30310000,34385000,None,None,64695000,14629000,512000,-1174000,None,-988832000,19000,1965142
2025-06-30,USD,116296000,66151000,37367000,37367000,None,15095000,50145000,None,None,None,None,None,None,14990000,0,13689000,None,141480000,55816000,3944000,None,None,170000,85664000,16815000,19435000,None,None,36250000,48155000,513000,-25184000,None,-1021331000,23000,2181217
2025-09-30,USD,99290000,50629000,19627000,19627000,None,18042000,48661000,None,None,None,None,None,None,14990000,0,12960000,None,104268000,24836000,6202000,None,None,169000,79432000,16701000,13300000,None,None,30001000,16423000,515000,-4978000,None,-1018470000,23000,2663193
2025-12-31,USD,100207000,39688000,13164000,13164000,3113000,9527000,60519000,None,None,None,None,None,None,28262000,0,16997000,None,104099000,27723000,10869000,None,None,176000,76376000,16564000,10900000,None,None,27464000,16678000,8000,-3892000,None,-1018554000,23000,2320158
