fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1997-03-31,1997-05-01,0.04,0.03,0.01,33.3333,pre-market
1997-06-30,1997-07-29,0.08,0.1,-0.02,-20,pre-market
1997-09-30,1997-10-27,0.13,0.12,0.01,8.3333,pre-market
1997-12-31,1998-01-27,0.02,0.02,0,0,pre-market
1998-03-31,1998-04-23,0.04,0.04,0,0,pre-market
1998-06-30,1998-07-27,0.07,0.07,0,0,pre-market
1998-09-30,1998-10-22,0.14,0.14,0,0,pre-market
1998-12-31,1999-01-28,0.05,0.06,-0.01,-16.6667,pre-market
1999-03-31,1999-04-22,0.04,0.04,0,0,pre-market
1999-06-30,1999-07-22,0.08,0.07,0.01,14.2857,pre-market
1999-09-30,1999-10-21,0.15,0.15,0,0,pre-market
1999-12-31,2000-01-31,0.06,0.06,0,0,pre-market
2000-03-31,2000-04-20,0.04,0.04,0,0,pre-market
2000-06-30,2000-07-20,0.07,0.07,0,0,pre-market
2000-09-30,2000-10-26,0.15,0.15,0,0,pre-market
2000-12-31,2001-01-31,0.04,0.03,0.01,33.3333,pre-market
2001-03-31,2001-04-24,0.04,0.04,0,0,pre-market
2001-06-30,2001-07-24,0.07,0.06,0.01,16.6667,pre-market
2001-09-30,2001-10-24,0.17,0.17,0,0,post-market
2001-12-31,2002-01-31,0.06,0.05,0.01,20,pre-market
2002-03-31,2002-04-23,0.07,0.05,0.02,40,pre-market
2002-06-30,2002-07-24,0.08,0.08,0,0,pre-market
2002-09-30,2002-10-24,0.17,0.16,0.01,6.25,pre-market
2002-12-31,2003-01-30,0.03,0.03,0,0,pre-market
2003-03-31,2003-04-23,0.03,0.04,-0.01,-25,pre-market
2003-06-30,2003-07-23,0.09,0.09,0,0,pre-market
2003-09-30,2003-10-22,0.21,0.21,0,0,pre-market
2003-12-31,2004-02-04,0.06,0.06,0,0,pre-market
2004-03-31,2004-04-22,0.08,0.06,0.02,33.3333,pre-market
2004-06-30,2004-07-21,0.12,0.1,0.02,20,pre-market
2004-09-30,2004-10-21,0.26,0.24,0.02,8.3333,pre-market
2004-12-31,2005-02-09,0.11,0.08,0.03,37.5,post-market
2005-03-31,2005-04-28,0.09,0.08,0.01,12.5,pre-market
2005-06-30,2005-07-28,0.15,0.13,0.02,15.3846,pre-market
2005-09-30,2005-10-20,0.3,0.28,0.02,7.1429,pre-market
2005-12-31,2006-02-01,0.09,0.09,0,0,post-market
2006-03-31,2006-04-20,0.12,0.09,0.03,33.3333,pre-market
2006-06-30,2006-07-27,0.13,0.13,0,0,pre-market
2006-09-30,2006-10-19,0.3,0.29,0.01,3.4483,pre-market
2006-12-31,2007-01-31,0.17,0.12,0.05,41.6667,post-market
2007-03-31,2007-04-26,0.19,0.13,0.06,46.1538,pre-market
2007-06-30,2007-07-18,0.18,0.18,0,0,pre-market
2007-09-30,2007-10-25,0.32,0.31,0.01,3.2258,pre-market
2007-12-31,2008-01-29,0.14,0.13,0.01,7.6923,post-market
2008-03-31,2008-04-23,0.16,0.13,0.03,23.0769,pre-market
2008-06-30,2008-07-23,0.23,0.2,0.03,15,pre-market
2008-09-30,2008-10-22,0.36,0.36,0,0,pre-market
2008-12-31,2009-02-03,0.17,0.14,0.03,21.4286,post-market
2009-03-31,2009-04-30,0.19,0.17,0.02,11.7647,pre-market
2009-06-30,2009-07-22,0.22,0.2,0.02,10,pre-market
2009-09-30,2009-10-21,0.48,0.4,0.08,20,pre-market
2009-12-31,2010-02-02,0.16,0.13,0.03,23.0769,post-market
2010-03-31,2010-04-29,0.2,0.17,0.03,17.6471,pre-market
2010-06-30,2010-07-28,0.24,0.23,0.01,4.3478,pre-market
2010-09-30,2010-10-20,0.45,0.45,0,0,pre-market
2010-12-31,2011-02-01,0.21,0.2,0.01,5,post-market
2011-03-31,2011-05-04,0.21,0.19,0.02,10.5263,pre-market
2011-06-30,2011-07-27,0.27,0.27,0,0,pre-market
2011-09-30,2011-10-26,0.57,0.55,0.02,3.6364,pre-market
2011-12-31,2012-01-31,0.28,0.27,0.01,3.7037,post-market
2012-03-31,2012-04-26,0.25,0.23,0.02,8.6957,pre-market
2012-06-30,2012-07-25,0.28,0.29,-0.01,-3.4483,pre-market
2012-09-30,2012-10-24,0.59,0.59,0,0,pre-market
2012-12-31,2013-01-29,0.24,0.24,0,0,post-market
2013-03-31,2013-04-24,0.23,0.24,-0.01,-4.1667,pre-market
2013-06-30,2013-07-24,0.32,0.32,0,0,pre-market
2013-09-30,2013-10-23,0.62,0.66,-0.04,-6.0606,pre-market
2013-12-31,2014-01-28,0.23,0.24,-0.01,-4.1667,post-market
