fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,-13794,None,None,None,None,None,14730000,None,None,None,None,3000,None,None,None,None,None,None,None,None,None,None,21850000,None,None,None,None,-103783
2007-12-31,USD,-7087263,None,None,None,None,69775,12117355,None,87143235892,None,-2095201,8675083,None,None,None,None,None,None,None,None,None,None,None,None,1274500000000,None,None,-5044197
2008-12-31,USD,-8680285,None,None,None,None,425033,5192124,None,-2537088,None,-2518913,10906620,None,None,None,None,None,None,None,None,None,None,None,None,1981524,None,None,-15835945
2009-12-31,USD,-2356223,None,None,None,None,800588,49515,None,-371638,None,-49515,2220905,None,None,None,None,None,None,None,None,None,None,None,None,717718,None,None,-11335452
2010-12-31,USD,-3682089,None,None,None,None,760051,672965,None,-331519,None,-672965,4859286,None,None,None,None,None,None,None,None,None,None,None,None,377669,None,None,-8564209
2011-12-31,USD,-1246899,None,None,None,None,1141007,2568001,-1316028,-3724088,None,-967957,1865307,None,None,None,None,0,0,None,None,None,None,0,None,None,-433550,-84001,-18296359
2012-12-31,USD,-16931727,None,None,None,None,3041783,1368395,3113643,-740242,None,-16464229,33336449,None,None,None,None,0,0,None,None,None,None,1433,None,686059,41137,100644,-4282265
2013-12-31,USD,-1683125,None,None,None,None,4889761,1275855,-1486830,210837,None,223997,6249916,None,None,None,None,0,0,None,None,None,None,1082735,None,1760072,4635217,-155571,-24437209
2014-12-31,USD,20592000,None,None,None,None,4807000,1965000,1498000,-457000,None,-1965000,-23226000,None,None,None,None,0,0,None,None,None,None,5000,None,624000,-4594000,5000,7133000
2015-12-31,USD,-786000,None,None,None,None,4859000,71000,72000,-450000,None,-71000,816000,None,None,None,None,0,0,None,None,None,None,23000,None,938000,-49000,-8000,-27138000
2016-12-31,USD,371000,None,None,None,None,4796000,629000,-403000,1504000,None,-629000,1627000,None,None,None,None,0,0,None,None,None,None,0,None,747000,1203000,-166000,-15636000
2017-12-31,USD,-8688000,None,None,None,None,5014000,1116000,-1015000,-2370000,None,-1116000,8375000,None,None,None,None,0,0,None,None,None,None,451000,None,1101000,-1058000,371000,-31770000
2018-12-31,USD,-5506000,None,None,None,None,4720000,4074000,1079000,-721000,None,-4074000,10391000,None,None,None,None,None,None,None,None,None,None,6961000,None,836000,760000,-51000,-36287000
2019-12-31,USD,-2034000,None,None,None,None,4482000,8578000,-963000,-491000,None,-8578000,10085000,None,None,None,None,None,None,None,None,None,None,4815000,None,694000,-532000,-5000,-39477000
2020-12-31,USD,2480000,None,None,None,None,4942000,19340000,-1088000,2392000,None,-17309000,14775000,None,None,None,None,None,None,None,None,None,None,5400000,None,995000,-64000,-10000,-36659000
2021-12-31,USD,-20647000,None,None,None,None,5494000,26652000,-94000,-2211000,None,-22894000,50704000,None,None,None,None,4434000,4434000,None,None,None,None,-300000,None,3928000,7159000,-4000,-47147000
2022-12-31,USD,-22866000,None,None,None,None,5581000,39157000,294000,360000,None,-31306000,53633000,None,None,None,None,None,None,None,None,None,None,12193000,None,6410000,-539000,None,-107758000
2023-12-31,USD,13825000,None,None,None,None,7005000,33119000,None,-13843000,None,-23687000,9094000,None,None,None,None,None,None,None,None,None,None,-30000000,None,7660000,None,None,-46420000
2024-12-31,USD,-32929000,None,None,None,None,8387000,20254000,None,-7766000,None,-14149000,44617000,None,None,None,None,None,None,None,None,None,None,0,None,8314000,None,None,-87537000
2025-12-31,USD,3263000,None,None,None,None,9625000,26002000,None,13115000,None,-25591000,26409000,None,None,None,None,None,None,None,None,None,None,None,None,5771000,None,None,-77001000
