fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,None,None,None,None,-610,None,None,610,None,None,None,None,None,None,None,None,-610,610,None,None,None,None,-610,-610
2006-03-31,USD,None,None,None,None,-3710,None,None,3710,None,None,None,None,None,None,None,None,-1362,3710,None,None,None,None,-3710,-3710
2006-06-30,USD,None,None,None,None,-8809,None,None,8809,None,None,None,None,None,None,None,None,-8809,8809,None,None,None,None,-8809,-8809
2006-09-30,USD,None,None,None,None,-17210,None,None,4616,None,None,None,None,None,None,None,None,-4616,4616,None,None,None,None,-17210,-17210
2006-12-31,USD,None,None,None,None,-86573,86573,None,86573,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-86573,-86573
2007-03-31,USD,None,None,None,None,-13047,86573,None,13047,None,None,None,None,None,None,None,None,-86573,13047,None,None,None,None,-13047,-13047
2007-06-30,USD,None,None,None,None,-17698,28148,None,17698,None,None,None,None,None,None,None,None,-17698,17698,None,None,None,None,-17698,-17698
2007-09-30,USD,None,None,None,None,-59951,15875,None,59951,None,None,None,None,None,None,None,None,-59951,59951,None,None,None,None,-59951,-59951
2007-12-31,USD,None,None,None,None,-59951,59951,257761000000,59951,None,None,None,97749000000,None,None,None,69775000000,-4965613000000,None,None,None,None,-4965613000000,-59951,-59951
2008-03-31,USD,None,None,None,None,-2086000,1962000,124348,2086000,None,None,None,97749,None,None,None,53131,-5211000,21561,None,None,None,-5211131,-5158000,-5166000
2008-06-30,USD,None,None,None,None,-4045000,3657000,387708,4045000,None,None,None,253019,None,None,None,55846,-4273000,-31345,None,None,None,-4019846,-3964000,-4273000
2008-09-30,USD,-952000,None,952028,952028,-3722000,1921000,316402,2770000,None,None,None,None,None,None,None,59307,-3651000,496132,None,None,None,-3651307,-3592000,-3651000
2008-12-31,USD,-446681,None,1262336,1262336,-2844473,2189302,208490,2397792,None,None,None,361406,None,None,None,256749,-2685606,-6484,None,None,None,-2844473,-2587724,-2679122
2009-03-31,USD,185538,2503000,2318000,2318000,-1709000,1703000,191614,1895000,None,None,None,841804,None,None,None,202756,-2528000,-6484,None,None,None,-1686756,-1484000,-2409000
2009-06-30,USD,-103000,994462,1098000,1098000,-1874000,1721000,49960,1770000,None,None,None,602694,None,None,None,164109,-2458000,1662,None,None,None,-1855109,-1691000,-2403000
2009-09-30,USD,369619,4055000,3685000,3685000,-3131000,1256000,157574,3500000,None,None,None,692714,None,None,None,162398,-3785000,1936000,None,None,None,-3092398,-2930000,-3667000
2009-12-31,USD,-323000,1622000,1946000,1946000,-2042000,1579000,139764,1719000,None,None,None,538191,None,None,None,271325,-2564000,-1662,None,None,None,-2026325,-1755000,-2494000
2010-03-31,USD,27245,2237000,2210000,2210000,-1127000,1010000,144530,1155000,None,None,None,909018,None,None,None,140761,-2008000,3200,None,None,None,-1098761,-958000,-1941000
2010-06-30,USD,-136000,1806000,1942000,1942000,-1347000,1119000,109847,1211000,None,None,None,917037,None,None,None,236272,-2243000,-72635,None,None,None,-1326272,-1090000,-2189000
2010-09-30,USD,-79057,1593000,1672000,1672000,-1012000,896066,29206,932886,None,None,None,726564,None,None,None,192304,-1723000,-30100,None,None,None,-996304,-804000,-1708000
2010-12-31,USD,65761,2497000,2431000,2431000,-1668000,1685000,38978,1734000,None,None,None,1482000,None,None,None,190714,-2587000,-541000,None,None,None,-1105714,-915000,-2587000
2011-03-31,USD,-49003,738469,787472,787472,-2185000,2103000,32569,2136000,None,None,None,2103000,None,None,None,189789,-4260000,3200,None,None,None,-2156789,-1967000,-4263000
2011-06-30,USD,-314000,27253000,27568000,27568000,-2375000,1989000,71400,2061000,None,None,None,3649000,None,None,None,354887,-6369000,347200,None,None,None,-2719887,-2365000,-6369000
2011-09-30,USD,782221,56572000,55789000,55789000,-1768000,2213000,337229,2550000,None,None,None,3786000,None,None,None,341135,-5549000,-98479,None,None,None,-1763135,-1422000,-5450000
2011-12-31,USD,4223120,57294660,53071540,53071540,1822303,2265390,135427,2400817,None,None,None,4022906,None,None,None,255196,-2213683,None,None,None,None,1822303,2077499,-2213683
2012-03-31,USD,-2258512,44195776,46454288,46454288,-4413970,1962841,192617,2155458,None,None,None,3965047,None,18211,None,344917,-8360458,4000,None,-8364458,None,-4413970,-4069053,-8364458
2012-06-30,USD,-2020940,44279866,46300806,46300806,-4582139,2412495,148704,2561199,None,None,None,5304917,None,-99569,None,419549,-9747955,-4000,None,-9747955,None,-4582139,-4162590,-9747955
2012-09-30,USD,-2263000,53408000,55671000,55671000,-4957000,2551000,142498,2694000,None,None,None,3377000,None,29001084,None,1212000,20668000,4000,None,20668075,None,25980000,27192000,20668000
2012-12-31,USD,-2384847,47164382,49549229,49549229,-7208002,4686606,136549,4823155,None,None,None,5011155,None,4530363,None,1065752,-7923184,-1085257,None,-6837927,None,-7208002,-6142250,-6837927
2013-03-31,USD,247714,19420000,19173000,19173000,-4197000,4216000,228759,4444000,None,None,None,5107000,None,-504756,None,1289000,-9808000,5600,None,-9814005,None,-4863000,-3574000,-9814000
2013-06-30,USD,3750000,47353000,43602000,43602000,-357000,3984000,123822,4359000,None,None,None,8985000,None,-6344248,None,1173000,-9593000,6344000,None,-9592458,None,-608000,565000,-9593000
2013-09-30,USD,3036000,56688000,53652000,53652000,-958000,3879000,115099,3994000,None,None,None,2913000,None,-4425909,None,1153000,-8289000,4426000,None,-8288781,None,-3316000,-2163000,-8289000
2013-12-31,USD,11260000,54053000,42793000,42793000,7992000,3197000,71242,3268000,None,None,None,3455000,None,-3839161,None,1255000,3258000,165,None,3258035,None,-1714000,-459000,3258000
2014-03-31,USD,15624000,60665000,45041000,45041000,12682000,2842000,100000,2942000,None,None,None,2920000,None,-2069000,None,1152000,7693000,6000,None,7687000,None,12682000,13834000,7687000
2014-06-30,USD,11353000,57195000,45842000,45842000,7763000,3449000,141000,3590000,None,None,None,2530000,None,-2511000,None,1150000,2722000,2511000,None,2722000,None,7763000,8913000,2722000
2014-09-30,USD,7715000,48348000,40633000,40633000,4642000,2972000,101000,3073000,None,None,None,2287000,None,-1150000,None,1279000,464000,1891000,None,464000,None,3428000,4707000,464000
2014-12-31,USD,2452000,41475000,39023000,39023000,-997000,3332000,117000,3449000,None,None,None,9699000,None,-1169000,None,1226000,-3740000,-6956000,None,-3740000,None,-748000,478000,-3740000
2015-03-31,USD,-228000,34726000,34954000,34954000,-3971000,3634000,109000,3743000,None,None,None,2546000,None,-397000,None,1227000,-8637000,6000,None,-8643000,None,-4368000,-3141000,-8643000
2015-06-30,USD,1949000,38067000,36118000,36118000,-1303000,3148000,104000,3253000,None,None,None,4890000,None,-94000,None,1225000,-6287000,2499000,None,-6287000,None,-1397000,-172000,-6287000
2015-09-30,USD,1034000,38510000,37476000,37476000,-1857000,2774000,117000,2891000,None,None,None,2610000,None,-30000,None,1204000,-5755000,1288000,None,-5755000,None,-1887000,-683000,-5755000
2015-12-31,USD,1444000,35346000,33902000,33902000,-1478000,2805000,117000,2922000,None,None,None,3852000,None,-6794000,None,1203000,-6453000,2452000,None,-6453000,None,-2601000,-1398000,-6453000
2016-03-31,USD,2086000,33326000,31240000,31240000,-1010000,2999000,97000,3096000,None,None,None,2678000,None,-64000,None,1207000,-5107000,6000,None,-5113000,None,-1074000,133000,-5113000
2016-06-30,USD,1944000,33059000,31115000,31115000,-1064000,2902000,106000,3008000,None,None,None,2955000,None,525000,None,1209000,-4983000,964000,None,-4983000,None,-539000,670000,-4983000
2016-09-30,USD,3666000,39377000,35711000,35711000,357000,2622000,87000,3309000,None,None,None,4471000,None,19000,None,1202000,-4095000,1406000,None,-4095000,None,376000,1578000,-4095000
2016-12-31,USD,3903000,37396000,33493000,33493000,936000,2288000,79000,2967000,None,None,None,4268000,None,-3836000,None,1178000,-1445000,-433000,None,-1445000,None,936000,2114000,-1445000
2017-03-31,USD,-587000,31574000,32161000,32161000,-3968000,2795000,86000,3381000,None,None,None,4525000,None,-28000,None,1179000,-8521000,6000,None,-8527000,None,-3996000,-2817000,-8527000
2017-06-30,USD,1705000,40764000,39059000,39059000,-1667000,2562000,110000,3372000,None,None,None,4328000,None,8000,None,1183000,-5987000,1156000,None,-5987000,None,-2823000,-1640000,-5987000
2017-09-30,USD,1955000,38935000,36980000,36980000,-3103000,2582000,1876000,5058000,None,None,None,5132000,None,18000,None,1207000,-8217000,540000,None,-8217000,None,-4350000,-3143000,-7510000
2017-12-31,USD,302000,38884000,38582000,38582000,-3445000,2752000,295000,3747000,None,None,None,5319000,None,-5673000,None,1445000,-9039000,-4876000,None,-9039000,None,-3720000,-2275000,-8277000
2018-03-31,USD,1866000,43018000,41152000,41152000,-2003000,3207000,62000,3869000,None,None,None,4271000,None,-68000,None,1185000,-11099000,6000,None,-11105000,None,-2071000,-886000,-10368000
2018-06-30,USD,2768000,45028000,42260000,42260000,-876000,2889000,55000,3644000,None,None,None,5351000,None,5000,None,1184000,-6222000,-857000,None,-6222000,None,-871000,313000,-5365000
2018-09-30,USD,2668000,44635000,41967000,41967000,-1299000,3193000,74000,3967000,None,None,None,5411000,None,61000,None,1193000,-6649000,-792000,None,-6649000,None,-1238000,-45000,-5857000
2018-12-31,USD,-1897000,38845000,40742000,40742000,-6748000,4296000,55000,4851000,None,None,None,4819000,None,-6317000,None,1125000,-12310000,1000,None,-12311000,None,-7458000,-6333000,-11426000
2019-03-31,USD,-351000,41888000,42239000,42239000,-4625000,3641000,33000,4274000,None,-6209000,4986000,6658000,None,174000,None,1291000,-10660000,7000,None,-10667000,None,-5366000,-4075000,-9729000
2019-06-30,USD,3273000,50619000,47346000,47346000,-762000,3245000,90000,4035000,None,-6586000,5190000,7057000,None,-382000,None,1254000,-13930000,-994000,None,-13930000,None,-6873000,-5619000,-12936000
2019-09-30,USD,3982000,57389000,53407000,53407000,-584000,3929000,37000,4566000,None,-6931000,5396000,6931000,None,-300000,None,1266000,-7226000,-900000,None,-7226000,None,-1392000,-126000,-6326000
2019-12-31,USD,5794000,52102000,46308000,46308000,1040000,4009000,45000,4754000,None,-7366000,5517000,7366000,None,-5618000,None,1109000,-6530000,1124000,None,-7654000,None,-265000,844000,-6725000
2020-03-31,USD,-433000,39480000,39913000,39913000,-4486000,3336000,117000,4053000,None,-7836000,5586000,7836000,None,-897000,None,1102000,-12259000,-207000,None,-12052000,None,-5713000,-4611000,-12052000
2020-06-30,USD,14059000,47824000,33765000,33765000,9989000,3549000,21000,4070000,None,-7550000,None,7550000,None,-1665000,None,1184000,2136000,-56000,None,2192000,None,9072000,10256000,2192000
2020-09-30,USD,771000,40923000,40152000,40152000,-3829000,3963000,37000,4600000,None,-8235000,None,8235000,None,-1918000,None,1265000,-12217000,8388000,None,-12217000,None,-4656000,-3391000,-12217000
2020-12-31,USD,-3372000,37330000,40702000,40702000,-7744000,3734000,38000,4372000,None,-7396000,None,7396000,None,-4142000,None,1391000,-15295000,-713000,None,-14582000,None,-8722000,-7331000,-14582000
2021-03-31,USD,-3608000,42807000,46415000,46415000,-9013000,4682000,23000,5405000,None,-9123000,None,9123000,None,-3127000,None,1398000,-18105000,7000,None,-18112000,None,-10197000,-8799000,-18112000
2021-06-30,USD,3646000,54884000,51238000,51238000,-2128000,5053000,21000,5774000,None,-5219000,None,9019000,None,690000,None,1390000,-10557000,-1134000,None,-10557000,None,-2228000,-838000,-10557000
2021-09-30,USD,-4785000,49895000,54680000,54680000,-9894000,4387000,22000,5109000,None,-5548000,None,7733000,None,-1170000,None,1353000,-17597000,7703000,None,-17597000,None,-11004000,-9651000,-17597000
