date,portfolio_value,cash,positions_value,n_positions
2007-05-07,121121.48307284752,0.0,121121.48307284752,20
2007-05-08,121358.5236779286,0.0,121358.5236779286,20
2007-05-09,121873.94278693829,0.0,121873.94278693829,20
2007-05-10,119958.63600705846,34.63289218833326,119924.00311487012,20
2007-05-11,121431.09560045878,49.67490679702775,121381.42069366176,20
2007-05-14,121028.50032967707,70.25446741952909,120958.24586225755,20
2007-05-15,120446.72570548322,70.25446741952909,120376.47123806369,20
2007-05-16,121314.72330749071,152.8976889405817,121161.82561855014,20
2007-05-17,121014.55131918525,152.8976889405817,120861.65363024468,20
2007-05-18,121764.93827433001,152.8976889405817,121612.04058538943,20
2007-05-21,121998.24939776259,152.8976889405817,121845.35170882201,20
2007-05-22,122268.53290504521,152.8976889405817,122115.63521610464,20
2007-05-23,123314.80122459041,243.31618970946852,123071.48503488094,20
2007-05-24,121732.55617241193,243.31618970946852,121489.23998270246,20
2007-05-25,123156.65807499562,243.31618970946852,122913.34188528615,20
2007-05-29,123566.86444320786,243.31618970946852,123323.54825349839,20
2007-05-30,125075.46565070802,254.13274791563342,124821.33290279239,20
2007-05-31,125031.20455746107,254.13274791563342,124777.07180954544,20
2007-06-01,126684.81297483796,0.0,126684.81297483796,20
2007-06-04,126401.13502928836,0.0,126401.13502928836,20
2007-06-05,125584.54442889742,0.0,125584.54442889742,20
2007-06-06,124564.73313538704,24.747302699843864,124539.98583268719,20
2007-06-07,120997.600275941,24.747302699843864,120972.85297324116,20
2007-06-08,122486.46192525173,35.428161909352795,122451.03376334238,20
2007-06-11,122477.1974217001,35.428161909352795,122441.76925979074,20
2007-06-12,120389.08925851161,61.81594361218802,120327.27331489942,20
2007-06-13,122307.02245077031,61.81594361218802,122245.20650715812,20
2007-06-14,124412.62408694692,61.81594361218802,124350.80814333473,20
2007-06-15,125406.27479225099,63.94662543036984,125342.32816682062,20
2007-06-18,126016.2166583246,63.94662543036984,125952.27003289423,20
2007-06-19,126020.95996867464,63.94662543036984,125957.01334324427,20
2007-06-20,124649.19781594857,63.94662543036984,124585.2511905182,20
2007-06-21,125301.22322239343,63.94662543036984,125237.27659696306,20
2007-06-22,123947.79838793993,63.94662543036984,123883.85176250956,20
2007-06-25,122652.92958492873,63.94662543036984,122588.98295949836,20
2007-06-26,121196.51014223328,63.94662543036984,121132.56351680291,20
2007-06-27,122826.26563553498,191.3848902225595,122634.88074531242,20
2007-06-28,122897.80498019577,191.3848902225595,122706.42008997321,20
2007-06-29,123425.06859294749,191.3848902225595,123233.68370272493,20
2007-07-02,125843.47187885745,-9.094947017729282e-13,125843.47187885745,20
2007-07-03,126837.79111019023,-9.094947017729282e-13,126837.79111019023,20
2007-07-05,127068.55587362901,-9.094947017729282e-13,127068.55587362901,20
2007-07-06,128022.95217785743,-9.094947017729282e-13,128022.95217785743,20
2007-07-09,128881.8883175,-9.094947017729282e-13,128881.8883175,20
2007-07-10,126790.88847412785,-9.094947017729282e-13,126790.88847412785,20
2007-07-11,127746.07675222545,-9.094947017729282e-13,127746.07675222545,20
2007-07-12,130833.66810290601,-9.094947017729282e-13,130833.66810290601,20
2007-07-13,131203.1593338954,-9.094947017729282e-13,131203.1593338954,20
2007-07-16,130101.7901526064,-9.094947017729282e-13,130101.7901526064,20
2007-07-17,130065.18059391208,-9.094947017729282e-13,130065.18059391208,20
2007-07-18,130349.91651923934,-9.094947017729282e-13,130349.91651923934,20
2007-07-19,130378.29346132734,-9.094947017729282e-13,130378.29346132734,20
2007-07-20,128498.53748980098,-9.094947017729282e-13,128498.53748980098,20
2007-07-23,128585.91630426295,-9.094947017729282e-13,128585.91630426295,20
2007-07-24,124873.15260257883,-9.094947017729282e-13,124873.15260257883,20
2007-07-25,124715.23101622466,-9.094947017729282e-13,124715.23101622466,20
2007-07-26,120690.72608336902,-9.094947017729282e-13,120690.72608336902,20
2007-07-27,119061.57563326877,32.2494934079683,119029.3261398608,20
2007-07-30,121163.76847062485,32.2494934079683,121131.51897721688,20
2007-07-31,120285.4978623336,32.2494934079683,120253.24836892563,20
2007-08-01,119111.1050607708,-9.094947017729282e-13,119111.1050607708,20
2007-08-02,119684.06641014181,-9.094947017729282e-13,119684.06641014181,20
2007-08-03,114761.79208298633,-9.094947017729282e-13,114761.79208298633,20
2007-08-06,114284.87360727896,-9.094947017729282e-13,114284.87360727896,20
2007-08-07,114486.15830232853,-9.094947017729282e-13,114486.15830232853,20
2007-08-08,113479.01437587182,-9.094947017729282e-13,113479.01437587182,20
2007-08-09,108995.9841617294,34.63289218833235,108961.35126954106,20
2007-08-10,112337.68224842234,34.63289218833235,112303.049356234,20
2007-08-13,114554.02662833473,47.602929756060405,114506.42369857867,20
2007-08-14,112699.69908817313,47.602929756060405,112652.09615841707,20
2007-08-15,109218.56881564988,113.3635293218453,109105.20528632804,20
2007-08-16,107732.3633680791,113.3635293218453,107618.99983875726,20
2007-08-17,110481.35183395015,113.3635293218453,110367.9883046283,20
2007-08-20,111841.10278506258,113.3635293218453,111727.73925574074,20
2007-08-21,112521.8157439226,113.3635293218453,112408.45221460077,20
2007-08-22,114925.60212921709,155.07494278505945,114770.52718643204,20
2007-08-23,114253.09941549988,155.07494278505945,114098.02447271482,20
2007-08-24,117328.86686749416,155.07494278505945,117173.7919247091,20
2007-08-27,116852.10605651939,155.07494278505945,116697.03111373434,20
2007-08-28,113164.91651110491,155.07494278505945,113009.84156831985,20
2007-08-29,116884.59144242146,249.04592031976014,116635.5455221017,20
2007-08-30,116209.27734664587,249.04592031976014,115960.23142632612,20
2007-08-31,118354.19368735986,249.04592031976014,118105.14776704011,20
2007-09-04,119446.25088246164,-4.547473508864641e-13,119446.25088246164,20
2007-09-05,118893.51814548261,68.88711177703482,118824.63103370558,20
2007-09-06,119678.53334879185,97.00893992544545,119581.5244088664,20
2007-09-07,117740.43382757808,97.00893992544545,117643.42488765263,20
2007-09-10,116850.38351622247,97.00893992544545,116753.37457629702,20
2007-09-11,118486.37286665186,97.00893992544545,118389.36392672641,20
2007-09-12,117244.74874637261,97.00893992544545,117147.73980644716,20
2007-09-13,117757.35214570898,97.00893992544545,117660.34320578353,20
2007-09-14,118258.25060010524,97.00893992544545,118161.24166017979,20
2007-09-17,117827.81387461418,97.00893992544545,117730.80493468873,20
2007-09-18,121485.98221161058,97.00893992544545,121388.97327168513,20
2007-09-19,122629.43456411941,107.68979913495438,122521.74476498445,20
2007-09-20,122422.9636966106,107.68979913495438,122315.27389747565,20
2007-09-21,122890.50503535227,107.68979913495438,122782.81523621731,20
2007-09-24,121659.23380984654,107.68979913495438,121551.54401071159,20
2007-09-25,121265.37517083676,107.68979913495438,121157.68537170181,20
2007-09-26,122722.89542930861,184.61040635664952,122538.28502295197,20
2007-09-27,123865.59211195508,184.61040635664952,123680.98170559843,20
2007-09-28,123459.74640872984,184.61040635664952,123275.1360023732,20
2007-10-01,125437.72439979817,0.0,125437.72439979817,20
2007-10-02,125265.56839931975,0.0,125265.56839931975,20
2007-10-03,123800.15169771884,0.0,123800.15169771884,20
2007-10-04,125034.33294559595,0.0,125034.33294559595,20
2007-10-05,127114.5140460464,0.0,127114.5140460464,20
2007-10-08,127278.6102638021,0.0,127278.6102638021,20
2007-10-09,128790.89729839683,0.0,128790.89729839683,20
2007-10-10,128400.1887757529,0.0,128400.1887757529,20
2007-10-11,125872.4411461937,0.0,125872.4411461937,20
2007-10-12,127350.90371036841,0.0,127350.90371036841,20
2007-10-15,126524.86847383385,0.0,126524.86847383385,20
2007-10-16,125589.81511030663,0.0,125589.81511030663,20
2007-10-17,125251.44641324488,0.0,125251.44641324488,20
2007-10-18,126290.92689523628,0.0,126290.92689523628,20
2007-10-19,121628.84499297303,0.0,121628.84499297303,20
2007-10-22,121692.45801857024,0.0,121692.45801857024,20
2007-10-23,123009.32410046319,0.0,123009.32410046319,20
2007-10-24,123701.50695205196,0.0,123701.50695205196,20
2007-10-25,124486.79767361244,0.0,124486.79767361244,20
2007-10-26,127149.31811468491,0.0,127149.31811468491,20
2007-10-29,128245.59233095447,32.24949340796921,128213.3428375465,20
2007-10-30,125771.83363228713,32.24949340796921,125739.58413887916,20
2007-10-31,129218.6459747669,32.24949340796921,129186.39648135893,20
2007-11-01,124732.58260166206,0.0,124732.58260166206,20
2007-11-02,125639.72975000719,0.0,125639.72975000719,20
2007-11-05,123680.8826484722,0.0,123680.8826484722,20
2007-11-06,126983.85926992628,0.0,126983.85926992628,20
2007-11-07,123038.829692969,0.0,123038.829692969,20
2007-11-08,124245.58348452338,0.0,124245.58348452338,20
2007-11-09,122056.57683086453,0.0,122056.57683086453,20
2007-11-12,117493.87413509772,0.0,117493.87413509772,20
2007-11-13,121125.8729354442,18.331689166211998,121107.541246278,20
2007-11-14,121423.56689523299,64.86472875556848,121358.70216647742,20
2007-11-15,119453.3650135208,64.86472875556848,119388.50028476524,20
2007-11-16,119807.98857365483,64.86472875556848,119743.12384489927,20
2007-11-19,116911.89786106335,68.1618236039385,116843.73603745941,20
2007-11-20,117925.11739846229,68.1618236039385,117856.95557485835,20
2007-11-21,115715.71194948135,68.1618236039385,115647.55012587742,20
2007-11-23,118580.34313546967,68.1618236039385,118512.18131186573,20
2007-11-26,115383.86487704118,68.1618236039385,115315.70305343725,20
2007-11-27,116575.33985677193,68.1618236039385,116507.17803316799,20
2007-11-28,120138.17034999075,146.43250910946412,119991.73784088128,20
2007-11-29,119927.1107036053,161.7991627016411,119765.31154090365,20
2007-11-30,120437.21299409933,161.7991627016411,120275.41383139769,20
2007-12-03,120304.84048935378,-1.1368683772161603e-13,120304.84048935378,20
2007-12-04,119309.02464854499,-1.1368683772161603e-13,119309.02464854499,20
2007-12-05,120722.19293205657,32.31672577687783,120689.87620627969,20
2007-12-06,124083.385180016,105.60983368743521,123977.77534632856,20
2007-12-07,123965.06591735852,105.60983368743521,123859.45608367107,20
2007-12-10,124675.74026376224,105.60983368743521,124570.1304300748,20
2007-12-11,120677.90244833386,105.60983368743521,120572.29261464642,20
2007-12-12,123805.54961144071,105.60983368743521,123699.93977775327,20
2007-12-13,123914.57164777814,105.60983368743521,123808.9618140907,20
2007-12-14,121999.59973813228,105.60983368743521,121893.98990444484,20
2007-12-17,118433.23177534276,105.60983368743521,118327.62194165532,20
2007-12-18,119668.35111896918,105.60983368743521,119562.74128528174,20
2007-12-19,120605.25943779568,105.60983368743521,120499.64960410824,20
2007-12-20,122111.33980306363,105.60983368743521,122005.72996937619,20
2007-12-21,124703.44028382759,105.60983368743521,124597.83045014014,20
2007-12-24,126856.58783863789,105.60983368743521,126750.97800495045,20
2007-12-26,127646.57855354265,105.60983368743521,127540.96871985521,20
2007-12-27,125532.49443206351,166.44085934281708,125366.05357272069,20
2007-12-28,126324.5702904447,166.44085934281708,126158.12943110187,20
2007-12-31,125111.26439219716,166.44085934281708,124944.82353285434,20
2008-01-02,123631.63911199075,482.0998017005004,123149.53931029025,20
2008-01-03,124033.82174109033,482.0998017005004,123551.72193938983,20
2008-01-04,120158.0250870456,482.0998017005004,119675.92528534509,20
2008-01-07,119615.0626347337,482.0998017005004,119132.96283303319,20
2008-01-08,116452.91856994519,600.4038469894725,115852.51472295572,20
2008-01-09,116685.88325806057,600.4038469894725,116085.4794110711,20
2008-01-10,116649.3823640435,600.4038469894725,116048.97851705403,20
2008-01-11,114449.18214500016,600.4038469894725,113848.77829801069,20
2008-01-14,116174.32563095374,600.4038469894725,115573.92178396427,20
2008-01-15,112891.92619823624,600.4038469894725,112291.52235124676,20
2008-01-16,111481.35087584805,600.4038469894725,110880.94702885857,20
2008-01-17,107158.63289134235,600.4038469894725,106558.22904435288,20
2008-01-18,107562.56747597498,600.4038469894725,106962.16362898551,20
2008-01-22,105899.29536524818,600.4038469894725,105298.89151825871,20
2008-01-23,107392.09001748428,600.4038469894725,106791.68617049481,20
2008-01-24,109594.0271606362,600.4038469894725,108993.62331364672,20
2008-01-25,109033.40330567812,600.4038469894725,108432.99945868865,20
2008-01-28,110412.3629722722,600.4038469894725,109811.95912528272,20
2008-01-29,111122.26670688906,602.128876134947,110520.13783075412,20
2008-01-30,110470.52436732268,602.128876134947,109868.39549118774,20
2008-01-31,113656.9262801521,602.128876134947,113054.79740401715,20
2008-02-01,116701.0316161531,0.0,116701.0316161531,20
2008-02-04,115734.26735968376,0.0,115734.26735968376,20
2008-02-05,112511.00859481507,0.0,112511.00859481507,20
2008-02-06,112330.53571319273,0.0,112330.53571319273,20
2008-02-07,112295.46733687953,0.0,112295.46733687953,20
2008-02-08,112724.33258968672,0.0,112724.33258968672,20
2008-02-11,113671.02545072405,0.0,113671.02545072405,20
2008-02-12,113696.51232994652,0.0,113696.51232994652,20
2008-02-13,115996.94757125864,30.472745182642786,115966.474826076,20
2008-02-14,114517.2262848265,30.472745182642786,114486.75353964385,20
2008-02-15,114030.4265490215,30.472745182642786,113999.95380383886,20
2008-02-19,115704.35767061496,30.472745182642786,115673.88492543231,20
2008-02-20,117383.80427627577,62.934563044813515,117320.86971323096,20
2008-02-21,115984.50682217261,62.934563044813515,115921.5722591278,20
2008-02-22,116218.21208554223,62.934563044813515,116155.27752249742,20
2008-02-25,117426.07517084181,89.59466535351861,117336.48050548829,20
2008-02-26,119292.1555567232,89.59466535351861,119202.56089136968,20
2008-02-27,118407.01424521033,179.40134362161785,118227.61290158871,20
2008-02-28,117954.34304180022,228.91168917260163,117725.43135262762,20
2008-02-29,114925.8015847022,228.91168917260163,114696.8898955296,20
2008-03-03,114815.79581682396,0.0,114815.79581682396,20
2008-03-04,113813.81180715287,0.0,113813.81180715287,20
2008-03-05,116361.69959389803,12.998936910916598,116348.70065698712,20
2008-03-06,113827.41912867084,41.12076505932723,113786.29836361151,20
2008-03-07,112655.6407008327,41.12076505932723,112614.51993577337,20
2008-03-10,110555.51843605303,61.19055325645142,110494.32788279657,20
2008-03-11,115275.78280406127,62.618176804238146,115213.16462725702,20
2008-03-12,115174.50097392102,123.93099334499215,115050.56998057602,20
2008-03-13,116804.67779519246,123.93099334499215,116680.74680184746,20
2008-03-14,115446.22411738471,123.93099334499215,115322.29312403972,20
2008-03-17,113397.81857581297,123.93099334499215,113273.88758246797,20
2008-03-18,116936.84351489319,123.93099334499215,116812.91252154819,20
2008-03-19,112456.39618740657,123.93099334499215,112332.46519406157,20
2008-03-20,112968.85536012403,123.93099334499215,112844.92436677903,20
2008-03-24,115563.21022959985,123.93099334499215,115439.27923625485,20
2008-03-25,118003.61279556122,123.93099334499215,117879.68180221622,20
2008-03-26,118867.76889712762,156.61844965725427,118711.15044747037,20
2008-03-27,116870.92934461105,156.61844965725427,116714.3108949538,20
2008-03-28,116551.91393782986,156.61844965725427,116395.2954881726,20
2008-03-31,116209.77512193716,156.61844965725427,116053.1566722799,20
2008-04-01,117453.5374888425,-1.1368683772161603e-13,117453.5374888425,20
2008-04-02,118126.82553764893,-1.1368683772161603e-13,118126.82553764893,20
2008-04-03,118777.60426231277,-1.1368683772161603e-13,118777.60426231277,20
2008-04-04,119923.85916241555,-1.1368683772161603e-13,119923.85916241555,20
2008-04-07,119531.60524266501,-1.1368683772161603e-13,119531.60524266501,20
2008-04-08,119776.15206044387,121.33748234766361,119654.81457809621,20
2008-04-09,119094.82953285861,121.33748234766361,118973.49205051095,20
2008-04-10,120255.48875160188,121.33748234766361,120134.15126925422,20
2008-04-11,117532.83174665504,121.33748234766361,117411.49426430737,20
2008-04-14,117471.19197550863,121.33748234766361,117349.85449316096,20
2008-04-15,118639.32971541776,163.73980680358798,118475.58990861417,20
2008-04-16,121702.74092866573,191.45000269042183,121511.2909259753,20
2008-04-17,121216.4526705447,191.45000269042183,121025.00266785428,20
2008-04-18,122499.47716994872,191.45000269042183,122308.02716725829,20
2008-04-21,123136.3735968064,191.45000269042183,122944.92359411597,20
2008-04-22,121715.50768529315,191.45000269042183,121524.05768260272,20
2008-04-23,121887.58077912434,191.45000269042183,121696.13077643391,20
2008-04-24,119937.93378279582,191.45000269042183,119746.4837801054,20
2008-04-25,120652.20689949075,191.45000269042183,120460.75689680032,20
2008-04-28,120834.35826805585,414.9093652628331,120419.44890279301,20
2008-04-29,117808.13260462917,414.9093652628331,117393.22323936633,20
2008-04-30,118474.29606295301,414.9093652628331,118059.38669769018,20
2008-05-01,118391.55309235676,-1.1368683772161603e-13,118391.55309235676,20
2008-05-02,118763.35037246851,-1.1368683772161603e-13,118763.35037246851,20
2008-05-05,120010.7067633768,-1.1368683772161603e-13,120010.7067633768,20
2008-05-06,122995.6349548919,-1.1368683772161603e-13,122995.6349548919,20
2008-05-07,120810.55367033492,-1.1368683772161603e-13,120810.55367033492,20
2008-05-08,122139.11770122038,-1.1368683772161603e-13,122139.11770122038,20
2008-05-09,121918.2312261816,26.406690721387772,121891.82453546021,20
2008-05-12,123788.43302822707,26.406690721387772,123762.02633750568,20
2008-05-13,125077.10570688212,43.88363019224562,125033.22207668988,20
2008-05-14,124441.253700531,43.88363019224562,124397.37007033876,20
2008-05-15,126630.21780406157,84.42613099635344,126545.79167306522,20
2008-05-16,127726.07095395058,84.42613099635344,127641.64482295423,20
2008-05-19,127003.12307411795,84.42613099635344,126918.6969431216,20
2008-05-20,127562.67045190207,84.42613099635344,127478.24432090572,20
2008-05-21,126360.25169092247,113.40860936621522,126246.84308155625,20
2008-05-22,127092.52882231095,145.53235008580052,126946.99647222515,20
2008-05-23,125460.9370593497,145.53235008580052,125315.4047092639,20
2008-05-27,126068.502876829,190.70362984794724,125877.79924698106,20
2008-05-28,127369.16483771834,363.2861371124984,127005.87870060584,20
2008-05-29,126302.87450951705,373.53445793256026,125929.34005158448,20
2008-05-30,127453.59012524388,373.53445793256026,127080.05566731132,20
2008-06-02,127074.60485051433,5356.029405943806,121718.57544457052,20
2008-06-03,125965.92696845224,5356.029405943806,120609.89756250844,20
2008-06-04,126244.05510404255,5356.029405943806,120888.02569809875,20
2008-06-05,129519.92901112232,5356.029405943806,124163.89960517852,20
2008-06-06,127547.24568189765,5378.015399308212,122169.23028258944,20
2008-06-09,128395.42429165005,5381.30980032101,123014.11449132905,20
2008-06-10,126797.0074233968,5381.30980032101,121415.6976230758,20
2008-06-11,125763.98731712457,5436.405401672613,120327.58191545196,20
2008-06-12,124669.16004063781,5436.405401672613,119232.7546389652,20
2008-06-13,126672.23808857858,5436.405401672613,121235.83268690597,20
2008-06-16,127177.22496048931,5436.405401672613,121740.8195588167,20
2008-06-17,127530.96746628881,5436.405401672613,122094.5620646162,20
2008-06-18,126670.51101758073,5436.405401672613,121234.10561590812,20
2008-06-19,127175.3668679046,5436.405401672613,121738.96146623198,20
2008-06-20,125595.6390701575,5436.405401672613,120159.23366848489,20
2008-06-23,127356.45839426514,5436.405401672613,121920.05299259252,20
2008-06-24,125862.91033944704,5436.405401672613,120426.50493777443,20
2008-06-25,126389.6411939947,5436.405401672613,120953.23579232208,20
2008-06-26,125666.1867141935,5447.7465051121635,120218.44020908134,20
2008-06-27,127278.95240180899,5447.7465051121635,121831.20589669682,20
2008-06-30,127885.2233888181,5447.7465051121635,122437.47688370594,20
2008-07-01,148462.56777179937,20772.638973027468,127689.9287987719,20
2008-07-02,142578.66429902354,20772.638973027468,121806.02532599607,20
2008-07-03,140867.59478372097,20772.638973027468,120094.95581069349,20
2008-07-07,140325.50181503367,20772.638973027468,119552.8628420062,20
2008-07-08,141924.559029679,20950.190460391124,120974.36856928788,20
2008-07-09,141347.3845693515,20950.190460391124,120397.1941089604,20
2008-07-10,143812.47405984212,20950.190460391124,122862.28359945098,20
2008-07-11,143384.8136017187,20950.190460391124,122434.62314132757,20
2008-07-14,143411.2578184513,20950.190460391124,122461.06735806017,20
2008-07-15,141306.77811457508,20950.190460391124,120356.58765418395,20
2008-07-16,142816.3393638353,20950.190460391124,121866.14890344416,20
2008-07-17,142204.46569300402,20950.190460391124,121254.27523261288,20
2008-07-18,140926.64929153203,20957.217238361125,119969.4320531709,20
2008-07-21,143362.07898418102,20957.217238361125,122404.86174581989,20
2008-07-22,142823.74581958368,20957.217238361125,121866.52858122255,20
2008-07-23,139246.16853832532,20957.217238361125,118288.95129996419,20
2008-07-24,137392.67092385353,20957.217238361125,116435.4536854924,20
2008-07-25,138900.1848067755,20957.217238361125,117942.96756841437,20
2008-07-28,137817.36603434142,20978.736377802703,116838.62965653873,20
2008-07-29,139563.52689855025,21141.72942173451,118421.79747681574,20
2008-07-30,143109.61206262716,21141.72942173451,121967.88264089264,20
2008-07-31,140830.94084814008,21141.72942173451,119689.21142640556,20
2008-08-01,139609.46148280025,8559.045507984265,131050.41597481597,20
2008-08-04,135428.79292513872,8559.045507984265,126869.74741715446,20
2008-08-05,135677.23301687767,8561.891833808744,127115.34118306891,20
2008-08-06,137931.09156552269,8561.891833808744,129369.19973171393,20
2008-08-07,135649.1714536839,8561.891833808744,127087.27961987516,20
2008-08-08,137005.56655505882,8561.891833808744,128443.67472125008,20
2008-08-11,137091.48394969568,8561.891833808744,128529.59211588693,20
2008-08-12,136117.48166375697,8561.891833808744,127555.58982994822,20
2008-08-13,138654.32616322252,8584.325391623464,130070.00077159905,20
2008-08-14,136999.23840604434,8584.325391623464,128414.91301442088,20
2008-08-15,134209.79008100348,8584.325391623464,125625.46468938001,20
2008-08-18,133903.75832644725,8587.644096055785,125316.11423039147,20
2008-08-19,133937.241334981,8587.644096055785,125349.5972389252,20
2008-08-20,134484.29343548205,8644.597213985058,125839.69622149698,20
2008-08-21,134119.07996222237,8644.597213985058,125474.48274823731,20
2008-08-22,134069.954626993,8644.597213985058,125425.35741300795,20
2008-08-25,131193.39654702047,8644.597213985058,122548.79933303541,20
2008-08-26,130049.36596293915,8644.597213985058,121404.76874895408,20
2008-08-27,132203.4671220955,8757.811459905115,123445.65566219037,20
2008-08-28,133552.31000024738,8757.811459905115,124794.49854034228,20
2008-08-29,132845.92328624954,8757.811459905115,124088.11182634442,20
2008-09-02,130058.85575608979,3003.8076476374918,127055.04810845229,20
2008-09-03,128170.17984245287,3042.761712210487,125127.41813024238,20
2008-09-04,123741.18521270309,3042.761712210487,120698.4235004926,20
