fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2007-03-31,None,48300000,194800000,146500000,146500000,7500000,None,4500000,40800000,None,None,None,None,None,None,None,6000000,6900000,2900000,None,None,None,7500000,13500000,3200000
2007-06-30,None,54800000,237900000,183100000,183100000,11700000,None,4500000,43100000,None,None,None,None,None,None,None,-18400000,11600000,3600000,None,None,None,30100000,11700000,7800000
2007-09-30,None,63900000,254700000,190800000,190800000,21700000,None,4300000,42200000,None,None,None,None,None,None,None,31400000,20000000,6600000,None,None,None,21700000,53100000,12700000
2007-12-31,None,70100000,290500000,220400000,220400000,23800000,None,5300000,46300000,None,None,None,None,None,None,None,6100000,23100000,8400000,None,None,None,23800000,29900000,12700000
2008-03-31,None,61900000,260200000,198300000,198300000,17200000,None,5500000,44700000,None,None,None,None,None,None,None,6100000,19400000,7400000,None,None,None,17200000,23300000,12300000
2008-06-30,None,67800000,276800000,209000000,209000000,20300000,None,6500000,47500000,None,None,None,200000,None,None,None,6500000,19500000,6500000,None,None,None,19700000,26200000,13000000
2008-09-30,None,61400000,256600000,195200000,195200000,18600000,None,5000000,42800000,None,None,None,None,None,None,None,6900000,13100000,4300000,None,None,None,18600000,25500000,8800000
2008-12-31,None,60800000,234500000,173700000,173700000,20700000,None,5200000,40100000,None,None,None,None,None,None,None,6000000,14500000,4200000,None,None,None,20700000,26700000,10100000
2009-03-31,None,46900000,169000000,122100000,122100000,8100000,None,4000000,38800000,None,None,None,2200000,None,None,None,5100000,6200000,2100000,None,None,None,8400000,13500000,4100000
2009-06-30,None,59000000,230200000,171200000,171200000,16500000,None,4500000,42500000,None,None,None,2300000,None,None,None,5500000,14800000,5100000,None,None,None,16500000,22000000,9700000
2009-09-30,None,54000000,196400000,142400000,142400000,13700000,None,3900000,40300000,None,None,None,2100000,None,None,None,5900000,12600000,4200000,None,None,None,13700000,19600000,8300000
2009-12-31,None,60500000,246000000,185500000,185500000,17200000,None,4700000,43300000,None,None,None,2200000,None,None,None,6100000,15300000,4700000,None,None,None,19400000,25500000,10700000
2010-03-31,None,46900000,169000000,122100000,122100000,7900000,None,4300000,39000000,None,None,None,1900000,None,None,None,5600000,6000000,2100000,None,None,None,7900000,13500000,4000000
2010-06-30,None,54400000,208300000,153900000,153900000,14400000,None,4300000,40000000,None,None,None,2000000,None,None,None,5400000,12400000,4200000,None,None,None,14400000,19800000,8100000
2010-09-30,None,56200000,216500000,160300000,160300000,16500000,None,4500000,39700000,None,None,None,2000000,None,None,None,6100000,14500000,5100000,None,None,None,16500000,22600000,9400000
2010-12-31,None,73400000,286600000,213200000,213200000,29300000,None,4400000,44100000,None,None,None,1900000,None,None,None,5800000,26400000,10000000,None,None,None,29300000,35100000,15800000
2011-03-31,None,51200000,201500000,150300000,150300000,9300000,None,4900000,41900000,None,None,None,1700000,None,None,None,5900000,7600000,2700000,None,None,None,9300000,15200000,4900000
2011-06-30,None,59800000,252500000,192700000,192700000,17400000,None,4900000,42400000,None,None,None,1700000,None,None,None,6000000,15700000,5300000,None,None,None,17400000,23400000,10300000
2011-09-30,None,57200000,230300000,173100000,173100000,14300000,None,4500000,42900000,None,None,None,1500000,None,None,None,6400000,12800000,4700000,None,None,None,14300000,20700000,8100000
2011-12-31,None,66400000,271500000,205100000,205100000,12200000,None,4200000,54200000,None,None,None,1500000,None,None,None,5800000,10700000,3300000,None,None,None,12200000,18000000,7200000
2012-03-31,None,50400000,204700000,154300000,154300000,7800000,39000000,3900000,42600000,None,None,None,1700000,None,None,None,5900000,6200000,2200000,None,None,None,7900000,13800000,3900000
2012-06-30,None,54000000,214400000,160400000,160400000,14000000,37700000,3300000,40000000,None,None,None,1800000,None,None,None,5900000,12200000,4300000,None,None,None,14000000,19900000,7700000
2012-09-30,None,52000000,205300000,153300000,153300000,10300000,37900000,3300000,41700000,None,None,None,1900000,None,None,None,6100000,8500000,2300000,None,None,None,10400000,16500000,6100000
2012-12-31,None,74400000,292900000,218500000,218500000,28800000,None,3800000,45600000,None,None,None,1700000,None,None,None,5700000,27100000,8100000,None,None,None,28800000,34500000,18500000
2013-03-31,None,50300000,185700000,135400000,135400000,6600000,40900000,3200000,43700000,None,None,None,1900000,None,None,None,6100000,5200000,1100000,None,None,None,7100000,13200000,4100000
2013-06-30,None,59100000,226900000,167800000,167800000,14800000,40500000,3700000,44300000,None,None,None,2000000,None,None,None,6400000,13200000,4400000,None,None,None,15200000,21600000,8600000
2013-09-30,None,54200000,233500000,179300000,179300000,11600000,39200000,3700000,42600000,None,None,None,1800000,None,None,None,6300000,10400000,3000000,None,None,None,12200000,18500000,6800000
2013-12-31,None,69300000,288100000,218800000,218800000,20200000,43700000,3400000,49100000,None,None,None,2000000,None,None,None,6200000,19000000,5300000,None,None,None,21000000,27200000,13600000
2014-03-31,None,52000000,198000000,146000000,146000000,-5200000,43600000,3500000,57200000,None,None,None,1800000,None,None,None,5600000,-6500000,-1800000,None,None,None,-4700000,900000,-4800000
2014-06-30,None,68300000,247600000,179300000,179300000,18500000,44900000,3700000,49800000,None,None,None,1800000,None,None,None,6000000,17000000,5600000,None,None,None,18800000,24800000,11400000
2014-09-30,None,64200000,243200000,179000000,179000000,15200000,43500000,3400000,49000000,None,None,None,2000000,None,None,None,7100000,13500000,4500000,None,None,None,15500000,22600000,9000000
2014-12-31,None,76200000,295400000,219200000,219200000,22200000,47300000,4000000,54000000,None,None,None,2000000,None,None,None,6600000,20700000,5600000,None,None,None,22700000,29300000,15200000
2015-03-31,None,64500000,225000000,160500000,160500000,13700000,47400000,3700000,50800000,None,None,None,2100000,None,None,None,6800000,11900000,3900000,None,None,None,14000000,20800000,8000000
2015-06-30,None,74200000,254600000,180400000,180400000,23200000,46600000,4300000,51000000,None,None,None,2200000,None,None,None,6800000,21200000,6800000,None,None,None,23400000,30200000,14400000
2015-09-30,None,76200000,273300000,197100000,197100000,21100000,48100000,5000000,55100000,None,None,None,1700000,None,None,None,7300000,19600000,6900000,None,None,None,21300000,28600000,12600000
2015-12-31,None,106700000,354400000,247700000,247700000,31000000,69600000,5200000,75700000,None,None,None,1900000,None,None,None,8700000,29500000,8600000,None,None,None,31400000,40100000,20900000
2016-03-31,None,76800000,267100000,190300000,190300000,9700000,53900000,5500000,67100000,None,None,None,2000000,None,None,None,8600000,7700000,2500000,None,None,None,9700000,18300000,5100000
2016-06-30,None,95800000,328800000,233000000,233000000,29900000,58000000,5900000,65900000,None,None,None,2200000,None,None,None,9500000,27700000,8900000,None,None,None,29900000,39400000,18800000
2016-09-30,None,94100000,349600000,255500000,255500000,29500000,56500000,6300000,64600000,None,None,None,2800000,None,None,None,9100000,26700000,6100000,None,None,None,29500000,38600000,20600000
2016-12-31,None,114000000,405000000,291000000,291000000,34300000,68300000,5900000,79700000,None,None,None,3000000,None,None,None,11300000,31900000,8500000,None,None,None,34900000,46200000,23100000
2017-03-31,None,97600000,344500000,246900000,246900000,20200000,70800000,6300000,77400000,None,None,None,3400000,None,None,None,12200000,17100000,-500000,None,None,None,20500000,32700000,17400000
2017-06-30,None,114800000,386100000,271300000,271300000,29400000,77300000,6400000,85400000,None,None,None,3300000,None,None,None,12900000,26400000,8100000,None,None,None,29700000,42600000,17900000
2017-09-30,None,121500000,420800000,299300000,299300000,41900000,74000000,6900000,79600000,None,None,None,3600000,None,None,None,12800000,38600000,12200000,None,None,None,42200000,55000000,25800000
2017-12-31,None,136800000,483700000,346900000,346900000,53400000,73200000,9100000,83400000,None,None,None,3300000,None,None,None,13800000,50100000,30300000,None,None,None,53400000,67200000,19400000
2018-03-31,None,103600000,409200000,305600000,305600000,5900000,85000000,7900000,97700000,None,None,None,3700000,None,None,None,13700000,2000000,400000,None,None,None,5700000,19400000,1200000
2018-06-30,None,140300000,491300000,351000000,351000000,42200000,89600000,7100000,98100000,None,None,None,3400000,None,None,None,14100000,38400000,4900000,None,None,None,41800000,55900000,33600000
2018-09-30,None,135100000,481900000,346800000,346800000,36600000,86900000,5700000,98500000,None,None,None,3400000,None,None,None,15300000,33200000,6800000,None,None,None,36600000,51900000,26400000
2018-12-31,None,158600000,537300000,378700000,378700000,59100000,109400000,None,99500000,None,None,None,3400000,None,None,None,14600000,55400000,12500000,None,None,None,58800000,73400000,42900000
2019-03-31,None,127600000,417500000,289900000,289900000,30000000,91700000,None,97600000,None,None,None,3300000,None,None,None,14700000,26200000,6500000,None,None,None,29500000,44200000,19700000
2019-06-30,None,155000000,493300000,338300000,338300000,47000000,103700000,None,108000000,None,None,None,4200000,None,None,None,15600000,42300000,8300000,None,None,None,46500000,62100000,33700000
2019-09-30,None,147600000,489400000,341800000,341800000,48600000,97700000,None,99000000,None,None,None,5900000,None,None,None,17200000,42200000,8700000,None,None,None,48100000,65300000,33500000
2019-12-31,None,167900000,545500000,377600000,377600000,62600000,103300000,None,105300000,None,None,None,5400000,None,None,None,18100000,56200000,14100000,None,None,None,61600000,79700000,42100000
2020-03-31,None,143000000,457700000,314700000,314700000,43700000,97300000,None,99300000,None,None,None,4800000,None,None,None,17500000,37900000,8900000,None,None,None,42700000,60200000,29000000
2020-06-30,None,130200000,411500000,281300000,281300000,47600000,80500000,None,82600000,None,None,None,3500000,None,None,None,17700000,43100000,10600000,None,None,None,46600000,64300000,32500000
2020-09-30,None,127200000,419200000,292000000,292000000,28300000,91800000,None,98900000,None,None,None,2900000,None,None,None,18000000,24300000,7100000,None,None,None,27200000,45200000,17200000
2020-12-31,None,133300000,439400000,306100000,306100000,43500000,88900000,None,89800000,None,None,None,2700000,None,None,None,18600000,40200000,10100000,None,None,None,42900000,61500000,30100000
2021-03-31,None,133200000,417800000,284600000,284600000,37800000,94400000,None,95400000,None,None,None,2100000,None,None,None,18300000,35700000,8700000,None,None,None,37800000,56100000,27000000
2021-06-30,None,149900000,475500000,325600000,325600000,47300000,101600000,None,102600000,None,None,None,2100000,None,None,None,18300000,45200000,14700000,None,None,None,47300000,65600000,30500000
2021-09-30,None,142500000,477400000,334900000,334900000,40500000,100900000,None,102000000,None,None,None,2100000,None,None,None,20000000,38300000,9000000,None,None,None,40400000,60400000,29300000
