fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,-4935000,None,None,None,None,1857000,1178000,None,-3607000,None,-3157000,73000,None,None,None,None,None,None,None,None,None,None,None,None,417000,None,None,1093000
2006-03-31,USD,-8442000,None,None,None,None,1709000,1467000,None,-718000,None,8741000,-429000,None,None,None,None,None,None,None,None,None,None,None,None,-130000,None,None,4145000
2006-06-30,USD,14950000,None,None,None,None,1478000,2158000,None,-4165000,None,-3682000,-226000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1757000
2006-09-30,USD,14950000,None,None,None,None,1478000,2158000,None,-4165000,None,None,-226000,None,None,None,None,None,None,None,None,None,None,200000,None,None,None,None,1757000
2006-12-31,USD,-5585000,None,None,None,None,2566000,5430000,None,-7588000,None,-5275000,4987000,None,None,None,None,None,None,None,None,None,None,None,None,206000,None,None,2892000
2007-03-31,USD,5145000,None,None,None,None,2757000,4248000,None,-4851000,None,-4248000,-2767000,None,None,None,None,None,None,None,None,None,None,200000,None,148000,None,None,1391000
2007-06-30,USD,-7756000,None,None,None,None,3104000,1433000,None,36000,None,-1433000,9854000,None,None,None,None,None,None,None,None,None,None,None,None,-30000,None,None,3170000
2007-09-30,USD,20356000,None,None,None,None,3433000,3227000,None,-6745000,None,-3207000,-16121000,None,None,None,None,None,None,None,None,None,None,None,None,-46000,None,None,2460000
2007-12-31,USD,-14607000,None,None,None,None,2982000,746000,None,-11705000,None,-746000,16702000,None,None,None,None,None,None,None,None,None,None,None,None,808000,None,None,3586000
2008-03-31,USD,4996000,None,None,None,None,2970000,784000,None,-3546000,None,-784000,-3008000,None,None,None,None,None,None,None,None,None,None,None,None,-217000,None,None,6029000
