fiscalDateEnding,reportedEPS
1996-12-31,1.84
1997-12-31,1.68
1998-12-31,1.91
1999-12-31,2.02
2000-12-31,1.62
2001-12-31,1.67
2002-12-31,1.37
2003-12-31,0.52
2004-12-31,1.82
2005-12-31,1.9
2006-12-31,2.69
2007-12-31,2.25
2008-12-31,3.45
2009-12-31,-0.2615
2010-12-31,-0.1576
2012-12-31,2.9504
2013-12-31,1.72
2014-12-31,1.02
2015-12-31,-2.52
2016-12-31,-1.43
2017-12-31,-0.89
2018-12-31,-0.79
2019-12-31,2.68
2020-12-31,2.13
2021-12-31,1.64
2022-12-31,3.36
2023-12-31,2.09
2024-12-31,3.17
2025-12-31,3.61
2026-03-31,1.08
