fiscalDateEnding,reportedEPS
1996-12-31,0.45
1997-12-31,0.49
1998-12-31,0.07
1999-12-31,-0.41
2000-12-31,0.39
2001-12-31,0.0919
2002-12-31,0.3
2003-12-31,0.28
2004-12-31,0.47
2005-12-31,1
2006-12-31,1.12
2007-12-31,1.69
2008-12-31,1.94
2009-12-31,1.03
2010-12-31,0.56
2011-12-31,1.1
2012-12-31,0.92
2013-12-31,1.44
2014-12-31,1.58
2015-12-31,0.48
2016-12-31,-0.07
2017-12-31,0.58
2018-12-31,1.13
2019-12-31,0.39
2020-12-31,-0.09
2021-12-31,2.02
2022-12-31,5.12
2023-12-31,2.38
2024-12-31,2.31
2025-12-31,3.34
2026-03-31,1.52
